ax,ay,az,gx,gy,gz,Altitude,Activity
0.16,-8.86,-3.79,0.45,-0.05,-0.24,-22.37,Normal
0.66,-8.75,-3.47,0.58,-0.04,-0.22,-22.29,Normal
0.66,-8.94,-2.92,0.59,0.05,-0.23,-22.79,Normal
0.63,-9.15,-2.65,0.53,0.03,-0.24,-22.62,Normal
0.71,-8.95,-2.15,0.49,0.11,-0.20,-22.54,Normal
0.58,-8.68,-1.53,0.40,0.12,-0.20,-22.96,Normal
0.68,-9.61,-0.75,0.35,0.06,-0.12,-22.87,Normal
1.19,-9.28,-0.86,0.44,0.17,-0.10,-22.62,Normal
1.16,-9.92,-0.24,0.41,-0.01,-0.17,-22.46,Normal
1.50,-9.57,0.05,0.35,0.05,-0.14,-22.62,Normal
1.36,-10.03,0.23,0.42,-0.03,-0.14,-22.71,Normal
1.92,-9.65,0.57,0.43,-0.12,-0.18,-22.79,Normal
2.04,-10.07,0.77,0.40,0.00,-0.18,-22.96,Normal
2.13,-9.97,0.84,0.40,0.03,-0.22,-23.04,Normal
2.41,-10.00,1.10,0.56,0.08,-0.30,-22.87,Normal
2.10,-9.95,1.65,0.60,0.10,-0.31,-22.29,Normal
1.98,-9.96,1.99,0.60,0.08,-0.26,-22.79,Normal
2.31,-10.00,2.42,0.62,0.06,-0.24,-22.71,Normal
2.45,-9.71,2.83,0.62,0.08,-0.25,-22.87,Normal
2.30,-9.53,2.98,0.58,0.11,-0.28,-22.71,Normal
2.14,-9.14,3.56,0.51,-0.02,-0.27,-22.96,Normal
2.62,-9.64,3.86,0.39,-0.02,-0.19,-22.79,Normal
2.93,-9.39,3.55,0.31,-0.12,-0.22,-22.79,Normal
2.96,-9.47,3.69,0.29,-0.21,-0.20,-22.79,Normal
3.19,-9.14,3.90,0.22,-0.22,-0.19,-22.71,Normal
3.21,-9.06,3.88,0.07,-0.14,-0.14,-22.71,Normal
3.18,-9.34,4.00,-0.05,-0.09,-0.11,-22.87,Normal
3.27,-9.47,4.24,-0.04,-0.08,-0.09,-22.54,Normal
3.20,-9.36,4.40,-0.04,-0.07,-0.08,-22.71,Normal
3.32,-9.19,4.30,-0.08,-0.07,-0.06,-22.71,Normal
3.31,-9.30,4.27,-0.14,-0.07,-0.05,-22.79,Normal
3.31,-9.35,4.17,-0.12,-0.04,-0.03,-22.62,Normal
3.21,-9.39,4.12,-0.11,-0.05,-0.03,-22.71,Normal
3.30,-9.32,4.19,-0.09,-0.03,-0.02,-22.46,Normal
3.31,-9.31,4.06,-0.13,-0.08,-0.03,-22.54,Normal
3.38,-9.39,4.12,-0.10,-0.07,-0.04,-22.79,Normal
3.31,-9.22,4.10,-0.11,-0.03,-0.02,-22.79,Normal
3.34,-9.39,4.16,-0.11,-0.03,-0.01,-22.62,Normal
3.33,-9.43,4.22,-0.12,-0.03,-0.02,-22.54,Normal
3.25,-9.35,4.22,-0.12,-0.03,-0.02,-22.71,Normal
3.21,-9.39,4.14,-0.12,-0.03,-0.01,-23.04,Normal
3.29,-9.27,4.04,-0.12,-0.04,-0.02,-22.62,Normal
3.28,-9.39,4.20,-0.11,-0.02,-0.01,-22.87,Normal
3.13,-9.64,4.36,-0.11,-0.03,-0.02,-22.62,Normal
3.14,-9.35,4.19,-0.15,-0.06,-0.01,-22.62,Normal
3.32,-9.46,4.28,-0.10,-0.04,-0.03,-22.54,Normal
3.23,-9.24,4.09,-0.10,-0.02,-0.02,-22.71,Normal
3.29,-9.31,4.20,-0.11,-0.02,-0.01,-22.71,Normal
3.31,-9.39,4.19,-0.12,-0.02,-0.01,-22.87,Normal
3.23,-9.27,4.21,-0.11,-0.03,-0.02,-22.54,Normal
3.21,-9.29,4.24,-0.12,-0.02,-0.01,-22.71,Normal
3.29,-9.38,4.14,-0.12,-0.03,-0.01,-22.62,Normal
3.28,-9.29,4.19,-0.12,-0.02,-0.01,-22.71,Normal
3.28,-9.10,3.83,-0.13,-0.03,-0.02,-23.04,Normal
3.23,-9.09,4.01,-0.16,0.02,0.01,-22.79,Normal
3.33,-9.43,4.19,-0.13,-0.04,-0.02,-22.71,Normal
3.14,-9.26,4.19,-0.11,-0.04,-0.02,-22.54,Normal
3.18,-9.07,4.27,-0.17,-0.04,0.02,-22.54,Normal
3.33,-9.46,4.33,-0.15,-0.05,0.00,-22.87,Normal
3.30,-9.30,4.48,-0.21,-0.05,0.01,-22.62,Normal
3.13,-8.99,4.39,-0.26,-0.07,0.04,-22.96,Normal
3.37,-9.15,4.34,-0.42,-0.09,0.09,-22.71,Normal
3.24,-9.05,4.20,-0.53,-0.12,0.10,-22.96,Normal
3.01,-9.56,3.94,-0.63,-0.13,0.15,-22.54,Normal
3.14,-9.50,3.94,-0.78,-0.13,0.23,-22.79,Normal
2.63,-9.39,3.23,-0.89,-0.14,0.29,-22.79,Normal
2.72,-9.55,2.72,-0.82,-0.09,0.31,-22.62,Normal
2.49,-9.71,2.30,-0.85,-0.16,0.34,-22.87,Normal
2.26,-9.85,2.20,-0.87,-0.21,0.34,-22.79,Normal
2.26,-9.91,1.97,-0.82,-0.22,0.34,-22.96,Normal
2.12,-9.82,1.73,-0.90,-0.29,0.32,-22.96,Normal
2.00,-9.48,1.37,-0.95,-0.23,0.36,-22.87,Normal
1.78,-9.73,1.03,-1.06,-0.19,0.41,-22.96,Normal
1.49,-9.78,0.24,-1.03,-0.18,0.40,-23.04,Normal
1.41,-9.79,-0.37,-0.94,-0.19,0.36,-22.79,Normal
1.09,-9.76,-0.54,-0.91,-0.16,0.34,-22.87,Normal
0.90,-9.37,-1.22,-0.92,-0.17,0.34,-22.79,Normal
0.83,-9.40,-1.88,-0.90,-0.12,0.32,-22.79,Normal
0.51,-9.33,-2.25,-0.85,-0.07,0.22,-22.71,Normal
-0.07,-9.17,-3.08,-0.79,-0.06,0.14,-22.62,Normal
-0.48,-9.37,-3.87,-0.79,-0.20,0.09,-22.79,Normal
-0.19,-9.23,-3.84,-0.67,-0.17,0.07,-22.71,Normal
-0.18,-8.79,-4.52,-0.54,-0.11,0.02,-22.79,Normal
-0.14,-9.23,-4.86,-0.50,-0.09,-0.00,-22.79,Normal
-0.05,-9.17,-4.87,-0.26,0.02,-0.04,-22.87,Normal
0.30,-9.09,-4.98,-0.19,0.19,0.00,-22.71,Normal
0.35,-9.05,-4.63,0.05,0.30,-0.02,-22.71,Normal
0.23,-8.65,-4.48,0.24,0.47,-0.09,-22.79,Normal
-0.03,-8.73,-4.42,0.54,0.29,-0.14,-22.79,Normal
0.76,-8.58,-3.95,0.76,0.40,-0.06,-22.71,Normal
0.29,-8.29,-3.55,0.70,0.41,-0.11,-23.20,Normal
0.71,-8.18,-2.74,0.78,0.18,-0.14,-22.87,Normal
1.24,-8.34,-2.25,0.51,0.27,-0.07,-22.54,Normal
0.74,-8.14,-1.71,0.57,0.18,-0.13,-22.29,Normal
0.76,-7.42,-0.79,0.37,0.15,-0.08,-22.21,Normal
0.76,-7.60,-0.49,0.45,0.10,-0.09,-22.54,Normal
1.02,-7.53,-0.12,0.36,0.10,-0.09,-22.87,Normal
0.64,-7.94,-0.06,0.44,0.10,-0.09,-22.13,Normal
1.32,-8.24,-0.24,0.25,-0.11,-0.10,-22.04,Normal
1.15,-8.76,0.08,0.14,0.06,-0.05,-22.13,Normal
1.25,-9.34,0.27,0.16,-0.03,-0.08,-22.46,Normal
1.46,-9.11,0.21,0.08,0.05,-0.04,-22.46,Normal
1.55,-9.28,0.15,-0.03,0.05,-0.03,-22.54,Normal
1.41,-9.48,0.23,-0.05,0.06,-0.03,-22.54,Normal
1.46,-9.54,0.16,-0.14,-0.01,-0.01,-22.62,Normal
1.64,-9.68,0.15,-0.12,0.03,-0.01,-22.54,Normal
1.47,-9.77,0.120.04,-0.01,-22.71,Normal
1.39,-9.64,0.33,-0.18,-0.01,-0.01,-22.46,Normal
1.47,-9.49,-0.00,-0.15,0.03,-0.01,-22.37,Normal
1.53,-9.62,0.04,-0.25,-0.06,-0.00,-22.71,Normal
1.32,-10.04,0.02,-0.18,-0.06,-0.01,-22.79,Normal
1.58,-9.64,0.28,-0.13,-0.09,-0.03,-22.79,Normal
1.58,-9.40,0.10,-0.12,-0.04,-0.02,-22.21,Normal
1.48,-9.64,-0.08,-0.16,-0.06,-0.04,-22.71,Normal
1.47,-9.70,0.19,-0.15,-0.04,-0.03,-22.71,Normal
1.55,-9.76,0.12,-0.11,-0.06,-0.04,-22.46,Normal
1.47,-9.62,0.10,-0.09,-0.06,-0.04,-22.87,Normal
1.53,-9.74,0.21,-0.07,-0.08,-0.04,-22.54,Normal
1.56,-9.63,0.26,-0.07,-0.07,-0.03,-22.37,Normal
1.49,-9.53,0.11,-0.09,-0.08,-0.02,-22.29,Normal
1.57,-9.70,0.23,-0.05,-0.06,-0.04,-22.54,Normal
1.55,-9.58,0.06,-0.09,-0.06,-0.03,-22.54,Normal
1.57,-9.82,0.30,-0.06,-0.04,-0.03,-22.29,Normal
1.47,-9.63,0.14,-0.11,-0.04,-0.03,-22.29,Normal
1.53,-9.69,0.34,-0.09,-0.05,-0.03,-22.04,Normal
1.50,-9.68,0.19,-0.10,-0.04,-0.03,-22.37,Normal
1.53,-9.72,0.25,-0.13,-0.07,-0.02,-22.13,Normal
1.50,-9.63,0.19,-0.14,-0.08,-0.01,-22.46,Normal
1.52,-9.53,0.37,-0.19,-0.10,0.01,-22.21,Normal
1.44,-9.30,0.32,-0.32,-0.13,0.03,-22.13,Normal
1.33,-9.26,0.14,-0.42,-0.10,0.06,-22.29,Normal
1.37,-9.49,0.09,-0.49,-0.20,0.06,-22.46,Normal
1.30,-9.12,-0.13,-0.62,-0.20,0.08,-22.46,Normal
1.20,-8.92,-0.40,-0.73,-0.26,0.10,-22.37,Normal
1.15,-8.64,-0.68,-0.81,-0.26,0.13,-22.29,Normal
0.90,-8.35,-0.92,-0.92,-0.28,0.16,-22.21,Normal
0.87,-7.93,-1.30,-1.00,-0.29,0.20,-22.21,Normal
0.56,-7.55,-1.69,-1.04,-0.24,0.23,-22.29,Normal
0.43,-7.65,-2.32,-1.02,-0.33,0.22,-23.37,Normal
0.08,-7.68,-2.56,-0.97,-0.29,0.21,-22.29,Normal
0.04,-7.69,-3.08,-0.79,-0.40,0.15,-22.37,Normal
0.12,-7.64,-3.49,-0.55,-0.27,0.11,-22.37,Normal
0.07,-7.46,-3.97,-0.47,-0.15,0.07,-22.29,Normal
0.41,-7.83,-4.97,-0.64,-0.19,-0.01,-22.46,Normal
-0.37,-8.24,-5.06,-0.57,0.01,-0.02,-22.54,Normal
-0.44,-7.65,-4.73,-0.44,-0.09,-0.04,-22.54,Normal
-0.48,-7.52,-5.12,-0.34,-0.08,-0.05,-22.71,Normal
-0.02,-6.86,-5.05,-0.28,-0.21,-0.08,-22.62,Normal
-0.51,-6.83,-5.20,-0.30,-0.03,-0.09,-22.46,Normal
-0.23,-6.75,-5.02,-0.08,-0.22,-0.18,-23.29,Normal
-0.52,-6.71,-5.50,0.05,-0.19,-0.18,-23.20,Normal
-0.07,-7.06,-5.56,-0.09,-0.13,-0.14,-23.37,Normal
-0.42,-8.51,-5.02,0.18,-0.13,-0.15,-22.46,Normal
0.33,-8.01,-5.01,0.76,-0.04,-0.12,-22.62,Normal
0.46,-8.74,-5.23,0.65,0.06,-0.08,-22.54,Normal
-0.09,-10.00,-4.35,0.73,0.21,-0.02,-23.95,Normal
-0.11,-8.67,-3.39,0.77,0.14,-0.04,-23.04,Normal
-0.19,-9.37,-2.32,0.58,0.05,-0.09,-23.20,Normal
0.42,-8.92,-1.50,0.77,0.07,-0.17,-23.62,Normal
0.08,-9.04,-1.03,0.86,0.14,-0.25,-22.87,Normal
0.28,-8.99,-1.02,0.77,0.13,-0.22,-22.54,Normal
0.40,-9.72,-0.54,0.61,0.14,-0.17,-22.87,Normal
1.05,-10.23,0.18,0.64,0.17,-0.22,-22.62,Normal
0.96,-10.30,0.65,0.70,0.16,-0.29,-23.12,Normal
1.13,-9.85,1.00,0.85,0.12,-0.32,-23.12,Normal
1.74,-9.99,1.30,0.94,0.00,-0.35,-23.12,Normal
1.75,-9.59,1.79,0.77,0.06,-0.39,-23.37,Normal
1.77,-10.21,2.39,0.82,-0.00,-0.37,-23.04,Normal
2.32,-9.96,2.93,0.70,0.00,-0.33,-23.20,Normal
2.31,-9.44,3.42,0.50,0.10,-0.23,-23.45,Normal
2.28,-9.56,3.66,0.33,0.15,-0.16,-23.20,Normal
2.00,-9.72,3.53,0.25,0.12,-0.10,-23.12,Normal
2.23,-9.54,3.65,0.17,0.02,-0.10,-22.96,Normal
2.41,-9.33,3.64,0.09,-0.08,-0.11,-23.04,Normal
2.34,-9.39,3.41,-0.06,-0.14,-0.11,-22.96,Normal
2.32,-10.13,3.51,-0.12,-0.16,-0.09,-22.79,Normal
2.39,-9.80,3.37,-0.18,-0.14,-0.07,-22.96,Normal
2.43,-9.85,3.48,-0.13,-0.06,-0.04,-23.04,Normal
2.31,-9.63,3.56,-0.11,-0.01,0.00,-22.79,Normal
2.32,-9.61,3.67,-0.11,0.01,0.01,-22.96,Normal
2.42,-9.72,3.60,-0.09,0.01,0.00,-22.96,Normal
2.35,-9.55,3.44,-0.12,-0.02,-0.01,-22.79,Normal
2.35,-9.66,3.46,-0.14,-0.02,-0.01,-23.12,Normal
2.21,-9.71,3.32,-0.15,-0.04,-0.01,-22.71,Normal
2.31,-9.77,3.37,-0.13,-0.04,-0.01,-22.79,Normal
2.23,-9.80,3.41,-0.11,-0.02,-0.01,-22.87,Normal
2.26,-9.44,3.19,-0.14,0.01,-0.01,-22.79,Normal
2.27,-9.51,3.29,-0.17,-0.01,-0.01,-22.87,Normal
2.34,-9.85,3.46,-0.11,-0.02,-0.02,-22.96,Normal
2.30,-9.62,3.43,-0.11,-0.04,-0.03,-22.96,Normal
2.27,-9.67,3.36,-0.12,-0.04,-0.02,-22.87,Normal
2.30,-9.83,3.45,-0.09,-0.04,-0.02,-22.79,Normal
2.38,-9.70,3.50,-0.11,-0.05,-0.03,-23.12,Normal
2.31,-9.71,3.59,-0.10,-0.03,-0.02,-22.87,Normal
2.20,-9.62,3.51,-0.12,-0.04,-0.02,-23.12,Normal
2.35,-9.64,3.49,-0.11,-0.05,-0.03,-23.12,Normal
2.27,-9.65,3.52,-0.13,-0.03,-0.02,-22.96,Normal
2.41,-9.43,3.17,-0.19,-0.01,-0.00,-22.87,Normal
2.30,-9.49,3.32,-0.20,-0.04,0.01,-23.04,Normal
2.43,-9.61,3.76,-0.16,-0.08,-0.01,-23.12,Normal
2.46,-9.58,3.88,-0.23,-0.08,0.01,-22.21,Normal
2.41,-8.87,3.97,-0.42,-0.10,0.07,-22.79,Normal
2.59,-9.75,3.91,-0.58,0.02,0.14,-22.71,Normal
2.03,-9.27,3.58,-0.81,-0.02,0.21,-22.54,Normal
1.91,-9.91,2.93,-0.93,-0.02,0.29,-23.20,Normal
1.99,-9.26,2.47,-1.04,-0.08,0.32,-22.96,Normal
1.43,-9.82,2.00,-1.11,-0.17,0.29,-22.71,Normal
1.64,-9.85,1.69,-1.13,-0.22,0.30,-22.96,Normal
1.62,-9.52,0.59,-1.17,-0.26,0.27,-22.79,Normal
1.36,-9.32,0.52,-1.23,-0.25,0.27,-22.79,Normal
1.18,-9.95,0.15,-1.23,-0.27,0.25,-22.71,Normal
1.03,-9.60,-0.46,-1.19,-0.25,0.25,-22.46,Normal
0.88,-9.45,-1.21,-1.21,-0.21,0.29,-22.71,Normal
0.74,-9.87,-1.50,-1.12,-0.18,0.27,-22.87,Normal
0.51,-9.30,-2.47,-1.02,-0.20,0.25,-22.96,Normal
0.25,-9.56,-3.57,-1.15,-0.23,0.28,-23.04,Normal
0.19,-9.65,-3.90,-1.04,-0.11,0.21,-23.04,Normal
-0.47,-8.34,-4.57,-0.90,-0.16,0.21,-22.96,Normal
-0.23,-9.21,-5.40,-0.80,-0.03,0.19,-23.04,Normal
-0.49,-8.49,-5.74,-0.57,-0.06,0.09,-22.87,Normal
-0.39,-7.93,-5.89,-0.30,0.05,0.07,-22.71,Normal
-0.26,-8.20,-5.71,-0.24,0.17,0.07,-23.12,Normal
-0.16,-8.50,-5.80,0.09,0.36,0.01,-22.71,Normal
-0.54,-8.02,-5.84,0.57,0.19,-0.04,-22.62,Normal
-0.18,-8.05,-5.88,0.88,0.23,-0.11,-22.37,Normal
-0.69,-7.74,-4.90,0.91,0.20,-0.14,-22.37,Normal
0.12,-7.81,-3.68,0.99,0.07,-0.19,-22.71,Normal
0.23,-7.67,-3.21,0.96,-0.02,-0.20,-22.54,Normal
0.18,-7.37,-2.46,0.85,0.16,-0.19,-22.46,Normal
0.19,-6.77,-1.34,0.86,0.11,-0.27,-22.37,Normal
0.12,-6.66,-0.72,0.77,0.06,-0.28,-22.37,Normal
0.28,-6.98,-0.92,0.77,0.02,-0.24,-22.21,Normal
0.50,-8.17,-0.73,0.47,-0.08,-0.24,-22.62,Normal
0.66,-8.32,-0.17,0.34,-0.08,-0.18,-22.37,Normal
0.93,-9.35,0.35,0.23,-0.04,-0.13,-22.71,Normal
1.35,-8.94,0.43,0.41,0.02,-0.18,-22.37,Normal
0.92,-8.97,0.48,0.26,-0.02,-0.16,-22.46,Normal
1.33,-9.38,0.55,0.15,-0.06,-0.12,-22.46,Normal
1.31,-9.25,0.79,0.11,-0.07,-0.10,-22.54,Normal
1.14,-9.53,0.68,-0.10,-0.12,-0.03,-22.54,Normal
1.34,-9.78,0.69,-0.21,-0.22,-0.01,-22.62,Normal
1.58,-9.80,0.81,-0.13,-0.12,-0.02,-22.62,Normal
1.54,-9.74,0.65,-0.13,-0.09,-0.02,-22.87,Normal
1.49,-9.70,0.78,-0.23,-0.10,-0.03,-22.37,Normal
1.39,-9.73,0.59,-0.22,-0.04,-0.02,-22.62,Normal
1.37,-9.85,0.57,-0.21,0.00,-0.00,-22.62,Normal
1.42,-9.76,0.59,-0.15,0.02,-0.01,-22.54,Normal
1.29,-9.73,0.55,-0.19,-0.02,-0.01,-22.62,Normal
1.44,-9.83,0.54,-0.16,-0.02,-0.02,-22.54,Normal
1.36,-9.86,0.46,-0.12,0.01,-0.02,-22.87,Normal
1.38,-9.85,0.63,-0.10,0.02,-0.03,-22.37,Normal
1.38,-9.66,0.41,-0.12,0.00,-0.03,-22.29,Normal
1.37,-9.74,0.34,-0.10,-0.01,-0.03,-22.54,Normal
1.36,-9.74,0.46,-0.13,-0.01,-0.01,-22.54,Normal
1.37,-9.81,0.50,-0.15,-0.07,-0.02,-22.71,Normal
1.28,-9.69,0.44,-0.11,-0.05,-0.02,-22.54,Normal
1.40,-9.62,0.49,-0.17,-0.08,-0.02,-22.46,Normal
1.37,-9.64,0.43,-0.18,-0.08,-0.00,-22.46,Normal
1.25,-9.50,0.27,-0.29,-0.11,0.01,-22.46,Normal
1.33,-9.46,0.32,-0.34,-0.11,0.02,-22.13,Normal
1.21,-9.18,0.03,-0.45,-0.14,0.04,-22.54,Normal
1.06,-9.18,-0.05,-0.64,-0.21,0.08,-22.54,Normal
1.06,-8.75,-0.36,-0.77,-0.22,0.14,-22.62,Normal
0.76,-8.20,-0.41,-0.98,-0.26,0.21,-22.62,Normal
0.58,-7.87,-0.84,-1.27,-0.31,0.28,-22.37,Normal
0.20,-6.95,-1.07,-1.36,-0.33,0.33,-22.21,Normal
0.24,-6.13,-1.41,-1.34,-0.38,0.36,-22.62,Normal
-0.16,-6.04,-1.95,-1.22,-0.30,0.36,-22.62,Normal
-0.25,-6.05,-2.80,-0.92,-0.33,0.29,-22.37,Normal
-0.47,-6.29,-3.90,-0.63,-0.24,0.29,-22.79,Normal
-0.77,-5.33,-5.64,-0.98,-0.29,0.24,-22.62,Normal
-0.53,-6.73,-5.35,-1.21,-0.11,0.22,-22.54,Normal
-1.06,-6.84,-6.26,-0.79,-0.09,0.16,-22.79,Normal
-2.30,-8.04,-8.01,-0.28,-0.29,-0.16,-22.37,Normal
-1.05,-8.60,-8.95,0.38,-0.09,-0.15,-22.87,Normal
-1.53,-9.21,-7.55,0.44,0.19,-0.31,-23.20,Normal
-0.68,-8.03,-4.97,1.56,0.54,-0.41,-22.79,Normal
-0.65,-11.83,-6.41,0.57,0.42,-0.36,-22.71,Normal
0.57,-16.55,-4.72,0.69,0.32,-0.30,-22.87,Normal
1.35,-10.67,0.88,2.31,0.63,-0.65,-22.79,Normal
0.79,-3.62,1.941.27,-9.28,1.76,1.56,0.07,-0.56,-22.96,Normal
2.18,-11.22,1.11,1.58,0.26,-0.41,-23.29,Normal
1.99,-10.86,2.50,1.43,0.36,-0.32,-22.62,Normal
1.84,-7.51,3.45,0.94,0.20,-0.28,-22.71,Normal
2.51,-10.35,4.07,0.62,0.17,-0.25,-22.79,Normal
2.25,-9.24,4.17,0.50,0.19,-0.24,-22.96,Normal
1.97,-8.86,4.35,0.35,0.12,-0.15,-23.04,Normal
2.28,-8.98,4.25,0.07,0.01,-0.11,-22.71,Normal
2.41,-9.73,4.27,-0.02,-0.03,-0.10,-22.54,Normal
2.35,-9.72,4.06,-0.05,-0.08,-0.08,-22.79,Normal
2.30,-9.46,3.51,-0.19,-0.08,-0.00,-22.87,Normal
2.54,-9.59,3.38,-0.29,-0.05,0.01,-23.04,Normal
2.47,-9.81,3.32,-0.30,-0.03,0.01,-22.62,Normal
2.39,-9.84,3.42,-0.20,-0.02,-0.00,-22.62,Normal
2.43,-9.70,3.46,-0.15,-0.01,0.00,-22.96,Normal
2.39,-9.76,3.46,-0.10,-0.03,-0.00,-22.79,Normal
2.26,-9.49,3.17,-0.13,0.02,0.02,-23.29,Normal
2.27,-9.79,3.39,-0.20,-0.01,0.02,-23.29,Normal
2.20,-9.90,3.14,-0.16,-0.03,0.00,-22.96,Normal
2.24,-9.63,3.19,-0.19,-0.00,0.02,-22.96,Normal
2.21,-9.81,3.31,-0.17,0.00,0.01,-22.71,Normal
2.19,-9.81,3.42,-0.16,-0.01,-0.00,-22.71,Normal
2.22,-9.86,3.38,-0.13,-0.00,0.00,-22.71,Normal
2.11,-9.72,3.23,-0.13,-0.02,-0.00,-22.29,Normal
2.22,-9.72,3.23,-0.14,-0.03,-0.00,-22.62,Normal
2.21,-9.80,3.21,-0.13,-0.02,-0.01,-22.87,Normal
2.25,-9.44,2.79,-0.17,-0.00,0.00,-23.20,Normal
2.06,-9.55,3.02,-0.18,0.00,0.01,-22.46,Normal
2.13,-9.91,3.24,-0.12,-0.02,-0.01,-23.04,Normal
2.07,-9.54,3.18,-0.12,-0.03,-0.01,-23.04,Normal
2.15,-9.77,3.22,-0.13,-0.03,-0.00,-23.12,Normal
2.13,-9.86,3.32,-0.11,-0.03,-0.01,-22.96,Normal
2.16,-9.73,3.31,-0.11,-0.05,-0.02,-22.87,Normal
2.16,-9.73,3.30,-0.11,-0.03,-0.01,-22.79,Normal
2.16,-9.65,3.34,-0.12,-0.05,-0.02,-23.20,Normal
2.14,-9.61,3.20,-0.14,-0.04,-0.00,-23.45,Normal
2.15,-9.77,3.28,-0.21,-0.05,0.00,-22.96,Normal
2.21,-9.99,3.28,-0.20,-0.03,0.01,-23.04,Normal
2.08,-10.01,3.32,-0.26,-0.03,0.02,-23.37,Normal
2.10,-9.98,3.18,-0.16,-0.01,0.03,-23.04,Normal
2.01,-8.82,3.34,-0.27,-0.04,0.02,-22.71,Normal
2.03,-9.72,3.76,-0.52,-0.11,0.08,-22.87,Normal
2.05,-9.50,3.63,-0.68,-0.15,0.10,-23.04,Normal
1.97,-10.08,3.71,-0.79,-0.22,0.14,-23.29,Normal
1.83,-9.18,2.94,-1.04,-0.29,0.18,-22.87,Normal
1.70,-9.56,2.32,-1.26,-0.31,0.21,-23.37,Normal
1.75,-9.64,1.59,-1.42,-0.31,0.28,-22.79,Normal
1.45,-9.78,0.71,-1.50,-0.34,0.30,-22.96,Normal
1.34,-9.36,0.26,-1.44,-0.38,0.33,-23.29,Normal
1.65,-9.52,-0.02,-1.59,-0.30,0.37,-23.20,Normal
0.84,-9.11,-1.16,-1.51,-0.15,0.35,-23.12,Normal
0.02,-9.00,-1.94,-1.37,-0.26,0.23,-22.96,Normal
