ax,ay,az,gx,gy,gz,Altitude,Activity
-0.77,-10.39,-3.71,-0.13,-1.14,-0.44,-18.38,Normal
-0.36,-10.32,-0.36,-1.67,-1.36,-0.23,-18.22,Normal
-0.11,-9.53,2.26,-0.12,-1.34,-0.45,-18.46,Normal
0.87,-6.27,-0.73,0.80,-0.88,-0.38,-18.55,Normal
0.79,-6.75,-1.24,-0.11,-0.93,-0.38,-18.38,Normal
0.42,-8.78,-0.31,-0.02,-0.78,-0.57,-18.30,Normal
0.08,-9.43,-0.10,0.32,-0.52,-0.75,-18.46,Normal
-2.02,-9.18,-0.58,0.57,-0.40,-0.73,-18.38,Normal
-1.95,-9.60,-2.43,1.07,-1.82,-0.52,-18.14,Normal
1.22,-8.87,-4.71,0.12,-1.82,-0.65,-17.97,Normal
0.70,-11.32,-3.00,-0.34,-2.47,-0.82,-18.30,Normal
0.86,-10.66,-0.91,-0.11,-2.48,-0.73,-18.30,Normal
0.76,-9.91,-1.70,0.45,-2.89,-0.78,-18.14,Normal
0.92,-8.25,-1.70,0.31,-2.92,-0.66,-17.72,Normal
0.32,-7.91,-1.53,0.43,-3.03,-0.59,-18.30,Normal
0.41,-6.72,-1.86,0.63,-3.41,-0.58,-18.55,Normal
0.15,-6.09,-1.97,0.65,-3.66,-0.56,-17.97,Normal
-0.79,-6.33,-1.13,0.12,-3.81,-0.54,-18.14,Normal
-0.22,-10.36,-1.13,0.15,-3.92,-0.72,-18.14,Normal
4.50,-11.66,-0.52,0.22,-2.60,-0.89,-18.14,Normal
0.47,-10.37,0.19,-0.22,-2.17,-0.68,-18.14,Normal
0.77,-9.32,1.62,0.15,-1.85,-0.60,-17.89,Normal
1.06,-7.14,1.61,0.56,-1.28,-0.65,-18.05,Normal
0.10,-5.99,2.61,0.40,-1.00,-0.52,-18.38,Normal
-0.01,-7.58,2.93,0.29,-0.97,-0.32,-17.97,Normal
0.50,-8.10,3.02,0.20,-1.12,-0.22,-18.05,Normal
0.11,-8.95,3.33,0.10,-1.20,-0.13,-18.46,Normal
0.85,-12.03,1.48,0.43,-1.18,0.02,-18.38,Normal
3.86,-7.79,-1.58,-0.70,-1.21,0.06,-18.14,Normal
4.56,-15.54,-4.31,-1.34,-0.46,0.10,-17.72,Normal
2.29,-13.06,-0.26,-0.47,-0.44,-0.11,-18.30,Normal
2.07,-11.62,-0.89,-0.32,0.05,0.02,-18.14,Normal
0.54,-9.88,0.30,-0.07,-0.01,-0.01,-18.46,Normal
0.26,-6.85,0.91,0.23,-0.26,-0.09,-17.89,Normal
0.40,-5.46,1.40,0.34,-0.66,-0.23,-18.80,Normal
1.23,-7.30,1.08,0.42,-0.92,-0.37,-18.46,Normal
3.85,-9.44,1.37,0.43,-1.00,-0.42,-18.46,Normal
2.55,-11.38,1.11,0.27,-0.44,-0.36,-18.80,Normal
0.58,-9.26,0.13,-0.03,-0.32,-0.14,-18.63,Normal
0.10,-14.23,-1.47,-1.05,-0.41,0.15,-18.38,Normal
-0.12,-14.49,-0.06,0.05,-0.20,0.15,-18.46,Normal
0.52,-9.95,0.53,-0.43,-0.38,0.16,-18.55,Normal
0.59,-7.03,1.34,-0.16,-0.12,0.10,-18.46,Normal
0.39,-3.47,2.04,-0.01,0.03,-0.03,-18.63,Normal
0.96,-5.73,1.28,-0.26,0.26,-0.03,-18.80,Normal
0.40,-8.90,0.86,-0.19,0.61,0.12,-18.55,Normal
-0.79,-10.53,1.09,-0.07,0.44,0.24,-18.72,Normal
0.87,-9.06,-0.03,-0.14,0.21,0.30,-18.38,Normal
2.45,-10.34,-2.63,-0.68,0.24,0.20,-18.55,Normal
1.67,-18.40,-1.70,-0.47,-0.15,0.07,-18.63,Normal
2.02,-12.51,-1.02,-0.02,0.37,0.15,-18.63,Normal
2.10,-12.40,-0.54,0.04,0.40,0.17,-18.89,Normal
0.88,-9.69,0.31,0.18,0.48,0.27,-18.80,Normal
1.04,-7.28,1.07,0.34,0.34,0.18,-18.80,Normal
1.55,-5.68,1.62,0.50,0.19,-0.06,-18.72,Normal
1.91,-7.18,1.90,0.50,0.40,-0.23,-18.80,Normal
2.99,-9.04,1.85,0.48,0.59,-0.27,-18.89,Normal
1.68,-8.76,1.82,0.57,1.11,-0.16,-18.63,Normal
0.04,-11.52,0.49,0.01,1.11,0.01,-18.63,Normal
0.52,-14.26,-0.44,-1.06,0.63,0.34,-18.80,Normal
2.09,-13.79,1.12,-0.35,0.83,0.11,-18.80,Normal
1.41,-9.72,1.16,-0.29,0.91,0.09,-18.72,Normal
1.88,-5.85,2.36,-0.29,1.13,0.04,-18.80,Normal
0.89,-4.88,2.27,0.03,1.46,-0.06,-18.55,Normal
0.93,-8.48,1.08,-0.36,1.66,0.04,-18.63,Normal
0.46,-8.44,1.86,-0.67,1.53,0.18,-18.80,Normal
-0.59,-10.18,1.82,-0.21,1.49,0.36,-18.72,Normal
0.81,-9.96,1.16,-0.35,1.02,0.34,-18.89,Normal
3.26,-11.16,-1.43,-0.27,1.18,0.20,-18.89,Normal
1.59,-16.10,-1.33,-1.02,0.53,0.12,-18.72,Normal
4.55,-13.39,-0.80,-0.42,0.82,0.02,-18.89,Normal
1.96,-11.63,1.04,-0.21,0.85,0.11,-18.89,Normal
2.26,-9.21,0.83,0.02,0.92,0.36,-18.63,Normal
2.71,-8.48,1.23,0.02,0.79,0.21,-18.80,Normal
1.92,-7.84,1.02,-0.26,0.57,0.26,-18.89,Normal
2.50,-10.04,1.18,-0.48,0.37,0.28,-18.80,Normal
2.35,-10.01,1.02,-0.16,0.45,0.26,-18.72,Normal
1.57,-11.56,-0.23,-0.14,0.51,0.11,-18.72,Normal
0.67,-8.69,-1.12,-0.24,0.47,0.10,-19.05,Normal
-3.11,-8.72,-1.35,-0.63,-0.01,0.05,-18.89,Normal
0.39,-12.22,-1.85,-0.55,-0.17,0.13,-18.80,Normal
-0.80,-10.58,0.58,-0.19,-0.09,0.01,-18.80,Normal
0.17,-8.71,0.41,0.05,0.07,0.07,-18.89,Normal
0.57,-7.23,0.77,0.05,0.24,-0.00,-18.97,Normal
0.62,-5.43,0.68,-0.06,0.57,-0.03,-18.89,Normal
0.23,-6.35,1.06,-0.01,0.80,-0.04,-18.97,Normal
0.30,-8.45,1.99,0.31,0.95,-0.11,-18.97,Normal
-0.58,-10.31,0.92,0.31,0.96,-0.06,-19.05,Normal
-0.79,-13.35,1.17,0.29,0.53,0.07,-19.05,Normal
1.55,-8.35,0.24,-0.04,0.16,0.18,-18.80,Normal
0.64,-10.69,-0.98,-0.55,0.43,0.20,-18.97,Normal
1.92,-14.18,-1.83,-0.20,-0.23,0.05,-19.21,Normal
1.64,-10.93,0.11,-0.28,0.03,0.03,-18.97,Normal
1.46,-8.76,0.16,-0.33,-0.13,-0.07,-19.05,Normal
0.55,-7.64,1.33,0.07,0.11,-0.06,-19.21,Normal
0.12,-6.07,1.01,0.24,-0.22,-0.14,-19.21,Normal
1.64,-8.78,1.30,0.09,-0.90,-0.36,-18.97,Normal
3.66,-10.10,0.98,0.47,-0.38,-0.50,-19.30,Normal
2.14,-11.57,0.62,-0.11,-0.35,-0.46,-19.21,Normal
1.33,-9.83,1.23,-0.14,-0.27,-0.43,-19.05,Normal
0.67,-10.04,-0.33,-0.27,0.01,-0.17,-19.05,Normal
0.36,-12.24,-0.28,-0.95,0.07,0.08,-18.97,Normal
-0.14,-11.49,1.06,-0.47,-0.21,0.03,-19.14,Normal
0.57,-8.21,0.88,-0.26,-0.19,0.06,-19.14,Normal
0.22,-7.42,0.73,0.04,-0.14,-0.07,-18.97,Normal
0.57,-8.48,1.43,0.02,-0.17,-0.14,-19.30,Normal
1.09,-8.89,1.54,0.58,0.21,-0.16,-19.21,Normal
-0.18,-11.40,0.82,0.15,-0.14,-0.14,-19.38,Normal
0.67,-11.20,0.82,0.22,-0.55,-0.17,-19.30,Normal
0.83,-8.50,0.00,0.27,-0.90,-0.18,-19.30,Normal
1.64,-9.94,-0.12,0.10,-1.13,-0.27,-19.97,Normal
1.78,-10.72,-0.35,-0.38,-1.47,-0.33,-19.30,Normal
2.03,-10.17,0.31,0.07,-1.44,-0.37,-19.55,Normal
1.29,-10.08,-0.16,0.13,-1.76,-0.47,-19.30,Normal
0.68,-10.21,0.51,0.26,-2.02,-0.48,-19.30,Normal
0.94,-9.36,0.02,0.60,-2.65,-0.60,-19.05,Normal
1.74,-9.49,-0.30,0.49,-3.17,-0.69,-19.47,Normal
2.51,-8.19,-0.50,0.46,-3.50,-0.66,-19.14,Normal
1.81,-7.03,-0.07,0.22,-3.82,-0.58,-19.30,Normal
-0.73,-9.14,-1.52,0.36,-3.86,-0.47,-19.55,Normal
3.51,-16.35,-3.11,-0.49,-3.91,-0.42,-19.47,Normal
-0.93,-13.28,-1.46,-0.35,-3.01,-0.38,-19.55,Normal
0.94,-12.91,-1.04,0.13,-3.63,-0.80,-19.55,Normal
0.89,-10.38,-0.90,0.39,-3.02,-0.83,-19.47,Normal
1.26,-10.32,-0.88,0.10,-2.72,-0.78,-19.55,Normal
0.94,-9.56,0.40,0.29,-2.34,-0.70,-19.63,Normal
0.71,-8.71,0.05,0.28,-2.13,-0.59,-19.38,Normal
1.75,-10.85,-1.62,-0.02,-1.79,-0.34,-19.55,Normal
4.30,-9.39,-1.25,-0.17,-1.37,-0.26,-19.30,Normal
5.07,-10.55,-2.72,-0.56,-0.91,-0.13,-19.55,Normal
4.14,-11.83,-0.18,-0.75,-0.33,-0.12,-19.30,Normal
2.82,-9.74,-3.69,-0.32,-0.05,0.00,-19.21,Normal
1.84,-8.59,-0.37,-0.34,0.01,0.15,-19.21,Normal
1.24,-7.90,-0.54,-0.17,-0.18,0.16,-19.38,Normal
1.49,-7.79,-0.39,-0.22,-0.35,0.10,-19.21,Normal
1.35,-8.28,-0.77,0.04,-0.55,-0.01,-19.47,Normal
1.01,-8.36,-1.25,0.13,-0.84,-0.13,-19.38,Normal
0.44,-10.59,-2.05,0.29,-1.24,-0.30,-19.05,Normal
-2.72,-9.90,-1.29,0.42,-1.42,-0.32,-19.14,Normal
-2.07,-10.06,-2.54,0.11,-2.05,-0.32,-19.05,Normal
-0.31,-12.47,-0.31,-0.34,-1.58,-0.31,-18.97,Normal
-0.57,-10.49,-0.48,-0.08,-1.70,-0.41,-18.97,Normal
0.29,-8.94,0.34,-0.23,-1.38,-0.31,-19.47,Normal
0.73,-7.83,0.06,-0.18,-1.20,-0.36,-18.80,Normal
0.67,-8.26,-0.07,-0.13,-0.67,-0.37,-18.89,Normal
-0.24,-7.79,0.12,-0.10,-0.44,-0.42,-18.97,Normal
0.77,-9.89,-1.11,0.14,0.10,-0.41,-18.89,Normal
1.49,-10.10,-1.74,-0.05,0.13,-0.22,-18.97,Normal
1.47,-8.47,-1.85,-0.24,0.23,-0.05,-18.72,Normal
2.43,-10.48,-2.38,-0.54,0.08,-0.03,-19.21,Normal
1.42,-10.64,-1.18,-0.78,0.06,0.05,-19.05,Normal
1.64,-10.12,-2.49,-0.39,0.04,0.15,-18.63,Normal
1.30,-9.44,-1.09,-0.33,0.01,0.13,-18.80,Normal
1.27,-8.37,-0.89,-0.31,-0.15,0.07,-18.72,Normal
1.77,-8.04,-0.54,-0.18,-0.20,0.00,-18.80,Normal
1.60,-7.67,-0.32,0.12,-0.11,-0.07,-19.14,Normal
1.51,-7.69,-0..14-1872,orml
-0.28,-9.13,-1.10,0.03,-0.55,-0.27,-18.80,Normal
-4.30,-9.77,-1.29,0.51,-1.05,-0.42,-18.72,Normal
-3.59,-9.71,-2.72,0.15,-2.03,-0.41,-18.55,Normal
-1.08,-11.50,-1.53,-0.53,-1.76,-0.30,-19.21,Normal
-1.59,-10.66,-0.17,-0.29,-1.90,-0.50,-18.63,Normal
-0.45,-8.94,-0.31,-0.07,-1.74,-0.52,-19.14,Normal
-0.20,-7.48,0.13,-0.26,-1.60,-0.54,-18.89,Normal
0.35,-6.80,0.31,-0.38,-1.28,-0.49,-19.21,Normal
0.28,-7.91,0.84,-0.39,-1.01,-0.51,-19.30,Normal
0.73,-10.31,0.65,-0.29,-0.71,-0.54,-18.63,Normal
0.44,-14.22,0.66,-0.25,-0.41,-0.62,-19.21,Normal
0.15,-11.73,-0.47,0.01,-0.28,-0.67,-19.14,Normal
0.58,-11.07,-3.34,-0.13,-0.08,-0.37,-18.63,Normal
0.93,-8.71,-4.46,0.22,0.23,-0.21,-18.72,Normal
0.98,-8.55,-4.73,-0.03,0.31,-0.02,-19.05,Normal
1.47,-9.18,-3.57,-0.40,0.17,-0.07,-18.72,Normal
1.43,-8.53,-1.73,-0.64,-0.18,-0.06,-18.46,Normal
1.35,-8.38,-1.26,-0.46,0.25,0.10,-19.38,Normal
0.45,-7.69,-0.98,-0.19,0.01,0.01,-18.46,Normal
0.68,-7.44,-0.79,-0.05,-0.28,-0.06,-18.80,Normal
1.02,-8.87,-1.80,0.29,-0.27,-0.08,-18.46,Normal
1.21,-9.48,-1.44,0.21,-0.62,-0.16,-18.72,Normal
1.70,-9.27,-2.50,0.36,-0.78,-0.18,-19.05,Normal
1.52,-10.86,-2.60,0.32,-0.96,-0.33,-18.89,Normal
-1.95,-9.62,-2.06,0.46,-0.78,-0.26,-18.97,Normal
-2.42,-9.05,-3.23,0.35,-1.78,-0.35,-18.14,Normal
0.22,-10.44,-1.92,-0.85,-1.81,-0.21,-17.97,Normal
0.98,-9.75,0.44,-0.77,-1.64,-0.41,-18.89,Normal
0.06,-7.69,-0.61,0.24,-1.03,-0.44,-18.72,Normal
0.54,-7.66,-1.05,-0.16,-0.91,-0.24,-18.72,Normal
0.15,-8.44,-0.20,-0.36,-0.57,-0.16,-18.22,Normal
0.21,-8.96,-0.48,-0.06,-0.31,-0.21,-18.05,Normal
0.51,-8.93,-0.62,-0.03,0.05,-0.28,-18.38,Normal
0.19,-12.22,-2.78,0.09,0.33,-0.11,-18.38,Normal
2.86,-9.60,-4.00,-0.33,0.51,0.14,-18.46,Normal
2.22,-9.37,-3.42,-0.29,0.94,0.15,-17.56,Normal
1.92,-10.14,-2.42,-0.80,0.92,0.29,-18.30,Normal
1.29,-8.63,-1.09,-0.73,0.86,0.39,-18.97,Normal
1.04,-7.56,-1.07,-0.31,0.84,0.38,-18.38,Normal
0.61,-7.09,-1.15,-0.11,0.65,0.31,-18.22,Normal
1.04,-7.89,-1.78,-0.22,0.36,0.16,-18.14,Normal
1.30,-8.85,-1.73,-0.32,0.01,-0.04,-18.30,Normal
1.25,-9.96,-2.11,-0.00,-0.23,-0.24,-18.46,Normal
0.04,-10.34,-2.72,0.26,-0.81,-0.47,-17.72,Normal
-2.03,-9.00,-2.83,0.86,-0.87,-0.55,-17.97,Normal
-3.16,-9.18,-3.83,0.94,-2.09,-0.75,-18.72,Normal
0.53,-9.34,-4.17,-0.38,-2.09,-0.54,-18.63,Normal
0.32,-9.72,-1.34,-1.28,-2.09,-0.47,-18.22,Normal
0.43,-8.91,-1.13,-0.56,-1.76,-0.50,-18.14,Normal
1.45,-7.88,-1.92,-0.09,-1.37,-0.47,-18.14,Normal
1.25,-7.51,-1.15,-0.24,-1.03,-0.45,-18.22,Normal
1.08,-7.38,-0.82,-0.04,-0.38,-0.26,-17.80,Normal
1.14,-7.45,-1.02,0.15,0.01,-0.16,-17.56,Normal
0.16,-7.09,-1.76,0.57,0.54,-0.10,-17.80,Normal
-0.17,-8.42,-3.49,0.65,0.09,-0.04,-17.89,Normal
0.62,-7.09,-5.33,0.38,0.27,-0.07,-17.63,Normal
-0.13,-8.32,-3.59,-0.21,0.09,-0.07,-18.05,Normal
0.98,-8.17,-3.69,0.13,0.03,-0.18,-18.22,Normal
-0.80,-8.78,-3.56,-0.13,-0.17,-0.12,-18.14,Normal
-1.18,-9.36,-2.11,-0.28,-1.30,-0.25,-18.05,Normal
-0.04,-8.93,-1.64,-0.59,-1.82,-0.32,-18.38,Normal
-0.39,-9.51,-0.93,-0.43,-1.65,-0.41,-18.14,Normal
0.54,-9.89,-1.20,0.35,-1.90,-0.65,-17.97,Normal
1.13,-8.93,-0.66,0.49,-1.11,-0.58,-18.05,Normal
0.42,-7.31,-2.04,0.39,-0.96,-0.59,-18.22,Normal
0.38,-6.68,-0.24,0.22,-1.20,-0.65,-17.72,Normal
-1.12,-6.87,0.88,0.37,-1.21,-0.74,-18.14,Normal
-1.17,-7.77,-0.44,0.52,-1.32,-0.53,-18.05,Normal
-1.15,-9.99,-1.30,-0.00,-1.73,-0.37,-18.22,Normal
-2.17,-10.98,-2.29,0.00,-2.04,-0.35,-18.14,Normal
-1.02,-10.96,-2.24,0.04,-2.51,-0.31,-18.14,Normal
0.39,-9.41,-1.85,0.31,-2.51,-0.42,-18.14,Normal2.00,-11.61,-1.38,0.03,-2.40,-0.51,-18.38,Normal
2.47,-12.22,0.23,-0.18,-2.04,-0.54,-18.55,Normal
2.45,-11.56,0.27,0.08,-1.59,-0.49,-18.22,Normal
-0.41,-10.50,1.30,0.09,-1.49,-0.45,-18.38,Normal
-0.22,-6.61,0.71,0.13,-1.64,-0.39,-18.14,Normal
0.34,-5.14,0.28,-0.05,-1.84,-0.54,-18.38,Normal
0.74,-6.69,1.92,0.12,-2.01,-0.63,-18.22,Normal
1.53,-6.49,2.47,0.47,-1.70,-0.44,-18.22,Normal
1.01,-8.87,1.45,0.57,-1.41,-0.36,-18.30,Normal
-1.47,-12.07,-2.72,-0.29,-1.10,-0.02,-18.22,Normal
1.28,-15.75,-4.71,-1.75,-1.36,-0.02,-18.89,Normal
0.53,-14.42,2.30,-0.68,-1.31,-0.52,-18.97,Normal
0.38,-9.60,-0.67,-0.27,-0.93,-0.46,-18.05,Normal
0.95,-7.98,-0.11,-0.28,-0.87,-0.32,-18.38,Normal
2.15,-6.88,0.45,0.14,-0.29,-0.26,-18.46,Normal
-0.22,-7.64,0.61,0.07,-0.04,-0.07,-18.38,Normal
-0.15,-8.45,1.38,0.26,0.03,0.16,-19.21,Normal
0.68,-9.27,-0.29,0.36,0.24,0.29,-18.89,Normal
2.11,-9.03,-1.51,0.22,0.17,0.21,-18.72,Normal
2.21,-12.94,-2.70,-0.80,-0.11,0.18,-19.05,Normal
2.58,-13.62,1.01,-0.12,-0.02,0.23,-18.97,Normal
2.45,-11.17,-0.28,0.16,0.74,0.29,-19.30,Normal
1.91,-10.51,-0.08,-0.18,0.63,0.23,-18.72,Normal
1.41,-9.00,0.90,0.02,0.71,0.20,-18.63,Normal
1.23,-8.32,1.21,0.13,02.09,-8.90,1.95,0.39,0.79,0.05,-19.05,Normal
1.94,-9.29,1.70,0.51,1.09,0.01,-18.80,Normal
1.73,-9.58,2.18,0.26,1.15,0.08,-18.89,Normal
0.61,-9.37,1.93,0.39,1.39,0.06,-18.80,Normal
0.28,-9.13,0.16,0.47,1.30,-0.13,-18.97,Normal
0.33,-10.82,-0.96,-1.00,0.69,0.02,-18.97,Normal
0.90,-14.51,1.93,-0.50,0.75,0.03,-19.14,Normal
0.97,-13.36,0.53,-0.34,0.88,0.09,-19.05,Normal
1.19,-11.04,0.89,-0.71,0.95,0.18,-18.89,Normal
0.93,-9.90,1.60,-0.41,0.71,0.11,-18.63,Normal
1.44,-8.08,1.63,-0.13,0.95,0.02,-18.89,Normal
1.02,-7.71,1.08,-0.28,1.04,-0.05,-19.05,Normal
1.31,-9.06,0.97,-0.63,1.07,-0.07,-19.05,Normal
0.84,-10.64,0.52,-0.36,1.27,0.01,-19.14,Normal
1.70,-12.10,0.67,-0.42,1.02,0.20,-19.30,Normal
2.70,-7.49,-0.28,0.06,1.35,0.32,-18.80,Normal
1.99,-9.12,-1.79,-0.22,1.53,0.50,-18.80,Normal
1.61,-10.72,-1.32,-0.91,0.81,0.57,-18.63,Normal
2.02,-9.50,-0.31,-0.11,1.17,0.72,-18.72,Normal
0.59,-8.49,-0.31,-0.13,0.90,0.63,-18.80,Normal
0.25,-7.32,0.86,-0.14,0.56,0.50,-18.89,Normal
-0.36,-7.08,0.79,0.09,0.16,0.23,-18.89,Normal
0.40,-7.13,0.66,0.12,-0.36,-0.04,-19.05,Normal
0.31,-8.48,1.681.80,-11.56,1.02,0.20,-0.64,-0.22,-18.97,Normal
2.98,-12.86,1.72,0.31,-0.44,-0.37,-18.89,Normal
1.25,-8.44,1.74,0.26,-0.04,-0.44,-19.14,Normal
-0.38,-6.36,0.30,-0.39,-0.27,-0.29,-19.05,Normal
-1.05,-12.56,-2.57,-1.49,0.31,0.23,-19.05,Normal
-1.18,-11.18,0.89,-0.90,-0.24,0.20,-19.14,Normal
-0.09,-10.27,-0.53,-0.47,0.00,0.10,-18.80,Normal
-0.22,-9.05,-0.25,-0.38,-0.02,-0.06,-19.05,Normal
0.30,-8.37,-0.71,-0.31,0.05,-0.12,-19.30,Normal
0.42,-9.23,0.57,-0.03,0.30,-0.19,-19.47,Normal
0.18,-8.91,0.43,0.37,0.53,-0.21,-19.72,Normal
-0.51,-10.37,0.42,0.24,0.45,-0.19,-19.05,Normal
-0.24,-9.83,0.38,0.28,0.12,-0.19,-19.21,Normal
0.74,-8.59,-0.46,0.00,-0.14,-0.18,-19.14,Normal
1.16,-9.16,-0.90,-0.02,-0.21,-0.24,-19.14,Normal
1.60,-9.95,-0.86,-0.42,-0.60,-0.13,-19.30,Normal
2.98,-11.80,-0.08,-0.02,-0.25,-0.16,-19.80,Normal
0.84,-9.28,-0.36,-0.11,-0.29,-0.17,-19.55,Normal
1.36,-9.85,-0.25,-0.09,-0.67,-0.15,-19.47,Normal
0.85,-9.72,-0.07,-0.07,-0.97,-0.28,-19.63,Normal
1.32,-9.81,0.47,0.39,-1.34,-0.49,-19.14,Normal
2.59,-9.17,0.32,0.52,-1.61,-0.64,-19.55,Normal
2.61,-8.98,-0.07,0.42,-1.51,-0.76,-19.63,Normal
1.70,-8.34,0.36,-0.06,-1.55,-0.68,-19.38,Normal
0.39,-7.91,0.79,-0.21,-1.43,-0.41,-19.38,Normal
2.16,-12.18,-3.09,-0.63,-0.97,-0.43,-19.38,Normal
1.00,-11.44,1.16,-0.67,-1.31,-0.38,-19.38,Normal
2.08,-8.25,0.19,0.27,-0.77,-0.67,-19.14,Normal
0.46,-9.95,-1.12,-0.07,-1.43,-0.76,-19.05,Normal
1.89,-10.36,1.05,0.34,-1.59,-0.93,-19.05,Normal
0.88,-9.23,0.82,1.16,-1.59,-1.06,-19.05,Normal
2.10,-10.17,0.37,1.04,-2.27,-1.12,-19.38,Normal
0.99,-7.05,0.32,1.11,-2.12,-0.74,-19.38,Normal
2.77,-8.00,0.11,1.02,-2.69,-0.53,-19.30,Normal
5.43,-9.92,-1.97,0.24,-2.06,-0.51,-19.14,Normal
2.89,-12.00,-2.71,-0.79,-2.05,-0.12,-19.38,Normal
3.27,-13.36,-0.79,-0.96,-2.53,-0.09,-19.55,Normal
2.26,-12.85,-1.25,0.03,-2.37,-0.44,-19.55,Normal
1.91,-10.72,-0.93,0.35,-2.65,-0.42,-19.55,Normal
1.54,-9.40,-1.91,0.28,-2.75,-0.45,-19.21,Normal
0.91,-8.15,-1.71,0.52,-3.11,-0.51,-19.88,Normal
0.83,-7.22,-1.70,0.62,-3.19,-0.59,-19.80,Normal
-0.79,-8.12,-2.06,0.79,-3.61,-0.74,-19.14,Normal
-0.25,-9.60,-3.80,0.36,-3.49,-0.75,-19.72,Normal
2.01,-11.59,-2.43,-0.74,-2.84,-0.58,-20.13,Normal
0.48,-11.75,0.22,-0.16,-2.33,-0.79,-19.63,Normal
1.03,-10.46,-1.36,0.31,-1.99,-0.72,-19.14,Normal
0.88,-10.23,-0.70,-0.06,-1.54,-0.60,-19.30,Normal
0.32,-9.19,0.08,0.08,-1.06,-0.47,-19.55,Normal
1.00,-8.16,0.41,0.31,-0.61,-0.40,-19.63,Normal
1.55,-9.38,-1.35,0.28,-0.10,-0.22,-19.47,Normal
2.41,-9.46,-1.69,0.03,-0.06,0.03,-19.63,Normal
3.43,-9.69,-2.81,-0.28,0.35,0.15,-19.05,Normal
2.04,-11.73,-1.16,-0.89,0.36,0.16,-19.30,Normal
