ax,ay,az,gx,gy,gz,Altitude,Activity
2.21,-15.13,-1.05,0.61,1.66,0.45,-21.38,Normal
-3.37,-8.69,1.36,0.90,0.73,0.28,-21.38,Normal
-0.41,-2.46,2.35,1.32,-1.05,-0.05,-21.29,Normal
-3.42,7.22,2.39,1.09,-1.51,-0.13,-21.13,Normal
-1.30,-5.03,-1.28,-2.13,-1.45,-0.22,-20.88,Normal
-1.23,-20.83,-3.17,-0.09,-1.83,-0.52,-21.13,Normal
-4.40,-22.38,-1.97,-0.53,-2.14,-1.14,-21.79,Normal
2.40,-14.78,0.59,0.62,-1.92,-0.97,-21.13,Normal
3.30,-3.01,1.22,2.28,-0.56,-1.01,-20.88,Normal
1.20,6.97,0.32,0.59,-0.27,-0.76,-21.13,Normal
-0.52,-9.56,-0.07,-1.45,-0.01,0.29,-21.04,Normal
4.61,-18.33,-3.71,-0.34,-0.47,-0.39,-21.13,Normal
2.43,-16.85,-2.17,-0.34,-0.47,-0.12,-21.13,Normal
-1.35,-12.99,0.96,0.45,-0.40,-0.21,-21.29,Normal
-0.57,-0.39,1.01,1.10,-1.77,-0.49,-21.13,Normal
-2.39,4.33,-0.36,0.29,-2.09,-0.73,-21.13,Normal
-0.79,-16.52,-0.71,-0.32,-2.94,-0.89,-21.21,Normal
-1.38,-19.10,-2.02,-0.13,-3.21,-0.93,-21.21,Normal
3.98,-12.22,-1.76,0.92,-2.76,-0.98,-21.38,Normal
2.77,-1.84,-0.06,0.61,-1.96,-1.05,-21.38,Normal
0.21,-2.94,-1.12,0.42,-1.17,-0.51,-21.29,Normal
-0.13,-15.81,-5.46,-0.17,-2.47,-0.68,-21.29,Normal
-1.81,-15.95,-2.73,0.05,-2.78,-0.94,-21.46,Normal
1.82,-12.42,-5.61,0.57,-3.69,-1.04,-21.46,Normal
0.60,-8.27,-4.83,-0.21,-3.86,-1.22,-21.38,Normal
-1.12,-4.27,-1.89,0.32,-4.13,-1.45,-21.54,Normal
-0.72,-7.69,-3.44,0.31,-4.26,-1.30,-21.46,Normal
-0.44,-10.03,-3.34,0.63,-3.99,-1.36,-21.13,Normal
-0.06,-11.99,-3.81,-0.01,-3.73,-1.07,-21.29,Normal
0.91,-9.72,-1.83,-0.06,-2.72,-0.93,-21.46,Normal
-0.07,-6.93,-0.19,0.14,-2.32,-0.81,-21.71,Normal
1.31,-3.41,-0.23,0.44,-1.91,-0.72,-21.54,Normal
1.79,-7.03,-1.96,-0.23,-1.53,-0.61,-21.79,Normal
1.24,-12.31,-0.78,-1.43,-1.56,-0.55,-21.54,Normal
2.42,-13.07,-2.61,-0.27,-0.85,-0.45,-21.54,Normal
2.22,-14.82,-1.72,-0.37,-0.47,-0.31,-21.54,Normal
2.08,-13.70,-0.55,0.09,0.13,-0.10,-21.71,Normal
-0.09,-7.72,-0.23,0.49,0.16,0.13,-21.79,Normal
-0.85,-2.34,-0.17,1.02,-0.44,-0.15,-21.21,Normal
-2.56,-4.54,-2.32,0.87,-0.69,-0.49,-21.71,Normal
-3.37,-13.46,-5.27,-0.13,-1.68,-0.48,-21.46,Normal
0.23,-16.59,-2.52,-1.69,-1.98,-0.56,-21.62,Normal
-2.11,-17.99,-0.92,0.95,-1.68,-0.94,-21.62,Normal
1.97,-8.73,-1.24,0.30,-1.73,-0.71,-21.79,Normal
3.18,-1.00,2.45,1.40,-0.42,-0.61,-21.71,Normal
0.67,3.35,0.09,0.63,0.60,-0.23,-21.21,Normal
2.31,-8.76,-3.08,-1.51,1.50,0.86,-21.88,Normal
3.32,-19.28,-3.73,-0.48,0.60,0.31,-21.54,Normal
4.61,-16.42,-2.44,0.29,1.43,0.81,-21.54,Normal
2.43,-12.41,-1.24,0.73,2.22,0.95,-21.46,Normal
-1.56,-8.08,0.07,1.01,0.85,0.34,-21.54,Normal
-2.93,3.42,1.09,1.87,-0.29,-0.13,-21.38,Normal
1.14,-4.78,-3.51,-1.19,-0.04,-0.16,-21.54,Normal
1.27,-20.93,-0.46,-0.07,-1.12,0.12,-21.71,Normal
-0.46,-16.64,-2.12,-0.14,-0.73,-0.33,-21.62,Normal
2.32,-10.70,0.35,1.24,-1.11,-0.25,-21.54,Normal
1.99,-4.42,2.99,1.30,-0.73,-0.17,-21.21,Normal
2.66,6.22,0.24,1.20,0.28,0.01,-21.38,Normal
2.66,-9.71,-5.09,-1.49,1.09,0.92,-21.13,Normal
3.92,-19.02,-6.24,-0.87,0.77,0.52,-21.46,Normal
6.45,-19.11,-2.10,0.49,2.57,1.13,-21.46,Normal
1.78,-10.95,-2.65,0.54,3.88,1.13,-21.62,Normal
-3.26,-8.18,0.57,0.56,1.96,0.54,-21.62,Normal
-1.94,2.71,2.20,1.75,0.85,-0.21,-21.46,Normal
-1.40,-0.07,-0.56,-0.64,0.72,-0.35,-21.71,Normal
-0.41,-26.63,-2.13,-0.38,-1.02,-0.33,-21.29,Normal
-0.58,-14.89,-1.32,-0.32,0.24,-0.06,-21.54,Normal
-1.18,-16.61,0.99,0.20,-0.71,-0.20,-21.62,Normal
4.05,-6.45,2.52,0.65,-0.16,-0.13,-21.62,Normal
2.86,5.39,1.85,1.34,1.21,-0.22,-21.79,Normal
1.49,-2.08,-0.10,-1.34,1.44,0.80,-21.71,Normal
0.23,-20.90,-1.81,-0.42,1.32,0.47,-21.96,Normal
4.05,-17.76,-1.77,-0.50,1.48,0.70,-21.46,Normal
2.72,-15.34,-2.82,0.67,3.59,0.94,-21.62,Normal
-3.75,-9.69,0.45,0.58,2.62,0.58,-21.46,Normal
-0.07,-1.36,0.72,0.97,0.32,-0.12,-21.29,Normal
-0.49,3.83,1.21,0.68,1.22,-0.29,-21.46,Normal
-0.70,-28.47,-5.60,-0.92,-0.26,-0.15,-21.54,Normal
0.83,-15.09,-1.49,-0.04,1.89,0.50,-21.13,Normal
-0.90,-16.15,-0.35,-0.15,1.09,0.04,-21.21,Normal
-0.12,-8.40,0.75,0.48,1.15,0.22,-21.38,Normal
0.96,-4.63,1.37,0.64,1.57,0.25,-21.38,Normal
1.76,3.84,2.11,1.36,1.95,-0.03,-21.38,Normal
2.90,-2.42,-2.25,-1.39,2.15,0.48,-21.38,Normal
1.37,-19.31,-3.18,-1.07,2.14,0.53,-21.29,Normal
3.09,-21.14,-4.69,-0.11,2.59,0.90,-21.29,Normal
4.58,-16.09,-3.11,0.24,2.72,1.15,-21.54,Normal
0.15,-11.53,-1.76,0.44,3.22,0.93,-21.38,Normal
0.46,-4.02,0.74,0.89,1.48,0.39,-21.29,Normal
-0.65,3.62,1.99,1.68,1.33,-0.11,-21.13,Normal
-3.66,-0.94,-1.16,-0.66,0.71,-0.06,-21.21,Normal
2.17,-17.67,0.94,-0.38,0.04,0.10,-21.04,Normal
1.68,-12.63,-3.32,-0.19,0.70,0.41,-21.29,Normal
-0.28,-21.01,-3.04,-1.40,-0.02,0.11,-21.13,Normal
1.84,-15.28,-0.97,0.41,-0.17,0.09,-21.38,Normal
1.98,-8.42,0.85,0.33,0.36,0.04,-21.21,Normal
1.69,-0.08,2.03,1.09,1.02,-0.39,-21.29,Normal
1.89,4.62,0.88,0.69,1.49,-0.14,-21.21,Normal
2.88,-5.54,-3.62,-1.40,2.51,0.62,-21.21,Normal
2.73,-20.46,-5.12,-0.91,2.17,0.45,-21.04,Normal
4.98,-20.13,-3.63,0.44,2.55,1.23,-21.71,Normal
6.02,-15.00,-5.40,-0.18,2.85,1.36,-21.21,Normal
-0.25,-10.27,-0.25,0.29,2.68,0.71,-21.21,Normal
-0.63,-0.18,1.19,1.22,1.51,0.30,-21.21,Normal
-3.96,6.04,2.89,1.48,0.23,-0.17,-21.46,Normal
-1.15,-3.06,-2.64,-1.81,0.51,0.01,-21.54,Normal
3.11,-22.14,-0.53,-0.33,-0.65,0.09,-21.46,Normal
-0.01,-18.74,-5.15,-0.64,-0.26,-0.13,-21.38,Normal
-0.40,-20.53,-1.15,-0.37,-1.29,-0.35,-20.96,Normal
2.52,-9.67,0.07,0.48,-0.24,-0.69,-21.13,Normal
0.82,0.52,1.99,1.64,0.53,-0.63,-21.13,Normal
0.79,4.63,0.56,-0.01,0.59,-0.17,-21.62,Normal
2.54,-3.91,-0.10,-0.54,1.25,0.04,-20.96,Normal
-0.98,-14.56,-4.70,-0.15,1.52,0.03,-21.29,Normal
3.41,-23.22,-4.98,-1.21,0.60,0.23,-21.54,Normal
6.37,-18.11,-3.66,0.46,2.22,0.75,-21.79,Normal
-1.81,-12.39,-0.92,0.66,2.77,0.40,-21.29,Normal
-1.28,-7.12,1.95,0.73,0.37,0.03,-21.38,Normal
-2.60,4.09,2.56,1.98,0.17,-0.24,-21.21,Normal
-1.56,3.51,0.22,-0.60,-0.66,-0.35,-21.13,Normal
-1.83,-9.90,1.11,-0.70,-1.38,-0.74,-21.54,Normal
-0.63,-20.37,-4.06,-0.57,-1.97,-0.12,-21.04,Normal
0.04,-22.52,-0.56,-0.54,-2.39,-0.89,-21.29,Normal
-1.89,-17.00,0.68,0.26,-2.44,-1.08,-21.46,Normal
1.38,-9.23,0.48,0.56,-1.71,-0.79,-21.96,Normal
1.93,-0.11,1.75,2.21,-1.03,-0.83,-21.38,Normal
3.04,6.56,0.29,0.72,-0.61,-0.54,-21.62,Normal
-0.19,-4.43,1.28,-1.29,-0.34,0.07,-21.13,Normal
2.40,-13.46,-1.58,-0.20,-0.81,-0.23,-21.38,Normal
4.95,-22.49,-1.70,-1.45,-0.78,-0.33,-21.29,Normal
4.63,-17.01,-0.19,0.06,0.28,-0.13,-21.54,Normal
1.79,-12.96,2.55,0.66,0.55,-0.35,-21.21,Normal
-1.06,-3.07,1.20,0.81,-0.61,-0.40,-21.38,Normal
-2.86,5.68,2.86,1.09,-1.45,-0.50,-21.62,Normal
-2.13,-10.99,-3.55,-2.43,-1.39,-0.39,-21.54,Normal
0.01,-12.48,-4.12,0.11,-2.34,-0.35,-21.04,Normal
-1.90,-21.23,-3.85,0.23,-3.80,-0.98,-21.46,Normal
2.22,-16.39,-2.05,1.51,-2.84,-1.05,-21.71,Normal
1.43,-10.17,-0.91,0.70,-2.82,-1.16,-21.54,Normal
-0.75,1.20,1.33,3.04,-2.16,-1.06,-20.88,Normal
2.51,5.32,-1.88,0.99,-2.13,-0.48,-20.79,Normal
2.04,-11.73,-1.98,-1.34,-2.15,-0.31,-21.21,Normal
1.66,-15.38,-2.82,0.22,-2.44,-0.68,-21.21,Normal
1.70,-21.80,-3.07,-0.07,-3.13,-0.57,-21.29,Normal
1.38,-16.74,-0.03,0.07,-3.03,-0.87,-21.13,Normal
-2.36,-7.62,-0.88,0.89,-3.23,-0.73,-21.21,Normal
0.25,-1.03,-1.15,0.95,-4.11,-0.72,-21.46,Normal
-2.27,4.08,-1.61,1.32,-4.37,-0.99,-21.21,Normal
-0.01,-4.86,-2.90,-0.62,-4.20,-0.92,-21.62,Normal
-0.84,-13.90,-2.93,0.06,-4.32,-1.06,-21.71,Normal
0.42,-17.45,-4.19,-1.56,-3.54,-1.27,-21.54,Normal
-0.60,-21.95,-0.79,-0.26,-2.54,-1.56,-21.71,Normal
0.46,-12.93,-1.64,-0.82,-2.36,-1.11,-21.62,Normal
0.21,-6.76,0.01,0.42,-1.61,-0.75,-21.46,Normal
1.57,1.32,0.93,1.31,-1.10,-0.54,-22.04,Normal
1.63,-7.26,-4.83,-0.53,0.34,-0.08,-21.46,Normal
-1.72,-14.21,-4.85,-0.73,0.30,-0.01,-21.96,Normal
3.06,-16.69,-5.91,-0.44,-0.85,-0.11,-21.54,Normal
2.11,-15.83,-1.75,0.73,1.13,0.28,-21.79,Normal
-1.97,-8.48,-0.47,0.97,0.70,0.33,-21.79,Normal
-0.81,-0.86,-1.08,1.44,-1.02,-0.01,-21.54,Normal
-3.38,0.33,-0.74,0.63,-0.91,-0.47,-21.79,Normal
-2.08,-15.80,-5.73,0.55,-1.81,-0.81,-21.79,Normal
-4.47,-16.55,-5.16,-1.10,-2.31,-0.74,-21.38,Normal
-3.00,-17.02,-1.35,1.02,-2.77,-0.91,-21.79,Normal
1.92,-7.30,-0.75,0.94,-1.48,-0.50,-21.38,Normal
2.79,1.37,2.36,2.11,-0.24,-0.76,-21.46,Normal
1.68,4.34,-0.81,0.40,-0.06,-0.30,-21.29,Normal
1.08,-7.57,-2.32,-1.57,0.99,0.37,-21.29,Normal
4.56,-18.03,-4.98,-0.78,0.60,0.13,-21.21,Normal
4.36,-19.24,-2.97,0.56,1.37,0.65,-21.29,Normal
5.23,-14.21,-0.89,0.25,2.47,1.18,-21.46,Normal
0.26,-7.63,-1.24,0.85,2.42,0.85,-21.29,Normal
-0.28,0.18,1.32,1.75,0.87,0.18,-21.38,Normal
-3.32,4.34,1.27,0.91,0.82,-0.09,-21.04,Normal
-0.01,-5.32,-2.88,-1.06,-0.24,-0.18,-21.46,Normal
3.14,-26.95,-2.88,-1.03,-0.17,0.55,-21.38,Normal
0.67,-16.12,-2.91,-0.67,0.23,0.25,-21.38,Normal
0.54,-18.10,0.26,0.11,-0.81,0.01,-21.71,Normal
3.33,-10.64,2.35,0.30,-0.14,-0.14,-21.71,Normal
1.43,-1.78,2.25,1.12,0.62,-0.12,-21.13,Normal
0.87,6.80,1.86,0.84,0.88,-0.15,-21.04,Normal
3.26,-1.90,-0.13,-0.96,1.39,0.30,-21.29,Normal
4.08,-17.47,-7.25,-1.82,1.89,0.74,-21.54,Normal
9.26,-27.37,-9.68,-1.95,1.53,0.59,-21.54,Normal
7.36,-18.79,-0.56,0.15,3.55,1.52,-21.79,Normal
1.02,-11.37,-1.50,0.07,3.70,1.22,-21.38,Normal
-1.05,-5.30,-0.05,0.74,1.67,0.44,-21.62,Normal
-3.50,4.65,2.41,1.78,1.28,0.23,-21.62,Normal
-1.11,0.32,-0.30,-0.66,0.32,0.06,-21.38,Normal
0.51,-12.52,1.08,0.32,0.18,-0.16,-21.62,Normal
3.35,-19.44,-2.02,-0.81,0.61,0.70,-21.54,Normal
-0.33,-17.41,-0.41,-0.61,0.45,0.35,-21.71,Normal
0.68,-14.49,0.30,0.24,0.22,-0.10,-21.29,Normal
0.51,-9.26,1.75,0.42,0.36,0.01,-21.62,Normal
2.27,-0.48,1.44,1.52,0.97,-0.28,-21.04,Normal
2.87,3.86,0.23,-0.14,1.50,-0.18,-21.29,Normal
1.73,-10.39,-5.30,-1.98,2.54,0.84,-21.29,Normal
7.12,-20.87,-5.59,-1.33,2.01,0.59,-21.13,Normal
2.91,-17.55,-4.24,0.12,3.18,1.49,-21.38,Normal
1.47,-13.29,-5.53,-0.04,3.22,1.17,-21.21,Normal
0.14,-7.27,-0.51,0.45,1.64,0.63,-21.29,Normal
-0.56,1.57,1.95,2.16,1.35,0.22,-21.54,Normal
-3.49,4.22,-0.24,0.16,0.86,0.04,-21.38,Normal
-1.88,-16.44,-1.70,-1.99,0.45,-0.01,-21.04,Normal
2.55,-18.97,-5.11,0.10,0.91,0.73,-21.54,Normal
0.68,-19.39,-4.17,-0.62,0.34,-0.20,-21.38,Normal
1.22,-15.39,0.14,0.63,-0.01,-0.15,-21.54,Normal
2.04,-8.54,0.32,0.50,0.57,-0.02,-21.54,Normal
1.83,0.02,0.96,1.39,1.34,-0.13,-20.96,Normal
0.89,4.92,0.10,0.33,1.54,-0.17,-21.71,Normal
2.74,-2.01,0.87,-0.45,2.20,0.31,-21.04,Normal
1.73,-18.14,-6.78,-0.95,2.47,0.59,-20.96,Normal
6.29,-24.44,-5.85,-0.07,2.46,0.83,-20.96,Normal
7.79,-17.12,-5.83,0.38,3.67,1.61,-21.62,Normal
-1.59,-10.42,-1.30,0.38,3.59,1.06,-21.13,Normal
-0.03,-4.87,0.42,1.21,1.66,0.44,-21.62,Normal
-3.60,6.64,3.06,2.16,1.17,-0.03,-21.54,Normal
-1.32,1.72,-0.32,-0.86,0.24,0.04,-21.71,Normal
-0.24,-11.65,1.64,-1.50,0.55,0.01,-21.79,Normal
3.02,-18.50,-4.44,-0.23,0.38,0.90,-21.54,Normal
0.22,-19.56,-3.04,-1.63,-0.13,-0.05,-21.46,Normal
3.37,-13.10,-1.02,0.43,-0.32,-0.56,-21.46,Normal
1.48,-10.77,-2.03,-1.10,0.78,0.21,-21.54,Normal
0.71,-1.15,0.55,1.35,1.44,0.05,-21.46,Normal
2.94,3.26,-0.52,0.22,1.63,0.09,-21.88,Normal
1.06,-10.84,-4.23,-1.19,3.00,0.69,-21.96,Normal
4.42,-19.95,-5.74,-0.82,1.41,0.47,-21.46,Normal
3.65,-18.43,-2.95,-0.07,2.56,0.72,-22.04,Normal
3.21,-13.42,-6.77,0.09,2.73,0.78,-22.21,Normal
0.72,-6.33,0.76,0.59,1.75,0.06,-21.79,Normal
-3.75,4.98,2.10,1.85,1.36,-0.02,-21.88,Normal
-2.98,0.70,-1.47,-1.21,0.08,-0.15,-21.54,Normal
-1.28,-19.44,-0.60,-0.03,-1.21,-0.79,-21.21,Normal
-3.18,-18.42,-3.38,-0.49,-0.99,-0.33,-21.62,Normal
-3.49,-19.87,-2.90,-0.30,-2.19,-1.33,-21.38,Normal
-0.01,-12.69,-1.68,1.00,-2.18,-1.25,-21.54,Normal
1.82,-4.42,15.06,8.23,0.47,2.02,-0.32,-0.99,-21.71,Normal
0.55,-4.63,2.23,-0.43,0.61,-0.23,-21.62,Normal
-0.96,-8.77,-2.30,-0.05,0.43,-0.01,-21.46,Normal
5.32,-20.53,-3.06,-1.56,-0.84,-0.29,-21.54,Normal
2.12,-17.54,0.41,0.51,0.81,-0.03,-21.62,Normal
1.68,-13.78,-0.29,0.21,1.38,0.24,-21.54,Normal
-2.72,-8.73,6.02,0.59,-0.23,-0.35,-20.88,Normal
-2.21,4.60,2.52,1.51,-1.08,-0.41,-21.54,Normal
-0.87,-0.65,0.30,-0.20,-1.33,-0.55,-21.38,Normal
0.79,-16.52,-1.60,0.82,-1.94,-0.53,-21.62,Normal
-0.43,-14.23,0.42,0.01,-2.58,-0.20,-21.62,Normal
-0.79,-19.92,-0.57,-0.09,-2.95,-0.98,-21.46,Normal
2.81,-11.07,1.50,1.16,-2.46,-0.81,-21.04,Normal
2.22,-1.52,2.94,1.88,-1.69,-0.71,-21.88,Normal
1.15,3.67,0.59,0.42,-1.64,-0.31,-21.46,Normal
-1.34,-10.25,-3.11,-0.92,-1.34,0.12,-21.38,Normal
2.69,-16.86,-5.43,-0.52,-2.75,-0.56,-21.71,Normal
-2.96,-17.93,-1.84,0.37,-3.42,-0.44,-21.71,Normal
4.80,-15.28,-4.42,-0.07,-3.72,-0.59,-21.38,Normal
-1.04,-8.89,-1.66,0.29,-3.55,-1.08,-21.38,Normal
2.13,-5.10,-2.65,0.70,-4.23,-1.16,-21.13,Normal
-1.05,-2.32,0.11,0.80,-3.91,-1.12,-21.29,Normal
-0.96,-5.25,-2.68,0.61,-4.37,-1.30,-21.46,Normal
-0.86,-15.99,-4.59,0.56,-4.37,-1.43,-21.29,Normal
2.19,-15.12,-4.21,-0.24,-4.07,-1.33,-21.29,Normal
2.89,-10.96,-1.04,-0.13,-2.83,-1.23,-21.21,Normal
-0.21,-2.55,0.57,0.75,-2.01,-0.95,-21.21,Normal
1.78,0.27,-0.76,0.53,-2.07,-0.84,-21.79,Normal
1.21,-10.81,-3.80,-0.58,-1.01,-0.64,-21.71,Normal
1.27,-14.91,-3.20,-0.67,-1.33,-0.74,-21.71,Normal
1.41,-18.04,-3.05,-0.81,-1.23,-0.32,-21.79,Normal
1.94,-15.20,-1.48,0.04,-0.15,0.08,-22.29,Normal
-0.09,-10.45,-1.49,0.20,-0.52,0.17,-21.96,Normal
-1.15,-3.17,0.01,0.57,-1.56,-0.16,-21.79,Normal
-6.01,-2.68,-2.17,1.15,-2.42,-0.81,-21.71,Normal
-2.93,-10.68,-6.74,0.62,-2.55,-0.94,-22.04,Normal
-2.59,-18.61,-6.22,-1.40,-3.61,-1.12,-21.54,Normal
-0.62,-16.66,-1.78,1.16,-3.15,-1.32,-22.04,Normal
3.09,-8.02,-0.42,1.18,-1.93,-0.84,-21.46,Normal
3.01,4.07,2.55,3.04,-0.36,-0.88,-21.71,Normal
1.29,1.21,-2.53,-0.94,-0.05,0.26,-21.71,Normal
1.52,-18.26,-3.58,-1.53,1.32,0.59,-21.62,Normal
3.24,-18.70,-3.21,0.33,1.15,0.39,-22.13,Normal
2.50,-13.04,-4.67,0.75,2.58,0.96,-22.46,Normal
-2.06,-7.25,0.26,1.26,0.90,0.50,-22.13,Normal
-2.07,0.91,1.23,2.26,0.11,-0.28,-21.38,Normal
-1.88,5.08,0.34,0.97,-0.69,-0.44,-21.71,Normal
-0.34,-12.84,-4.67,-1.63,-0.02,-0.01,-21.54,Normal
0.43,-17.36,-0.62,0.50,1.02,0.83,-21.88,Normal
2.19,-17.68,-2.62,-0.61,0.35,0.07,-22.13,Normal
-0.55,-16.30,1.48,0.31,-0.39,-0.40,-21.88,Normal
2.65,-8.60,0.81,-0.00,0.15,-0.06,-20.96,Normal
1.24,0.80,1.41,1.95,1.11,-0.43,-21.62,Normal
1.68,3.24,0.80,0.14,0.97,0.08,-21.62,Normal
1.91,-0.88,0.00,-0.13,1.96,0.43,-21.46,Normal
0.45,-21.15,-3.75,-1.87,1.72,0.60,-21.71,Normal
