ax,ay,az,gx,gy,gz,Altitude,Activity
-1.66,-4.75,-5.33,-4.37,0.05,2.12,-39.89,Normal
,0.18,2.70,-39.64,Normal
7.13,0.31,-6.63,-0.29,3.40,1.76,-40.22,Normal
7.18,-1.90,-8.69,-0.46,4.37,0.37,-39.89,Normal
9.38,-4.64,-13.40,0.20,3.46,-0.63,-39.72,Normal
12.70,4.52,-8.75,-0.36,3.92,-2.58,-39.80,Normal
11.74,1.33,-8.41,-4.37,4.37,-3.23,-39.55,Normal
10.61,-5.01,-14.54,-1.69,4.37,-3.97,-39.80,Normal
31.69,5.97,-29.25,-4.37,4.37,-1.91,-39.48,Normal
-5.70,-0.39,11.55,-3.07,3.98,-4.37,-39.89,Normal
1.01,-1.30,4.11,-4.37,1.31,-0.22,-39.89,Normal
3.97,-25.25,70.22,-4.37,1.82,3.05,-39.97,Normal
5.94,8.15,7.03,3.12,4.37,0.01,-39.72,Normal
-0.15,0.37,1.08,-2.71,4.37,-1.69,-39.89,Normal
-3.56,-7.13,-1.07,-4.37,4.37,-0.61,-40.14,Normal
1.41,-7.58,1.21,-2.82,4.37,0.55,-39.89,Normal
-10.36,-6.63,-0.50,4.37,4.37,-1.15,-39.89,Normal
3.08,-6.55,-18.06,4.37,4.37,-2.92,-39.97,Normal
-0.66,-5.84,-11.06,-0.45,4.37,-4.37,-39.89,Normal
-4.15,-16.56,-9.83,-3.56,1.38,-3.98,-40.22,Normal
-1.55,-8.22,-0.56,-3.30,0.68,-1.31,-39.89,Normal
3.99,12.74,-10.61,-4.37,-1.77,0.21,-40.05,Normal
6.30,-4.80,-5.21,3.33,4.37,-3.80,-40.22,Normal
9.67,-5.13,-4.93,-4.37,4.37,-3.44,-40.14,Normal
6.37,-12.99,-8.98,-1.51,4.37,-1.59,-40.05,Normal
3.72,1.73,-0.66,-1.65,3.98,-0.83,-39.89,Normal
13.85,0.03,-6.99,-1.81,4.37,-0.57,-39.31,Normal
3.17,-4.14,-0.09,-1.75,4.37,-1.86,-39.89,Normal
4.96,-3.75,-1.40,0.16,4.37,-1.75,-39.39,Normal
6.19,-1.14,1.02,-0.47,3.36,-1.79,-40.30,Normal
18.53,23.71,23.90,-4.37,0.84,0.88,-40.38,Normal
-14.87,-2.54,17.94,0.09,4.37,-0.74,-40.22,Normal
-6.07,-3.15,9.34,0.08,-1.33,0.33,-39.97,Normal
14.14,0.87,11.08,0.01,1.61,-0.24,-39.97,Normal
-4.33,2.30,12.67,-0.61,0.59,-0.79,-39.55,Normal
2.72,0.34,10.18,-0.94,0.64,-0.50,-39.31,Normal
-0.77,-4.63,11.75,-0.18,0.02,-0.31,-39.39,Normal
1.68,-2.28,10.14,0.04,-0.74,-0.15,-39.55,Normal
1.94,-0.77,11.15,0.14,-1.12,0.27,-39.55,Normal
4.94,-1.87,12.01,0.47,-1.45,0.37,-39.14,Normal
7.73,0.47,11.92,0.28,-0.61,0.36,-39.97,Normal
4.84,-0.91,11.04,-0.23,-0.19,0.25,-39.80,Normal
6.47,-0.42,10.15,0.09,-0.32,0.06,-39.64,Normal
6.98,0.37,9.91,-0.10,-0.12,-0.06,-40.05,Normal
5.94,-0.55,10.44,-0.13,-0.34,-0.08,-40.05,Normal
5.63,-1.21,10.91,-0.02,-0.15,0.01,-39.89,Normal
5.59,-0.63,10.85,0.00,-0.13,0.05,-40.05,Normal
5.45,-0.13,10.78,-0.05,0.06,-0.06,-40.05,Normal
5.33,-0.37,11.02,-0.16,0.03,-0.08,-40.30,Normal
5.16,-0.36,10.84,-0.12,0.03,-0.09,-40.30,Normal
5.23,-0.43,10.80,-0.13,0.08,-0.09,-40.05,Normal
5.16,-0.50,10.98,-0.13,-0.02,-0.07,-40.05,Normal
5.35,-0.47,10.75,-0.11,-0.00,-0.07,-40.05,Normal
5.26,-0.32,10.81,-0.17,-0.03,-0.04,-39.80,Normal
5.14,-0.64,10.91,-0.10,-0.02,-0.03,-40.05,Normal
5.05,-0.34,10.79,-0.11,-0.03,-0.00,-39.64,Normal
5.19,-0.44,10.74,-0.09,-0.03,-0.00,-39.80,Normal
5.37,-0.23,10.80,-0.14,-0.04,0.01,-39.89,Normal
5.30,-0.22,10.59,-0.14,-0.04,0.01,-39.89,Normal
5.31,-0.37,10.71,-0.14,-0.02,-0.01,-40.22,Normal
5.26,-0.41,10.87,-0.12,-0.05,-0.00,-39.89,Normal
5.31,-0.33,10.72,-0.12,-0.03,-0.01,-39.89,Normal
5.30,-0.40,10.75,-0.13,-0.02,-0.01,-40.14,Normal
5.22,-0.38,10.93,-0.14,-0.03,-0.02,-40.05,Normal
5.32,-0.52,10.82,-0.09,-0.04,-0.03,-39.97,Normal
5.31,-0.50,10.97,-0.10,-0.06,-0.03,-39.89,Normal
5.12,-0.39,10.85,-0.12,-0.04,-0.03,-39.89,Normal
5.19,-0.52,10.84,-0.10,-0.01,-0.02,-39.89,Normal
5.25,-0.25,10.83,-0.15,-0.03,0.01,-40.05,Normal
5.34,-0.27,10.67,-0.20,-0.03,0.03,-39.89,Normal
5.56,-0.31,10.78,-0.11,0.01,-0.01,-39.64,Normal
5.18,-0.37,10.86,-0.10,-0.02,-0.01,-40.38,Normal
5.27,-0.37,10.76,-0.13,0.01,0.01,-39.55,Normal
5.31,-0.67,10.97,-0.15,0.00,-0.02,-39.89,Normal
5.12,-0.51,10.86,-0.14,0.00,-0.06,-39.72,Normal
5.27,-0.42,10.82,-0.12,-0.04,-0.06,-39.64,Normal
5.17,-0.18,10.77,-0.12,-0.04,-0.04,-39.39,Normal
5.17,-0.60,10.78,-0.08,-0.05,-0.06,-39.55,Normal
5.29,-0.30,10.58,-0.10,-0.04,-0.05,-39.31,Normal
5.23,-0.45,10.72,-0.09,-0.06,-0.08,-39.48,Normal
5.22,-0.28,10.99,-0.12,-0.05,-0.05,-39.48,Normal
5.29,-0.15,10.92,-0.13,-0.04,-0.04,-39.55,Normal
5.20,-0.43,10.77,-0.13,-0.03,-0.03,-39.31,Normal
5.18,-0.39,11.01,-0.12,-0.04,-0.02,-39.72,Normal
5.09,-0.37,10.92,-0.10,-0.05,-0.04,-39.89,Normal
5.21,-0.29,10.90,-0.14,-0.04,-0.03,-39.48,Normal
5.32,-0.17,10.74,-0.12,-0.05,-0.03,-39.72,Normal
5.27,-0.29,10.71,-0.11,-0.05,-0.02,-39.72,Normal
5.25,-0.43,10.82,-0.14,-0.02,-0.01,-39.97,Normal
5.19,-0.23,10.69,-0.17,-0.04,0.00,-39.89,Normal
5.29,-0.40,10.67,-0.10,-0.03,-0.03,-39.89,Normal
5.15,-0.30,10.90,-0.14,-0.03,-0.01,-39.80,Normal
5.29,-0.19,10.76,-0.13,-0.05,-0.02,-39.80,Normal
5.23,-0.42,10.80,-0.12,-0.04,-0.02,-39.80,Normal
5.30,-0.37,10.90,-0.12,-0.05,-0.03,-39.80,Normal
5.40,-0.24,10.75,-0.13,-0.04,-0.02,-40.05,Normal
5.35,-0.28,10.86,-0.13,-0.05,-0.02,-40.30,Normal
5.20,-0.30,10.90,-0.12,-0.06,-0.02,-39.80,Normal
5.26,-0.33,10.74,-0.11,-0.01,-0.02,-39.64,Normal
5.19,-0.40,10.89,-0.13,-0.01,-0.01,-39.55,Normal
5.31,-0.41,10.64,-0.16,-0.07,-0.00,-39.80,Normal
5.30,-0.34,10.67,-0.10,-0.02,-0.03,-39.80,Normal
5.22,-0.35,10.78,-0.07,-0.02,-0.02,-39.80,Normal
5.29,-0.33,10.96,-0.11,-0.03,-0.02,-40.38,Normal
5.19,-0.23,10.80,-0.11,0.01,-0.00,-39.55,Normal
5.36,-0.43,10.98,-0.13,-0.01,-0.01,-39.89,Normal
5.31,-0.43,10.78,-0.11,-0.05,-0.02,-40.72,Normal
5.21,-0.34,10.86,-0.09,-0.02,-0.02,-39.64,Normal
5.08,-0.33,11.11,-0.13,0.01,-0.01,-40.72,Normal
5.26,-0.40,10.84,-0.14,-0.03,-0.01,-39.72,Normal
5.11,-0.42,10.98,-0.12,0.18,0.00,-39.64,Normal
5.08,-0.31,10.74,-0.08,0.04,-0.02,-39.72,Normal
5.07,-0.18,11.04,-0.13,0.12,0.01,-40.30,Normal
4.95,-0.41,10.71,-0.10,-0.02,-0.01,-39.55,Normal
