ax,ay,az,gx,gy,gz,Altitude,Activity
-7.52,-0.26,-7.42,-0.81,-0.31,0.39,-23.95,Normal
-8.78,0.23,-5.78,-0.63,-0.15,0.31,-24.12,Normal
-8.17,0.49,-5.61,-0.46,-0.19,0.15,-24.20,Normal
-7.88,0.36,-5.46,-0.28,-0.13,0.13,-24.37,Normal
-7.66,0.81,-5.23,-0.18,-0.12,0.07,-23.87,Normal
-7.10,0.98,-4.75,-0.12,-0.06,-0.03,-23.62,Normal
-6.97,0.71,-4.76,-0.11,0.03,-0.11,-24.37,Normal
-6.79,0.84,-4.44,-0.08,0.07,-0.13,-24.37,Normal
-6.72,0.79,-4.54,-0.10,0.07,-0.14,-24.12,Normal
-7.72,0.87,-4.72,-0.09,-0.07,-0.16,-24.37,Normal
-8.12,0.27,-6.02,-0.06,-0.15,-0.20,-24.45,Normal
-9.21,-0.37,-6.61,0.13,-0.23,-0.31,-24.20,Normal
-8.82,-0.55,-6.62,0.33,-0.14,-0.39,-23.95,Normal
-8.79,-1.05,-6.82,0.60,0.00,-0.55,-23.95,Normal
-8.23,-1.30,-6.80,0.90,0.33,-0.65,-23.95,Normal
-7.68,-2.00,-6.86,1.08,0.77,-0.71,-24.03,Normal
-7.29,-3.21,-6.52,1.13,0.97,-0.86,-23.95,Normal
-6.84,-3.44,-6.15,1.40,0.81,-1.12,-24.03,Normal
-6.52,-3.54,-6.32,1.57,0.89,-1.16,-23.95,Normal
-5.25,-4.26,-5.48,1.77,0.98,-1.19,-23.87,Normal
-4.59,-5.07,-4.81,1.79,0.96,-1.21,-23.62,Normal
-3.75,-5.33,-3.56,1.76,0.82,-1.30,-23.62,Normal
-3.20,-4.85,-3.40,2.09,0.93,-1.18,-23.87,Normal
-1.96,-5.27,-1.92,1.91,0.97,-1.03,-23.37,Normal
-1.11,-5.54,-1.44,1.88,0.93,-0.99,-23.54,Normal
-0.59,-5.51,-1.15,1.59,1.11,-0.83,-23.45,Normal
-0.23,-6.01,0.36,0.97,1.00,-0.70,-24.03,Normal
-0.25,-6.51,0.62,0.36,0.90,-0.44,-23.45,Normal
0.11,-8.02,1.13,-0.20,0.47,-0.21,-23.29,Normal
2.24,-10.22,2.10,-0.54,0.81,0.05,-23.45,Normal
2.38,-10.41,1.01,0.86,1.42,-0.02,-23.54,Normal
1.37,-9.02,0.78,0.55,-0.04,-0.38,-23.45,Normal
0.87,-9.11,0.66,0.21,0.40,-0.11,-23.37,Normal
1.42,-10.00,1.11,-0.21,0.13,-0.07,-23.20,Normal
1.70,-9.83,1.14,-0.09,0.18,-0.06,-23.29,Normal
1.52,-9.80,0.86,-0.16,0.21,-0.03,-23.37,Normal
1.46,-9.72,0.86,-0.25,0.17,0.01,-23.20,Normal
1.49,-9.80,0.98,-0.20,0.14,0.03,-23.45,Normal
1.35,-9.83,0.78,-0.16,0.09,0.03,-23.45,Normal
1.47,-9.69,0.96,-0.16,0.01,0.02,-23.37,Normal
1.45,-9.83,0.74,-0.11,-0.00,0.01,-23.54,Normal
1.35,-9.82,0.83,-0.08,-0.02,0.02,-23.37,Normal
1.38,-9.88,0.79,-0.04,-0.05,-0.00,-23.20,Normal
1.55,-9.85,1.04,-0.07,-0.09,-0.01,-23.20,Normal
1.52,-9.84,1.03,0.00,-0.08,-0.04,-23.54,Normal
1.46,-9.81,1.06,-0.04,-0.07,-0.03,-23.37,Normal
1.56,-9.72,0.98,-0.04,-0.06,-0.03,-23.45,Normal
1.48,-9.73,1.11,-0.12,-0.05,-0.01,-23.45,Normal
1.56,-9.84,1.05,-0.11,-0.05,-0.00,-23.04,Normal
1.35,-9.79,0.96,-0.13,-0.04,-0.01,-23.37,Normal
1.32,-9.82,1.01,-0.15,-0.06,-0.01,-23.37,Normal
1.37,-9.75,1.05,-0.17,-0.07,-0.01,-23.37,Normal
1.24,-9.81,1.21,-0.23,-0.12,-0.01,-23.29,Normal
1.23,-9.58,1.03,-0.21,-0.16,0.00,-23.45,Normal
1.34,-9.79,1.02,-0.30,-0.18,0.02,-23.29,Normal
1.19,-9.38,0.90,-0.45,-0.25,0.05,-24.03,Normal
1.16,-9.54,0.79,-0.58,-0.31,0.10,-23.20,Normal
1.03,-9.13,0.45,-0.75,-0.32,0.16,-23.29,Normal
0.94,-8.93,0.27,-0.96,-0.40,0.22,-23.20,Normal
0.76,-8.56,0.11,-1.12,-0.45,0.29,-22.96,Normal
0.60,-7.86,-0.24,-1.38,-0.52,0.40,-23.20,Normal
0.34,-7.13,-0.58,-1.67,-0.63,0.50,-23.37,Normal
0.03,-5.83,-0.55,-1.93,-0.72,0.63,-23.37,Normal
-0.30,-5.29,-1.15,-1.99,-0.76,0.73,-23.37,Normal
-1.09,-5.09,-1.46,-1.60,-0.64,0.73,-23.37,Normal
-1.58,-4.96,-2.23,-0.97,-0.68,0.66,-23.45,Normal
-3.53,-2.72,-5.54,-1.77,-1.54,0.69,-23.54,Normal
-3.02,-3.54,-5.76,-2.40,-1.35,0.83,-23.45,Normal
-3.68,-3.30,-6.11,-2.46,-1.14,0.90,-23.54,Normal
-5.77,-3.18,-7.28,-2.19,-1.03,0.84,-23.62,Normal
-5.57,-2.28,-7.80,-1.91,-0.95,0.76,-23.95,Normal
-5.76,-3.32,-7.46,-1.66,-0.91,0.46,-23.87,Normal
-7.78,-1.81,-7.63,-1.24,-0.91,0.36,-23.95,Normal
-8.96,-0.13,-7.80,-0.93,-0.71,0.42,-23.87,Normal
-8.81,-0.24,-8.08,-1.04,-0.54,0.49,-24.28,Normal
-8.03,-0.20,-6.83,-0.66,-0.37,0.36,-24.37,Normal
-8.11,0.73,-6.62,-0.44,-0.40,0.22,-24.37,Normal
-7.64,1.06,-5.69,-0.29,-0.19,0.11,-24.28,Normal
-7.55,1.20,-5.66,-0.07,-0.22,0.02,-24.12,Normal
-7.51,1.36,-5.55,0.07,-0.12,-0.09,-24.62,Normal
-8.17,0.88,-5.84,0.08,-0.14,-0.20,-24.37,Normal
-8.84,0.35,-6.41,0.37,-0.18,-0.37,-24.28,Normal
-8.56,-0.20,-6.82,0.52,0.02,-0.48,-24.37,Normal
-8.41,-0.64,-6.64,0.82,0.13,-0.62,-24.03,Normal
-8.38,-1.57,-6.59,1.02,0.40,-0.69,-24.20,Normal
-7.77,-2.04,-7.15,1.14,0.72,-0.72,-23.87,Normal
-6.78,-3.25,-7.00,1.19,1.02,-0.81,-24.12,Normal
-6.41,-3.59,-6.31,1.41,0.89,-1.03,-24.20,Normal
-5.84,-4.03,-6.11,1.52,0.81,-1.18,-24.03,Normal
-5.23,-4.73,-5.73,1.74,0.79,-1.25,-24.03,Normal
-4.45,-5.38,-5.14,1.81,0.89,-1.22,-23.87,Normal
-3.31,-5.96,-4.20,1.90,0.82,-1.29,-23.62,Normal
-2.83,-5.38,-3.60,2.09,0.82,-1.26,-23.45,Normal
-1.94,-5.16,-2.80,1.99,0.89,-1.14,-23.62,Normal
-1.14,-5.41,-1.73,1.87,1.01,-0.98,-22.96,Normal
-0.42,-5.63,-0.46,1.48,1.00,-0.83,-23.54,Normal
-0.25,-5.78,0.55,1.20,0.96,-0.69,-23.62,Normal
0.25,-6.19,1.24,0.42,0.51,-0.52,-23.45,Normal
0.62,-7.66,0.79,-0.49,0.23,-0.22,-23.87,Normal
2.33,-10.60,2.82,-0.38,0.37,-0.02,-23.54,Normal
2.05,-10.40,1.24,1.16,0.80,-0.19,-23.54,Normal
0.86,-8.68,0.43,0.73,0.37,-0.24,-23.45,Normal
1.20,-9.33,1.57,0.11,0.22,-0.09,-23.37,Normal
1.74,-10.01,1.96,0.19,0.15,-0.12,-23.37,Normal
1.37,-9.78,1.89,-0.05,0.10,-0.07,-23.45,Normal
1.57,-9.78,1.70,-0.05,0.10,-0.07,-23.37,Normal
1.49,-9.67,1.52,-0.19,0.06,-0.01,-23.29,Normal
1.58,-9.86,1.39,-0.30,0.06,0.03,-23.45,Normal
1.55,-9.93,1.46,-0.33,0.03,0.05,-23.62,Normal
1.56,-9.95,1.30,-0.22,0.04,0.03,-23.45,Normal
1.56,-9.91,1.19,-0.25,-0.02,0.01,-23.45,Normal
1.43,-9.76,1.37,-0.26,-0.05,0.00,-23.37,Normal
1.40,-9.87,1.17,-0.14,-0.07,-0.01,-23.37,Normal
1.52,-10.09,1.17,-0.07,-0.09,-0.04,-23.37,Normal
1.57,-9.86,1.33,0.08,-0.10,-0.07,-23.12,Normal
1.49,-9.78,1.08,0.04,-0.08,-0.06,-23.29,Normal
1.50,-9.79,1.36,-0.07,-0.10,-0.03,-23.29,Normal
1.65,-9.75,1.45,-0.01,-0.11,-0.04,-23.04,Normal
1.65,-9.88,1.50,-0.08,-0.13,-0.02,-22.96,Normal
1.58,-9.16,1.68,-0.22,-0.16,0.03,-23.12,Normal
1.79,-9.95,1.61,-0.43,-0.19,0.11,-23.12,Normal
1.48,-9.84,1.61,-0.38,-0.15,0.11,-23.45,Normal
1.35,-9.69,1.27,-0.37,-0.21,0.11,-23.20,Normal
1.26,-9.12,1.34,-0.52,-0.24,0.15,-23.12,Normal
1.09,-8.64,0.85,-0.86,-0.30,0.24,-23.45,Normal
0.79,-8.49,0.43,-1.33,-0.35,0.39,-23.29,Normal
0.70,-8.17,0.02,-1.82,-0.60,0.51,-23.62,Normal
0.29,-7.26,-0.31,-2.27,-0.74,0.70,-23.29,Normal
0.00,-6.13,-0.55,-2.51,-0.99,0.87,-23.04,Normal
-0.11,-5.10,-1.08,-2.88,-0.94,1.07,-23.20,Normal
-1.09,-3.57,-1.07,-2.95,-0.62,1.19,-23.54,Normal
-2.03,-4.16,-1.28,-1.39,-1.06,0.79,-23.54,Normal
-1.58,-3.23,-3.17,0.27,-0.53,0.79,-23.62,Normal
-6.53,-0.20,-6.96,-3.16,-2.10,1.14,-23.54,Normal
-4.66,-1.58,-4.95,-2.62,-2.00,1.01,-24.54,Normal
-6.47,-2.24,-8.87,-2.11,-1.54,1.00,-23.95,Normal
-8.68,-2.60,-9.28,-1.83,-0.87,0.97,-23.62,Normal
-8.66,-1.89,-8.05,-1.89,-0.69,0.77,-23.62,Normal
-9.62,-0.61,-6.47,-1.18,-0.45,0.60,-24.12,Normal
-8.63,0.96,-7.71,-1.03,-0.18,0.55,-24.03,Normal
-8.47,0.96,-7.51,-0.75,0.04,0.45,-23.87,Normal
-9.22,1.57,-7.13,-0.43,0.05,0.20,-23.87,Normal
-9.91,2.13,-7.63,-0.21,-0.08,0.02,-23.95,Normal
-9.90,1.47,-7.82,0.22,-0.24,-0.23,-24.12,Normal
-9.34,1.15,-7.81,0.54,-0.15,-0.43,-23.54,Normal
-9.39,0.39,-7.53,0.97,0.00,-0.65,-24.28,Normal
-8.35,-0.11,-7.69,1.26,0.39,-0.75,-24.12,Normal
-7.80,-1.45,-7.94,1.50,0.91,-0.91,-23.87,Normal
-7.51,-1.86,-7.10,1.75,1.30,-1.03,-24.03,Normal
-6.60,-3.00,-6.11,2.00,1.13,-1.28,-23.95,Normal
-5.57,-3.22,-5.78,2.45,0.95,-1.40,-23.54,Normal
-4.88,-3.60,-5.48,2.42,0.92,-1.37,-23.62,Normal
-3.48,-4.18,-4.45,2.39,0.86,-1.37,-23.45,Normal
-2.80,-4.20,-3.69,2.48,0.89,-1.37,-23.54,Normal
-1.53,-4.17,-3.22,2.32,1.11,-1.20,-23.45,Normal
-1.27,-4.45,-1.40,2.01,1.34,-0.95,-23.37,Normal
-0.69,-4.56,0.22,1.54,1.06,-0.77,-23.37,Normal
-0.15,-5.16,1.11,0.65,0.87,-0.56,-23.45,Normal
-0.35,-7.49,0.17,-0.07,0.44,-0.37,-23.20,Normal
0.46,-9.11,0.02,-0.57,-0.27,-0.34,-23.29,Normal
1.43,-9.83,1.89,-0.31,0.21,-0.06,-23.54,Normal
1.24,-10.20,1.20,0.76,0.41,-0.21,-23.62,Normal
1.45,-9.15,-0.19,0.46,0.05,-0.33,-23.37,Normal
1.57,-9.41,0.41,-0.01,-0.01,-0.22,-23.62,Normal
1.68,-9.91,0.72,-0.01,0.03,-0.14,-23.37,Normal
1.52,-9.52,0.48,-0.01,0.06,-0.09,-23.54,Normal
1.84,-9.69,0.50,-0.13,0.01,-0.05,-22.96,Normal
1.67,-9.78,0.65,-0.04,0.02,-0.05,-23.37,Normal
1.54,-9.64,0.37,-0.07,0.01,-0.03,-23.62,Normal
1.51,-9.80,0.49,-0.10,-0.00,-0.02,-23.45,Normal
1.62,-9.65,0.57,-0.08,0.00,-0.03,-22.87,Normal
1.47,-9.52,0.47,-0.07,-0.02,-0.04,-23.04,Normal
1.55,-9.72,0.72,-0.12,-0.07,-0.05,-23.29,Normal
1.73,-9.75,0.60,-0.10,-0.10,-0.05,-23.29,Normal
1.60,-9.75,0.62,-0.09,-0.08,-0.04,-23.29,Normal
1.71,-9.68,0.61,-0.10,-0.08,-0.03,-22.96,Normal
1.76,-9.77,0.65,-0.09,-0.06,-0.03,-23.04,Normal
1.68,-9.59,0.48,-0.10,-0.01,-0.00,-22.79,Normal
1.60,-9.73,0.68,-0.17,-0.02,0.02,-22.87,Normal
1.50,-9.74,0.74,-0.11,-0.05,-0.01,-23.12,Normal
1.48,-9.72,0.54,-0.17,-0.10,0.00,-22.79,Normal
1.56,-9.76,0.68,-0.20,-0.10,0.02,-23.54,Normal
1.40,-9.62,0.43,-0.19,-0.11,0.02,-23.37,Normal
1.54,-9.69,0.46,-0.30,-0.14,0.03,-23.04,Normal
1.42,-9.59,0.37,-0.30,-0.15,0.04,-23.12,Normal
1.40,-9.68,0.34,-0.33,-0.20,0.05,-23.45,Normal
1.40,-9.50,0.08,-0.38,-0.21,0.07,-23.04,Normal
1.28,-9.34,0.15,-0.46,-0.24,0.10,-23.20,Normal
1.33,-9.60,-0.23,-0.50,-0.26,0.11,-22.62,Normal
1.11,-9.17,-0.27,-0.57,-0.29,0.15,-22.54,Normal
1.30,-9.16,-0.67,-0.72,-0.35,0.19,-23.04,Normal
0.87,-9.01,-0.84,-0.75,-0.27,0.23,-23.29,Normal
0.45,-8.97,-1.24,-0.78,-0.39,0.20,-23.29,Normal
0.43,-8.90,-1.64,-0.83,-0.43,0.26,-23.20,Normal
0.12,-8.61,-1.53,-0.87,-0.48,0.28,-23.20,Normal
0.08,-8.02,-1.77,-0.98,-0.53,0.34,-23.12,Normal
-0.44,-7.70,-2.16,-1.10,-0.59,0.40,-23.20,Normal
-0.68,-7.20,--0.91,-6.97,-2.80,-1.21,-0.58,0.51,-23.29,Normal
-1.40,-6.86,-3.09,-0.97,-0.49,0.52,-23.20,Normal
-1.99,-7.54,-3.58,-0.57,-0.49,0.41,-23.29,Normal
-1.85,-7.26,-4.06,-0.05,-0.44,0.29,-23.29,Normal
-2.43,-7.04,-4.41,-0.22,-0.61,0.22,-23.62,Normal
-3.53,-6.01,-5.64,-0.96,-0.67,0.31,-23.37,Normal
-2.80,-5.72,-4.54,-1.18,-0.61,0.31,-23.62,Normal
-3.10,-5.93,-4.60,-1.12,-0.45,0.37,-23.29,Normal
-3.83,-5.09,-4.26,-1.17,-0.45,0.43,-23.29,Normal
-3.93,-4.78,-4.74,-1.13,-0.52,0.45,-23.54,Normal
-4.02,-4.39,-5.36,-0.96,-0.47,0.42,-24.03,Normal
-4.70,-4.40,-5.79,-1.11,-0.53,0.39,-23.54,Normal
-4.77,-3.76,-5.58,-1.03,-0.53,0.37,-23.45,Normal
-5.36,-3.20,-5.94,-0.96,-0.47,0.45,-23.87,Normal
-5.39,-2.76,-5.96,-0.88,-0.38,0.50,-24.03,Normal
-5.70,-2.49,-5.70,-0.94,-0.40,0.44,-23.45,Normal
-5.84,-2.04,-5.42,-0.77,-0.59,0.31,-23.87,Normal
-6.26,-1.53,-5.98,-0.69,-0.53,0.28,-23.54,Normal
-6.42,-1.26,-5.59,-0.75,-0.37,0.34,-23.54,Normal
-6.48,-1.04,-5.48,-0.68,-0.28,0.31,-23.45,Normal
-6.62,-0.63,-5.22,-0.59,-0.25,0.28,-23.54,Normal
-6.77,-0.11,-5.30,-0.55,-0.13,0.26,-23.54,Normal
-6.85,0.11,-5.34,-0.54,-0.10,0.25,-24.28,Normal
-6.95,0.23,-5.15,-0.49,-0.19,0.21,-24.12,Normal
-6.93,0.34,-5.04,-0.40,-0.20,0.20,-23.54,Normal
-6.95,0.65,-5.27,-0.41,-0.17,0.16,-23.62,Normal
-7.04,0.75,-5.07,-0.38,-0.17,0.14,-24.20,Normal
-6.93,0.79,-5.17,-0.36,-0.14,0.13,-23.62,Normal
-7.31,1.08,-4.98,-0.33,-0.14,0.10,-23.95,Normal
-6.90,1.07,-5.18,-0.35,-0.10,0.08,-23.62,Normal
-7.03,0.99,-4.87,-0.27,-0.07,0.02,-24.20,Normal
-6.90,1.22,-4.74,-0.24,-0.07,-0.00,-24.03,Normal
-6.96,1.26,-4.68,-0.17,-0.08,-0.03,-24.20,Normal
-6.90,1.35,-4.65,-0.18,-0.08,-0.02,-23.54,Normal
-6.75,1.26,-4.65,-0.17,-0.05,-0.03,-24.03,Normal
-6.74,1.37,-4.53,-0.14,-0.05,-0.03,-23.87,Normal
-6.77,1.47,-4.42,-0.13,-0.08,-0.03,-23.95,Normal
-6.66,1.47,-4.44,-0.16,-0.07,-0.02,-23.95,Normal
-6.67,1.45,-4.36,-0.12,-0.03,-0.01,-23.95,Normal
-6.71,1.45,-4.54,-0.13,-0.04,-0.01,-23.87,Normal
-6.94,1.48,-4.35,-0.09,-0.03,0.01,-24.20,Normal
-6.68,1.47,-4.30,-0.12,-0.07,0.00,-23.87,Normal
-6.62,1.38,-4.33,-0.09,-0.06,-0.02,-23.95,Normal
-6.90,1.61,-4.28,-0.08,-0.05,0.00,-23.87,Normal
-6.86,1.47,-4.34,-0.12,-0.08,0.02,-24.03,Normal
-6.86,1.47,-4.41,-0.14,-0.07,0.02,-24.28,Normal
-6.91,1.46,-4.39,-0.12,-0.05,0.01,-24.12,Normal
-6.92,1.44,-4.34,-0.11,-0.03,-0.01,-24.37,Normal
-7.06,1.47,-4.58,-0.09,-0.03,-0.04,-24.37,Normal
-7.37,1.44,-4.89,-0.09,-0.03,-0.08,-23.29,Normal
