ax,ay,az,gx,gy,gz,Altitude,Activity
1.30,-9.38,3.10,-0.06,1.30,-0.07,-40.05,Normal
1.07,-9.33,3.33,-0.05,1.31,-0.01,-39.64,Normal
0.75,-8.67,3.11,-0.05,1.34,0.05,-39.89,Normal
0.54,-8.70,3.15,-0.05,1.33,0.07,-39.64,Normal
0.36,-7.78,2.77,-0.13,1.40,0.10,-39.80,Normal
-0.10,-7.60,2.99,-0.10,1.64,0.09,-39.55,Normal
-0.94,-6.46,2.85,-0.13,1.78,0.13,-39.89,Normal
-0.82,-6.10,3.53,0.18,1.83,0.07,-39.89,Normal
-1.86,-2.62,3.45,0.32,1.91,-0.08,-39.80,Normal
-2.57,-2.59,4.00,-0.35,1.43,-0.46,-39.48,Normal
-3.60,-1.65,5.29,-0.39,0.94,-0.95,-39.80,Normal
-4.06,-0.54,0.08,-1.31,0.11,-1.26,-39.64,Normal
5.11,-21.68,-7.51,-1.72,-0.75,-2.64,-39.97,Normal
3.75,-15.34,0.14,-1.81,4.37,-1.22,-39.89,Normal
1.09,-8.81,-4.29,1.21,4.37,-2.01,-39.97,Normal
15.69,-34.74,-9.95,-3.40,-1.96,-4.37,-40.64,Normal
-5.52,9.46,7.62,4.37,1.73,-2.54,-40.55,Normal
21.11,3.41,5.54,-2.71,0.60,-0.53,-40.30,Normal
-1.30,-0.89,9.29,3.44,4.37,-1.75,-40.05,Normal
13.49,-11.93,37.09,3.57,2.41,-3.25,-39.64,Normal
4.07,21.95,15.04,4.13,2.86,-0.99,-40.14,Normal
2.39,4.53,5.20,-1.69,0.93,-1.12,-40.55,Normal
-1.74,-0.30,19.06,-0.73,1.99,-0.39,-40.97,Normal
5.15,3.69,11.83,-0.38,-0.44,-0.42,-40.05,Normal
3.42,-2.43,11.43,-1.07,2.06,-0.84,-40.64,Normal
-0.63,-1.25,11.55,-0.38,2.14,-0.92,-40.55,Normal
-1.01,-0.78,11.15,-0.46,1.81,-0.94,-40.47,Normal
-2.12,0.90,12.16,-0.33,1.90,-1.03,-40.64,Normal
-1.97,-0.24,12.13,-0.41,1.71,-1.02,-40.47,Normal
-2.87,-0.81,12.67,-0.12,2.09,-0.92,-40.38,Normal
-1.80,-0.08,11.31,0.45,2.05,-1.27,-40.64,Normal
-4.13,-1.64,11.04,-0.66,2.83,-1.05,-40.55,Normal
-6.12,-5.24,8.46,0.35,2.55,-0.79,-40.55,Normal
-3.33,-4.48,7.69,0.74,1.63,-0.52,-40.30,Normal
-3.22,0.98,4.45,0.06,1.86,-0.87,-40.64,Normal
-11.68,-4.72,3.81,-2.60,2.03,-0.67,-40.22,Normal
-11.13,-9.56,8.09,0.03,1.16,-0.04,-40.05,Normal
-7.34,1.26,3.00,-0.01,1.88,0.27,-40.30,Normal
-11.30,-0.67,1.28,-1.62,0.45,-0.20,-40.30,Normal
-10.04,-5.58,3.91,-1.10,0.41,-0.01,-40.14,Normal
-8.46,-3.28,3.05,-0.38,0.22,0.03,-40.55,Normal
-9.62,-3.11,3.05,-0.50,0.06,-0.14,-40.14,Normal
-9.87,-3.42,3.68,-0.38,0.03,-0.10,-40.38,Normal
-9.08,-3.18,3.91,-0.23,-0.05,0.02,-40.72,Normal
-8.69,-3.59,3.27,-0.27,-0.01,0.04,-40.47,Normal
-8.57,-4.01,3.81,-0.08,-0.07,-0.05,-40.64,Normal
-9.05,-3.34,3.64,-0.08,-0.11,-0.04,-40.80,Normal
-8.73,-3.25,3.62,-0.10,-0.08,-0.01,-40.30,Normal
-8.83,-3.31,3.52,-0.22,-0.06,-0.03,-40.55,Normal
-8.81,-3.53,3.63,-0.18,-0.05,-0.03,-40.38,Normal
-8.89,-3.64,3.63,-0.19,-0.10,-0.05,-40.97,Normal
-8.86,-3.62,3.61,-0.15,-0.07,-0.05,-40.72,Normal
-8.85,-3.41,3.68,-0.14,-0.08,-0.04,-40.38,Normal
-8.81,-3.68,3.80,-0.14,-0.11,-0.04,-40.55,Normal
-8.69,-3.77,3.90,-0.12,-0.05,-0.02,-40.72,Normal
-8.81,-3.44,3.73,-0.09,-0.04,-0.01,-41.05,Normal
-8.92,-3.54,3.84,-0.09,-0.03,-0.02,-41.05,Normal
-8.78,-3.54,3.62,-0.07,-0.02,-0.01,-40.88,Normal
-8.73,-3.53,3.82,-0.09,-0.03,-0.01,-40.72,Normal
-8.96,-3.44,3.76,-0.05,-0.03,-0.01,-40.88,Normal
-8.87,-3.45,3.85,-0.09,-0.05,-0.01,-40.47,Normal
-8.81,-3.39,3.83,-0.10,-0.05,-0.01,-40.64,Normal
-8.86,-3.48,3.76,-0.10,-0.04,-0.02,-40.64,Normal
-8.71,-3.44,3.70,-0.11,-0.06,-0.02,-40.97,Normal
-8.83,-3.74,3.91,-0.06,-0.05,-0.02,-40.72,Normal
-8.95,-3.67,3.86,-0.01,-0.08,-0.01,-40.72,Normal
-8.81,-3.55,3.51,0.09,-0.02,0.03,-41.05,Normal
-9.06,-2.91,3.85,0.02,-0.03,0.01,-40.80,Normal
-8.68,-3.12,3.77,-0.12,-0.03,-0.03,-41.46,Normal
-8.78,-3.50,4.23,-0.24,-0.04,-0.05,-40.64,Normal
-8.72,-3.62,3.77,-0.15,-0.01,-0.03,-40.88,Normal
-8.75,-3.72,3.96,-0.10,-0.01,-0.02,-40.97,Normal
-8.79,-3.61,3.84,-0.06,0.00,0.01,-40.64,Normal
-8.86,-3.42,3.73,0.00,-0.03,0.00,-40.38,Normal
-9.02,-3.36,4.00,-0.05,-0.02,-0.01,-40.55,Normal
-8.75,-3.42,3.70,-0.04,-0.07,-0.02,-40.72,Normal
-8.98,-3.38,4.03,-0.06,-0.07,-0.03,-40.88,Normal
-8.83,-3.33,3.95,-0.06,-0.06,-0.02,-40.30,Normal
-8.86,-3.28,4.05,-0.07,-0.06,-0.02,-40.64,Normal
-8.85,-3.49,4.07,0.01,-0.11,-0.04,-41.05,Normal
-8.83,-3.28,3.97,-0.05,-0.08,-0.02,-41.30,Normal
-8.78,-3.38,4.04,-0.08,-0.07,-0.02,-40.80,Normal
-8.75,-3.45,3.96,-0.08,-0.07,-0.02,-40.97,Normal
-8.84,-3.18,4.01,-0.09,-0.07,-0.02,-40.47,Normal
-8.76,-3.29,4.12,-0.13,-0.06,-0.05,-40.97,Normal
-8.71,-3.59,4.22,-0.14,-0.05,-0.05,-40.47,Normal
-8.72,-3.31,4.22,-0.14,-0.06,-0.06,-41.21,Normal
-8.96,-3.46,4.28,-0.18,-0.08,-0.09,-40.88,Normal
-8.63,-3.49,3.94,-0.17,0.00,-0.08,-40.97,Normal
-8.53,-3.80,4.19,-0.19,-0.03,-0.06,-40.55,Normal
-8.63,-3.85,4.16,-0.07,-0.01,-0.01,-40.97,Normal
-8.76,-3.56,4.02,-0.12,-0.04,-0.00,-40.72,Normal
-8.91,-3.41,4.17,-0.09,-0.04,-0.01,-40.80,Normal
-8.75,-3.41,4.18,-0.14,-0.04,-0.03,-40.80,Normal
-8.69,-3.52,4.13,-0.15,-0.06,-0.05,-41.30,Normal
-8.83,-3.59,4.13,-0.15,-0.07,-0.03,-40.72,Normal
-8.78,-3.67,4.20,-0.13,-0.05,-0.02,-41.21,Normal
-8.62,-3.53,4.14,-0.12,-0.06,-0.01,-41.30,Normal
-8.73,-3.52,4.26,-0.12,-0.05,-0.02,-41.30,Normal
-8.89,-3.45,4.36,-0.11,-0.07,-0.02,-41.05,Normal
-8.26,-3.51,3.73,-0.22,-0.02,-0.04,-41.21,Normal
-8.79,-3.75,4.05,-0.10,0.13,0.01,-41.21,Normal
-8.71,-3.67,3.73,0.04,0.05,0.01,-41.13,Normal
-8.65,-3.31,3.99,-0.18,0.11,0.02,-40.80,Normal
-8.69,-3.14,3.32,-0.32,0.15,0.03,-41.13,Normal
-8.68,-3.43,3.62,-0.02,0.16,0.03,-40.55,Normal
-9.00,-3.67,3.86,-0.04,0.19,0.06,-41.30,Normal
-8.86,-3.36,3.88,-0.08,0.03,0.04,-41.21,Normal
-7.38,-5.03,0.30,0.10,0.33,-0.05,-41.13,Normal
