ax,ay,az,gx,gy,gz,Altitude,Activity
-0.87,-5.12,-4.92,-0.82,0.85,-0.46,-40.30,Normal
-0.04,-5.73,-5.29,-1.31,0.97,-0.65,-40.22,Normal
1.43,-5.93,-5.13,-1.48,1.12,-0.94,-40.05,Normal
2.56,-4.80,-6.78,-1.16,1.52,-1.03,-40.47,Normal
2.44,-4.08,-7.64,-1.42,2.34,-0.97,-40.64,Normal
1.92,-3.78,-6.58,-0.98,1.84,-0.99,-40.64,Normal
3.24,-1.50,-5.65,-0.97,2.21,-1.26,-40.14,Normal
5.91,-1.62,-7.26,-1.87,1.32,-1.31,-40.05,Normal
6.40,5.44,-14.24,-2.56,-2.37,-2.26,-40.30,Normal
15.39,6.45,-3.70,3.49,0.57,-1.90,-40.80,Normal
2.19,5.68,-6.93,-1.33,2.39,0.12,-40.64,Normal
8.29,-0.89,-1.98,0.04,0.91,0.26,-40.72,Normal
7.15,-0.32,-4.58,0.46,1.53,0.08,-41.13,Normal
6.44,0.58,-3.56,0.53,0.70,-0.01,-40.55,Normal
7.90,0.47,-3.34,0.50,0.61,-0.12,-40.55,Normal
8.23,0.58,-3.37,0.24,-0.02,-0.14,-40.14,Normal
7.97,-0.06,-3.16,0.01,0.01,-0.04,-40.55,Normal
7.81,-0.47,-3.68,-0.15,-0.41,-0.09,-40.55,Normal
7.91,-0.06,-4.24,-0.03,-0.23,-0.12,-40.80,Normal
7.56,0.36,-4.51,-0.05,-0.08,-0.01,-40.80,Normal
7.22,0.20,-4.49,-0.23,-0.25,0.05,-40.72,Normal
7.32,-0.03,-4.75,-0.21,-0.36,0.05,-40.30,Normal
7.47,0.14,-4.76,-0.21,-0.27,0.07,-40.64,Normal
7.36,-0.13,-4.86,-0.20,-0.21,0.07,-40.72,Normal
7.32,-0.23,-4.79,-0.16,-0.10,0.03,-40.38,Normal
7.32,-0.17,-4.78,-0.11,-0.11,-0.01,-40.38,Normal
7.32,-0.09,-4.81,-0.11,-0.02,-0.01,-40.47,Normal
7.14,-0.11,-4.76,-0.09,-0.01,-0.02,-40.97,Normal
7.30,-0.12,-4.60,-0.09,0.01,-0.04,-40.38,Normal
7.19,-0.03,-4.62,-0.08,-0.01,-0.06,-40.38,Normal
7.33,-0.05,-4.65,-0.10,-0.02,-0.04,-40.55,Normal
7.26,-0.04,-4.74,-0.11,-0.02,-0.02,-40.30,Normal
7.31,-0.13,-4.61,-0.12,-0.06,-0.02,-40.64,Normal
7.32,-0.13,-4.64,-0.13,-0.06,-0.01,-40.38,Normal
7.20,-0.04,-4.73,-0.13,-0.06,-0.00,-40.72,Normal
7.31,-0.11,-4.73,-0.13,-0.07,-0.00,-40.47,Normal
7.35,-0.05,-4.67,-0.12,-0.04,-0.01,-40.38,Normal
7.18,-0.11,-4.68,-0.12,-0.04,-0.01,-40.64,Normal
7.16,-0.11,-4.74,-0.13,-0.05,-0.01,-40.47,Normal
7.31,-0.10,-4.64,-0.13,-0.06,-0.01,-40.64,Normal
7.21,-0.12,-4.75,-0.12,-0.05,-0.02,-40.72,Normal
7.28,-0.08,-4.66,-0.13,-0.05,-0.02,-40.47,Normal
7.29,-0.11,-4.69,-0.12,-0.04,-0.02,-40.38,Normal
7.28,-0.14,-4.81,-0.12,-0.05,-0.01,-40.47,Normal
7.25,-0.16,-4.80,-0.13,-0.05,-0.01,-40.55,Normal
7.31,-0.11,-4.76,-0.13,-0.04,-0.02,-40.64,Normal
7.24,-0.11,-4.75,-0.13,-0.05,-0.01,-40.72,Normal
7.22,-0.10,-4.74,-0.12,-0.05,-0.02,-41.30,Normal
7.24,-0.14,-4.75,-0.12,-0.05,-0.01,-40.88,Normal
7.06,-0.04,-4.72,-0.13,-0.05,-0.02,-40.72,Normal
7.08,-0.08,-4.68,-0.14,-0.04,-0.01,-40.72,Normal
7.24,-0.08,-4.77,-0.13,-0.05,-0.01,-40.30,Normal
7.26,-0.12,-4.80,-0.12,-0.04,-0.02,-40.22,Normal
7.24,-0.14,-4.76,-0.12,-0.05,-0.02,-40.30,Normal
7.29,-0.13,-4.80,-0.12,-0.05,-0.02,-41.05,Normal
7.18,-0.11,-4.83,-0.13,-0.05,-0.02,-40.14,Normal
7.24,-0.08,-4.81,-0.13,-0.05,-0.02,-40.38,Normal
7.19,-0.06,-4.81,-0.13,-0.05,-0.02,-40.72,Normal
7.13,-0.12,-4.89,-0.12,-0.04,-0.02,-40.38,Normal
7.17,-0.08,-4.76,-0.12,-0.04,-0.02,-40.72,Normal
7.18,-0.13,-4.81,-0.12,-0.04,-0.02,-40.05,Normal
7.26,-0.11,-4.77,-0.13,-0.04,-0.02,-40.22,Normal
7.13,-0.13,-4.78,-0.12,-0.05,-0.02,-40.47,Normal
7.03,-0.09,-4.90,-0.13,-0.05,-0.01,-40.47,Normal
7.20,-0.13,-4.75,-0.12,-0.03,-0.02,-40.30,Normal
7.11,-0.08,-4.84,-0.13,-0.04,-0.02,-40.88,Normal
7.21,-0.09,-4.76,-0.12,-0.04,-0.02,-40.05,Normal
7.23,0.00,-4.81,-0.13,-0.05,-0.02,-40.64,Normal
7.11,-0.02,-4.86,-0.13,-0.06,-0.02,-40.14,Normal
7.16,-0.07,-4.79,-0.12,-0.04,-0.02,-39.97,Normal
7.18,-0.09,-4.75,-0.13,-0.03,-0.02,-40.47,Normal
7.18,-0.07,-4.81,-0.12,-0.03,-0.02,-40.05,Normal
7.15,-0.05,-4.88,-0.13,-0.02,-0.02,-40.30,Normal
7.13,-0.06,-4.87,-0.13,-0.01,-0.00,-40.97,Normal
7.27,-0.01,-4.78,-0.13,-0.01,0.01,-40.55,Normal
7.17,-0.13,-4.83,-0.13,0.05,0.02,-40.05,Normal
7.12,-0.09,-4.67,-0.13,0.01,0.01,-40.47,Normal
7.21,-0.11,-4.88,-0.13,0.02,0.03,-40.22,Normal
7.30,-0.31,-4.53,-0.12,0.06,0.01,-40.88,Normal
7.31,-0.16,-4.63,-0.11,-0.02,-0.02,-40.80,Normal
7.29,-0.09,-4.57,-0.12,-0.07,-0.03,-40.14,Normal
7.33,-0.04,-4.69,-0.12,-0.04,-0.01,-40.64,Normal
7.37,-0.25,-4.79,-0.12,-0.02,-0.01,-40.72,Normal
7.29,-0.18,-4.74,-0.10,-0.01,-0.04,-40.47,Normal
7.35,-0.15,-47.36,-0.08,-4.64,-0.07,0.04,-0.06,-40.72,Normal
7.26,-0.11,-4.61,-0.07,0.07,-0.05,-40.72,Normal
7.45,-0.08,-4.48,-0.10,0.03,-0.04,-40.64,Normal
7.43,-0.07,-4.41,-0.12,-0.01,-0.02,-40.80,Normal
7.41,-0.10,-4.34,-0.14,-0.05,-0.01,-40.47,Normal
7.30,-0.19,-4.58,-0.14,-0.07,-0.00,-40.22,Normal
7.42,-0.11,-4.65,-0.14,-0.08,-0.01,-40.64,Normal
7.41,-0.15,-4.67,-0.14,-0.08,-0.01,-40.72,Normal
7.26,-0.13,-4.60,-0.14,-0.08,-0.01,-40.80,Normal
7.31,-0.08,-4.57,-0.14,-0.08,-0.01,-40.97,Normal
7.34,-0.17,-4.52,-0.13,-0.06,-0.02,-40.64,Normal
7.33,-0.04,-4.77,-0.13,-0.05,-0.02,-40.55,Normal
7.35,-0.14,-4.66,-0.12,-0.04,-0.03,-40.80,Normal
7.34,-0.03,-4.75,-0.12,-0.03,-0.02,-41.13,Normal
7.52,-0.07,-4.82,-0.13,0.03,0.00,-40.80,Normal
7.30,-0.22,-4.46,-0.17,0.04,0.01,-40.72,Normal
7.61,0.01,-4.83,-0.11,-0.06,-0.03,-40.80,Normal
7.44,-0.05,-4.59,-0.12,0.03,-0.01,-40.72,Normal
7.45,-0.10,-4.63,-0.12,-0.04,-0.02,-40.47,Normal
7.54,-0.32,-4.61,-0.10,-0.03,-0.02,-40.97,Normal
7.36,-0.08,-4.49,-0.13,0.03,-0.00,-40.97,Normal
