ax,ay,az,gx,gy,gz,Altitude,Activity
1.50,-6.29,1.62,0.25,0.22,-0.11,-21.54,Normal
1.24,-3.35,2.44,0.33,0.48,-0.10,-21.62,Normal
1.03,-0.23,1.92,0.04,0.80,0.07,-21.46,Normal
3.49,-4.51,0.59,-0.74,1.11,0.41,-21.46,Normal
3.81,-16.47,-3.30,-0.66,1.28,0.11,-21.38,Normal
3.73,-17.38,-1.47,-0.57,1.68,0.58,-21.04,Normal
4.06,-17.30,-1.80,-0.08,2.18,0.67,-21.46,Normal
2.65,-12.96,0.20,0.07,2.31,0.61,-21.46,Normal
1.31,-9.89,0.45,0.26,2.08,0.47,-21.38,Normal
1.02,-5.36,0.87,0.30,1.61,0.23,-21.29,Normal
-0.07,0.02,2.02,0.53,1.28,-0.04,-21.79,Normal
-1.25,1.61,2.11,-0.06,0.78,-0.11,-20.96,Normal
1.94,-23.68,1.37,-0.62,-0.19,-0.26,-21.46,Normal
0.16,-12.15,0.36,-1.06,0.60,0.31,-21.29,Normal
-0.19,-18.47,0.23,-0.28,0.11,-0.09,-21.71,Normal
1.83,-11.73,1.01,0.22,-0.04,0.01,-21.29,Normal
2.70,-9.78,0.70,-0.06,0.31,0.03,-21.21,Normal
1.28,-7.00,1.26,-0.12,0.70,0.02,-21.21,Normal
1.34,-2.38,1.50,0.29,1.00,-0.03,-21.21,Normal
1.13,1.98,2.02,0.12,1.32,0.09,-21.38,Normal
4.74,-10.87,-2.45,-1.23,1.90,0.53,-21.38,Normal
2.78,-17.74,-3.29,-0.62,2.10,0.42,-21.21,Normal
4.12,-19.01,-3.55,-0.42,2.72,0.87,-21.13,Normal
2.64,-14.38,-1.81,0.01,2.91,0.82,-21.38,Normal
1.58,-10.28,-0.22,0.03,2.24,0.54,-21.46,Normal
1.23,-4.80,0.63,0.53,1.95,0.24,-21.21,Normal
-0.78,2.08,1.18,1.00,1.74,0.00,-21.38,Normal
-1.68,0.43,0.33,-0.17,1.19,-0.03,-20.96,Normal
2.69,-23.78,-1.01,-0.03,0.90,-0.01,-21.38,Normal
0.37,-13.02,-0.40,-0.93,0.83,0.15,-21.29,Normal
0.49,-18.21,-0.26,-0.22,0.56,-0.17,-21.21,Normal
0.41,-11.86,0.48,-0.05,0.25,-0.03,-21.29,Normal
2.08,-10.19,0.91,-0.14,0.40,-0.02,-21.13,Normal
1.32,-6.94,1.15,-0.03,0.76,-0.07,-21.54,Normal
1.15,-3.98,1.43,0.16,1.00,-0.04,-21.54,Normal
0.72,-0.46,1.71,0.13,1.27,0.06,-21.46,Normal
2.62,-3.55,0.55,-0.44,1.44,0.35,-21.21,Normal
4.58,-18.55,-3.74,-0.56,1.43,0.09,-21.04,Normal
5,1.87,0.52,-21.04,Normal
4.05,-15.93,-1.86,-0.03,2.32,0.61,-21.54,Normal
0.69,-11.15,-0.02,0.04,2.11,0.52,-21.29,Normal
1.64,-8.65,1.04,0.27,1.48,0.32,-21.21,Normal
0.65,-4.15,1.52,0.47,1.23,0.14,-20.79,Normal
0.01,0.15,2.38,0.47,0.86,-0.02,-21.29,Normal
-1.07,-0.30,1.52,-0.26,0.50,-0.07,-21.29,Normal
2.13,-23.00,-0.76,-0.39,-0.47,-0.22,-21.29,Normal
0.24,-13.73,1.20,-1.06,0.31,0.33,-21.21,Normal
-0.43,-18.67,-0.10,-0.34,-0.42,-0.19,-21.21,Normal
1.19,-11.82,1.17,0.21,-0.59,-0.11,-20.88,Normal
2.11,-9.42,0.98,0.09,-0.13,-0.13,-21.46,Normal
1.13,-6.48,1.48,-0.16,0.31,-0.03,-21.21,Normal
1.06,-3.48,1.87,0.05,0.47,-0.00,-21.21,Normal
1.28,0.47,2.15,0.07,0.82,0.05,-21.29,Normal
4.34,-8.61,-0.87,-0.90,1.25,0.30,-21.29,Normal
2.38,-16.18,-1.61,-0.88,1.25,0.20,-21.29,Normal
3.92,-18.88,-2.27,-0.53,1.67,0.53,-21.54,Normal
2.91,-15.19,-0.82,0.01,2.00,0.60,-21.46,Normal
1.31,-11.42,0.22,0.17,1.59,0.48,-21.46,Normal
1.74,-7.43,1.11,0.25,1.22,0.19,-21.46,Normal
-0.90,-1.31,1.84,0.54,0.93,0.03,-21.46,Normal
-1.99,2.89,1.89,0.35,0.16,-0.11,-21.04,Normal
-1.21,-12.08,0.96,-1.22,-0.34,-0.21,-21.54,Normal
-0.95,-12.02,-1.30,-0.49,-0.26,0.02,-21.38,Normal
-0.45,-18.11,-1.19,-0.27,-0.68,-0.47,-21.38,Normal
-0.70,-15.39,0.15,0.04,-1.07,-0.42,-21.13,Normal
1.64,-12.28,0.54,0.09,-1.06,-0.45,-21.46,Normal
0.94,-8.60,1.06,0.29,-0.70,-0.61,-21.46,Normal
0.47,-4.26,2.38,0.78,-0.34,-0.53,-21.13,Normal
1.41,3.17,2.49,0.89,-0.01,-0.44,-21.62,Normal
1.23,-0.15,0.80,-0.68,0.27,-0.06,-21.71,Normal
2.60,-15.92,-0.51,-1.32,0.12,0.07,-21.62,Normal
1.81,-14.97,-1.37,-1.05,-0.21,-0.12,-21.88,Normal
1.79,-19.66,-0.55,-0.45,0.22,0.15,-21.71,Normal
1.94,-15.18,1.03,-0.17,0.49,0.33,-21.79,Normal
-0.15,-7.85,0.87,0.14,0.17,0.18,-21.54,Normal
-0.30,-5.35,-0.09,-0.03,-0.59,-0.07,-21.38,Normal
-0.05,-2.91,1.80,0.48,-1.10,-0.38,-21.21,Normal
-1.73,1.47,1.03,0.69,-1.34,-0.48,-21.29,Normal
-0.98,-20.75,0.65,-0.65,-1.72,-0.47,-21.38,Normal
-0.96,-12.91,-1.31,-0.61,-1.95,-0.27,-21.46,Normal
-0.27,-18.22,-1.24,-0.20,-2.08,-0.62,-21.38,Normal
-0.33,-14.53,0.31,0.20,-1.86,-0.38,-21.38,Normal
0.08,-9.78,0.45,0.29,-1.67,-0.27,-21.46,Normal
0.12,-4.08,1.79,0.83,-1.44,-0.27,-21.13,Normal
0.85,2.68,2.29,1.07,-1.17,-0.13,-21.54,Normal
1.51,-0.45,-0.44,-0.42,-0.91,-0.04,-21.21,Normal
-0.17,-20.79,0.82,-0.16,-1.25,0.01,-21.13,Normal
3.87,-17.20,-2.10,-0.43,-0.14,0.10,-21.29,Normal
1.47,-15.66,-0.44,0.28,0.17,0.15,-21.71,Normal
0.73,-11.25,1.21,0.19,0.48,0.28,-21.71,Normal
-0.23,-7.10,1.40,0.52,0.26,0.13,-21.38,Normal
0.48,-5.50,1.12,0.20,-0.31,0.06,-21.29,Normal
1.56,-5.96,1.60,0.32,-0.48,-0.20,-20.79,Normal
-0.68,-3.53,0.59,0.39,-0.43,-0.36,-21.46,Normal
0.34,-12.96,0.51,-0.15,-0.73,-0.16,-21.04,Normal
2.68,-14.52,1.17,-0.35,-0.55,0.08,-21.38,Normal
1.49,-13.82,0.62,-0.20,-0.17,-0.21,-20.96,Normal
1.13,-10.96,1.54,0.05,-0.09,-0.02,-21.04,Normal
2.36,-7.67,1.36,0.37,0.46,0.02,-21.21,Normal
0.36,-5.66,1.35,-0.19,0.76,0.18,-21.29,Normal
1.03,-4.86,1.96,-0.10,1.02,0.42,-21.13,Normal
2.53,-4.36,0.41,-0.19,1.29,0.43,-21.04,Normal
4.16,-13.39,-1.70,-0.08,1.77,0.45,-21.04,Normal
4.23,-16.49,-0.96,-0.62,2.22,0.60,-20.88,Normal
4.04,-15.68,-2.07,-0.38,2.89,0.68,-21.21,Normal
2.57,-11.44,-1.33,-0.14,3.17,0.71,-20.88,Normal
1.07,-8.45,-0.52,0.07,2.79,0.62,-21.04,Normal
1.98,-6.19,0.11,0.10,2.57,0.34,-21.04,Normal
1.26,-2.15,0.63,0.20,2.41,0.15,-21.04,Normal
-0.09,0.01,0.72,0.16,2.51,0.07,-21.38,Normal
0.54,-19.50,-1.48,-0.70,1.65,0.19,-21.29,Normal
0.50,-16.38,-0.69,-0.69,2.36,0.49,-21.46,Normal
1.42,-17.28,-1.22,-0.05,2.15,0.20,-21.04,Normal
1.36,-11.88,0.74,0.03,1.94,0.14,-21.21,Normal
2.41,-6.31,0.37,0.09,2.00,0.07,-21.13,Normal
0.61,-5.58,0.38,-0.37,2.43,0.17,-21.29,Normal
0.66,-2.53,0.53,-0.17,2.60,0.34,-20.71,Normal
1.72,0.72,-0.18,-0.02,2.72,0.41,-21.29,Normal
3.37,-16.52,-3.16,-1.31,2.33,0.73,-20.96,Normal
4.86,-13.58,-2.57,-0.15,2.94,0.71,-20.88,Normal
4.57,-18.44,-2.84,-0.38,2.62,0.71,-21.29,Normal
3.01,-14.12,-0.28,-0.11,2.30,0.63,-21.29,Normal
3.90,-11.86,-0.24,0.18,1.81,0.39,-20.55,Normal
1.50,-6.71,0.65,0.04,1.66,0.28,-20.96,Normal
-0.65,-1.48,1.91,0.22,1.09,0.31,-21.62,Normal
-1.61,1.20,1.29,-0.09,0.74,0.24,-21.46,Normal
-0.66,-10.40,0.25,-0.71,0.21,0.17,-21.62,Normal
-0.08,-13.09,-1.51,-0.49,0.15,0.28,-21.62,Normal
-0.22,-17.94,-0.94,-0.65,-0.02,-0.15,-21.38,Normal
-1.19,-16.17,-0.79,-0.22,-0.62,-0.29,-21.71,Normal
1.15,-14.92,-0.39,-0.17,-0.75,-0.27,-21.96,Normal
1.21,-9.77,0.13,0.27,-0.28,-0.43,-21.62,Normal
1.39,-3.76,1.52,0.85,0.18,-0.55,-21.79,Normal
0.36,4.29,2.37,0.89,0.71,-0.39,-20.79,Normal
2.08,-0.73,2.30,-0.28,0.62,-0.00,-21.54,Normal
2.49,-17.77,-3.88,-0.58,1.01,0.35,-21.46,Normal
4.97,-18.84,-3.43,-0.69,1.04,0.22,-21.29,Normal
2.95,-18.27,-1.63,0.11,1.61,0.54,-21.29,Normal
1.98,-12.05,0.08,0.14,1.85,0.47,-20.96,Normal
0.57,-9.13,0.34,0.10,1.10,0.27,-22.29,Normal
-0.06,-3.47,1.49,0.53,0.88,0.08,-21.21,Normal
-2.05,3.19,2.20,0.91,0.26,-0.12,-21.54,Normal
-2.15,-1.55,0.10,-1.06,-0.34,-0.15,-21.46,Normal
0.57,-20.18,-2.65,0.12,-1.04,-0.26,-21.21,Normal
0.24,-16.89,0.33,-0.40,-1.19,-0.31,-20.71,Normal
-1.23,-19.52,0.10,-0.10,-1.76,-0.48,-20.88,Normal
2.28,-13.61,0.56,0.06,-1.52,-0.36,-20.88,Normal
1.00,-8.71,1.14,0.27,-0.99,-0.27,-20.96,Normal
1.76,-2.11,2.09,0.78,-0.44,-0.28,-21.13,Normal
1.29,4.25,2.03,0.39,-0.03,-0.14,-20.88,Normal
2.77,-1.55,0.56,-0.90,0.39,0.28,-20.96,Normal
1.98,-18.77,-0.76,-0.49,0.21,0.19,-20.96,Normal
5.38,-20.15,-2.73,-0.67,0.89,0.32,-21.29,Normal
5.03,-18.13,0.11,0.09,1.63,0.55,-21.29,Normal
1.90,-11.80,0.02,0.46,2.34,0.57,-22.04,Normal
0.14,-6.98,0.79,0.40,1.20,0.33,-20.96,Normal
-0.18,-1.05,2.13,0.98,0.77,0.04,-20.88,Normal
-2.70,4.69,2.11,0.64,0.08,-0.09,-21.29,Normal
-1.57,-10.93,-0.49,-2.25,-0.48,-0.06,-21.13,Normal
0.46,-12.88,-0.79,0.04,-0.13,0.28,-20.96,Normal
0.64,-18.43,-0.27,-0.35,-0.80,-0.33,-21.21,Normal
0.87,-14.94,1.20,0.10,-1.08,-0.25,-21.21,Normal
2.88,-11.05,1.15,0.06,-0.67,-0.19,-21.29,Normal
1.13,-6.21,1.83,0.09,-0.31,-0.15,-21.21,Normal
1.73,-0.81,2.25,0.96,0.26,-0.17,-21.13,Normal
1.16,2.48,1.92,0.07,0.52,0.11,-20.63,Normal
3.29,-7.25,-0.05,-1.31,1.03,0.52,-21.13,Normal
3.94,-17.51,-1.70,-0.95,0.95,0.10,-21.38,Normal
3.99,-21.18,-2.35,-0.39,1.71,0.61,-21.46,Normal
4.77,-16.15,-0.65,0.07,2.49,0.67,-21.29,Normal
0.43,-9.86,0.25,0.37,2.51,0.59,-21.46,Normal
-0.02,-5.45,1.62,0.57,1.33,0.29,-21.04,Normal
-1.52,1.50,2.24,1.06,0.92,-0.03,-20.55,Normal
-0.74,4.31,1.34,-0.03,0.19,-0.15,-21.38,Normal
1.00,-29.04,3.82,-1.62,-0.58,-0.59,-21.04,Normal
0.53,-14.74,0.69,-0.75,0.27,0.18,-21.29,Normal
-0.09,-17.68,0.91,-0.13,-0.06,-0.25,-21.29,Normal
2.63,-10.50,1.15,0.27,0.02,-0.21,-21.13,Normal
2.94,-6.48,1.27,-0.12,0.45,-0.11,-21.21,Normal
0.74,-4.09,2.81,-0.15,1.03,0.11,-20.88,Normal
1.93,1.02,1.92,0.13,1.39,0.06,-21.21,Normal
1.85,0.58,1.24,-0.71,1.68,0.31,-20.96,Normal
5.11,-22.44,-5.18,-1.54,1.63,0.48,-21.21,Normal
4.93,-17.61,-3.13,-0.72,2.10,0.67,-21.21,Normal
4.98,-19.49,-3.80,-0.29,2.80,0.91,-21.29,Normal
2.04,-13.67,-0.90,0.00,2.94,0.74,-21.38,Normal
1.29,-8.47,0.02,0.33,2.20,0.55,-21.29,Normal
-0.53,-2.07,1.70,0.85,1.83,0.33,-21.04,Normal
-2.10,5.15,2.40,0.86,1.30,0.17,-20.79,Normal
-0.18,-4.64,-1.68,-2.02,1.06,0.13,-21.04,Normal
1.90,-18.55,-3.63,0.01,1.22,0.45,-21.04,Normal
1.33,-19.54,-0.31,-0.61,0.83,-0.00,-21.46,Normal
-1.42,-16.18,0.36,0.08,0.08,-0.01,-21.29,Normal
3.57,-9.65,0.66,0.17,0.43,0.00,-20.96,Normal
0.89,-5.72,0.96,0.08,0.97,0.03,-21.54,Normal
1.02,-1.46,1.74,0.51,1.30,-0.05,-21.13,Normal
0.11,3.76,1.96,0.26,1.38,0.08,-21.21,Normal
3.61,-6.27,-2.40,-1.18,1.64,0.55,-20.79,Normal
5.05,-20.71,-4.59,-0.62,1.54,0.06,-21.04,Normal
3.70,-19.97,-4.29,-0.26,2.42,0.84,-21.29,Normal
4.01,-15.88,-1.81,0.05,2.64,0.74,-21.29,Normal
0.15,-10.61,-1.15,0.14,2.41,0.70,-21.29,Normal
1.21,-6.45,0.48,0.40,1.28,0.27,-21.13,Normal
-0.85,-0.17,1.47,0.89,0.94,0.01,-21.04,Normal
-0.45,5.01,2.66,0.59,0.63,0.00,-20.71,Normal
-1.98,-6.79,-0.65,-1.31,0.41,0.09,-21.04,Normal
2.97,-14.91,-3.37,0.28,0.97,0.38,-21.21,Normal
0.73,-20.31,-0.75,-0.55,0.75,0.06,-21.13,Normal
0.28,-14.87,0.06,0.30,0.31,-0.07,-21.21,Normal
2.63,-10.18,0.84,-0.05,0.51,0.01,-21.21,Normal
1.01,-6.45,0.76,-0.04,0.83,-0.00,-21.13,Normal
1.39,-1.23,1.77,0.24,1.22,-0.10,-21.21,Normal
0.93,2.14,1.81,-0.07,1.51,0.06,-20.88,Normal
3.01,-2.81,-0.27,-0.71,1.90,0.43,-20.96,Normal
3.09,-21.65,-3.76,-0.92,1.09,0.20,-21.29,Normal
3.64,-18.53,-3.32,-0.47,2.02,0.72,-21.21,Normal
3.78,-16.58,-2.19,-0.09,2.27,0.74,-21.21,Normal
1.05,-11.46,-0.42,0.14,2.03,0.64,-21.21,Normal
0.71,-6.99,0.36,0.20,1.43,0.41,-21.38,Normal
-0.49,-1.50,1.65,0.39,0.90,0.18,-21.21,Normal
-0.98,3.50,2.69,0.57,0.36,-0.11,-21.38,Normal
-2.30,-2.64,0.24,-1.09,0.22,-0.11,-21.21,Normal
2.14,-19.39,-3.51,-0.09,-0.03,-0.05,-21.62,Normal
-0.57,-18.74,-0.21,-0.78,-0.12,-0.23,-21.54,Normal
-1.81,-17.69,-0.65,0.00,-0.81,-0.34,-21.29,Normal
1.88,-13.06,-0.17,-0.18,-0.87,-0.31,-21.21,Normal
0.94,-9.02,0.44,0.17,-0.43,-0.32,-21.38,Normal
1.41,-2.75,1.99,0.44,0.11,-0.40,-21.13,Normal
0.87,2.39,2.76,0.53,0.35,-0.41,-21.54,Normal
2.06,0.08,2.22,-0.28,0.74,-0.17,-21.13,Normal
1.61,-15.38,-5.72,-1.22,1.37,0.25,-21.46,Normal
5.38,-18.42,-4.92,-1.01,0.64,0.06,-21.46,Normal
1.38,-19.57,-3.19,-0.17,1.44,0.32,-21.21,Normal
1.67,-14.51,-0.65,0.01,1.40,0.34,-21.29,Normal
0.17,-9.78,0.30,0.15,0.89,0.18,-21.13,Normal
0.53,-4.51,0.98,0.17,0.51,0.00,-21.21,Normal
-1.14,0.24,2.09,0.54,0.16,-0.25,-21.46,Normal
-0.99,1.68,2.13,0.01,-0.39,-0.27,-21.46,Normal
-3.50,-13.38,-2.19,-1.47,-0.88,-0.31,-21.46,Normal
-2.19,-15.63,-3.56,-0.21,-1.65,-0.14,-21.54,Normal
-1.78,-17.04,-3.14,-0.30,-2.57,-0.91,-21.38,Normal
-2.75,-15.94,-1.41,0.33,-2.97,-0.79,-21.46,Normal
1.17,-12.53,-1.56,0.11,-2.85,-0.68,-21.21,Normal
0.31,-7.69,0.56,0.43,-2.24,-0.73,-21.38,Normal
1.40,-1.86,1.641.55,4.82,2.07,0.79,-1.35,-0.53,-21.46,Normal
1.45,-2.41,0.11,-0.85,-0.90,-0.26,-21.29,Normal
2.84,-20.75,-3.62,-1.10,-1.06,-0.28,-21.21,Normal
2.57,-15.56,-3.22,-0.89,-0.92,-0.42,-21.13,Normal
4.86,-18.51,-2.78,0.27,-0.26,0.14,-21.21,Normal
2.63,-15.40,0.15,0.15,0.24,0.18,-21.62,Normal
1.53,-10.17,1.73,0.59,0.11,0.13,-21.38,Normal
0.57,-6.10,1.14,0.56,0.05,0.24,-21.38,Normal
-0.04,-2.01,1.70,0.75,-0.78,-0.03,-21.54,Normal
-0.84,1.74,1.90,0.62,-0.91,-0.18,-21.21,Normal
0.04,-15.39,0.69,-0.81,-1.25,-0.18,-21.21,Normal
1.64,-12.14,0.12,-0.43,-1.26,0.10,-20.88,Normal
1.73,-14.56,0.08,-0.18,-0.90,-0.34,-21.54,Normal
1.08,-14.03,0.82,0.17,-0.95,-0.09,-21.46,Normal
2.82,-9.96,0.93,0.28,-0.54,-0.12,-21.38,Normal
1.81,-7.49,0.58,-0.04,-0.02,-0.05,-21.13,Normal
1.19,-6.56,1.35,0.14,0.53,0.21,-21.54,Normal
2.02,-2.12,1.88,0.64,0.87,0.21,-21.21,Normal
3.26,-0.81,0.80,0.08,1.35,0.37,-20.96,Normal
2.54,-14.75,-2.37,-1.00,1.14,0.55,-21.29,Normal
6.39,-18.21,-2.00,-0.22,1.72,0.74,-21.13,Normal
5.97,-17.83,-2.12,0.23,2.76,0.80,-21.21,Normal
2.44,-10.85,-0.99,0.26,3.22,0.74,-20.88,Normal
-0.84,-6.66,0.60,0.20,2.52,0.66,-21.46,Normal
1.23,-4.75,1.47,0.53,1.92,0.37,-20.88,Normal
0.16,0.03,2.01,0.56,1.89,0.16,-21.29,Normal
-0.30,-0.28,0.97,-0.41,1.66,0.13,-21.21,Normal
2.70,-27.57,-4.37,-0.77,1.45,0.60,-21.38,Normal
5.19,-15.18,-0.47,-0.98,2.01,0.42,-21.29,Normal
0.30,-16.94,-1.33,-0.45,2.66,-0.05,-21.21,Normal
0.64,-11.78,0.67,0.14,2.13,0.04,-21.79,Normal
2.07,-5.23,-0.33,0.23,2.46,0.10,-21.54,Normal
-0.79,-5.81,0.35,-0.69,2.50,0.24,-21.46,Normal
0.70,-4.21,0.68,-0.30,2.70,0.47,-21.62,Normal
1.08,-1.30,0.35,-0.22,2.84,0.44,-21.29,Normal
3.75,-13.15,-2.90,-0.66,2.96,0.69,-21.38,Normal
4.01,-18.31,-3.51,-0.28,2.85,0.69,-21.29,Normal
5.82,-17.79,-3.43,-0.17,3.22,0.89,-21.21,Normal
2.64,-12.71,-0.34,0.30,3.43,0.86,-21.21,Normal
2.57,-8.79,-0.24,0.42,2.41,0.52,-21.21,Normal
0.08,-2.87,1.21,0.47,2.35,0.38,-21.29,Normal
-1.65,3.11,1.64,0.57,1.64,0.30,-21.38,Normal
-3.00,-6.70,-3.20,-1.65,0.93,0.44,-21.54,Normal
3.34,-17.03,-3.33,-0.17,0.42,0.48,-21.13,Normal
1.43,-15.79,-2.20,-0.45,0.63,-0.02,-21.29,Normal
-0.66,-15.21,-0.20,-0.02,0.01,-0.03,-21.46,Normal
2.55,-11.31,0.52,0.23,0.18,0.13,-21.29,Normal
1.49,-8.17,0.92,0.31,0.59,0.15,-21.38,Normal
0.91,-6.35,1.69,0.16,0.77,0.12,-21.29,Normal
1.02,-2.05,1.83,0.72,1.12,0.02,-21.38,Normal
1.01,1.46,1.13,0.20,1.40,0.11,-21.38,Normal
4.20,-12.18,-2.61,-1.20,1.55,0.60,-21.21,Normal
3.29,-18.24,-3.39,-0.39,2.33,0.61,-21.21,Normal
5.67,-18.59,-5.02,-0.71,2.90,0.98,-21.38,Normal
2.51,-14.94,-2.99,-0.35,3.17,0.81,-21.21,Normal
1.42,-10.33,-0.81,-0.16,2.38,0.57,-20.96,Normal
-0.28,-4.40,0.61,0.37,1.97,0.29,-21.04,Normal
-1.50,0.51,1.58,0.45,1.18,0.05,-21.38,Normal
-3.00,-0.33,0.48,0.05,0.72,0.01,-21.13,Normal
