ax,ay,az,gx,gy,gz,Altitude,Activity
4.40,-10.30,-2.87,-1.62,0.28,-0.28,-38.73,Normal
0.08,-18.18,-6.98,2.72,1.34,0.10,-38.73,Normal
6.59,-5.41,-3.62,0.65,-0.90,-0.11,-38.65,Normal
4.63,-9.14,-4.67,-0.21,2.60,0.79,-38.06,Normal
0.84,-7.51,0.51,-0.36,1.11,0.69,-38.81,Normal
3.24,-8.77,-1.80,-0.84,0.45,0.68,-38.65,Normal
2.10,-8.61,-1.67,-0.43,0.79,0.48,-39.23,Normal
4.05,-6.53,-1.27,0.50,0.11,0.55,-38.97,Normal
4.86,-10.91,-3.86,-0.94,1.54,0.64,-38.97,Normal
3.30,-6.99,-0.32,-0.64,0.31,0.38,-39.23,Normal
4.39,-8.26,-2.11,-1.62,1.44,0.64,-39.06,Normal
3.62,-7.20,-1.19,-0.64,2.30,0.57,-38.89,Normal
0.55,-11.48,-3.96,0.10,2.59,0.36,-38.56,Normal
4.41,-8.72,-0.45,0.45,2.86,0.80,-39.39,Normal
2.65,-5.81,1.70,0.49,3.42,0.97,-38.89,Normal
0.69,-8.77,0.57,0.35,2.77,1.09,-38.65,Normal
-2.64,-8.94,-0.06,0.48,2.97,1.05,-38.81,Normal
0.91,-9.22,1.64,0.98,2.26,0.89,-38.31,Normal
1.02,-4.53,2.48,1.07,2.59,0.55,-38.56,Normal
-2.76,-3.35,1.25,0.53,2.62,-0.12,-38.97,Normal
-3.38,-2.03,2.79,0.06,1.12,-0.20,-38.97,Normal
-3.06,1.56,5.22,-0.17,0.49,-1.86,-38.89,Normal
-4.87,-3.69,-1.63,-1.74,-2.46,-2.29,-38.81,Normal
21.39,-14.19,-17.11,-4.06,-0.30,-1.37,-38.97,Normal
1.04,-23.08,3.88,-1.72,2.88,-0.26,-39.89,Normal
20.43,-13.55,-12.58,2.13,4.26,0.70,-39.14,Normal
-2.21,-13.22,-2.82,4.37,4.37,-1.57,-38.97,Normal
-3.92,10.32,1.19,0.79,3.24,-0.19,-38.81,Normal
1.59,-11.26,7.71,-0.62,3.24,1.33,-39.06,Normal
7.83,-13.30,5.26,2.84,2.57,-0.13,-38.89,Normal
4.75,0.79,5.37,4.37,3.43,-0.38,-39.23,Normal
0.64,6.42,8.97,3.93,3.54,-1.45,-39.55,Normal
-22.16,-4.76,21.32,4.37,3.08,-0.69,-39.23,Normal
10.42,8.43,-0.46,2.06,2.08,0.16,-39.31,Normal
-11.15,3.63,12.59,-2.00,4.09,-0.75,-39.39,Normal
-8.12,-1.46,11.15,-0.95,0.08,-0.79,-39.06,Normal
2.66,3.08,11.79,0.80,1.59,-1.63,-39.39,Normal
-10.30,-6.78,9.15,-0.08,4.37,-0.14,-39.48,Normal
-6.51,0.73,3.53,0.99,4.37,0.18,-39.55,Normal
-5.07,-1.50,1.97,0.14,3.77,-0.63,-39.55,Normal
-8.56,-2.55,3.39,-0.58,3.20,-0.50,-39.80,Normal
-5.96,-3.35,1.53,-0.75
-5.57,-3.16,-0.39,-0.54,4.37,-1.27,-39.80,Normal
-12.88,-2.20,-16.31,-1.76,4.37,-1.30,-39.80,Normal
-1.86,2.88,-0.82,-1.96,0.35,-1.69,-39.31,Normal
-0.92,-4.99,-7.99,-0.13,3.75,-1.37,-39.64,Normal
-0.50,-5.94,-8.71,2.16,4.37,-1.28,-39.55,Normal
-3.76,-4.97,-4.70,2.25,0.67,-1.90,-39.55,Normal
-6.66,-2.06,3.93,0.75,-1.64,-2.19,-39.48,Normal
6.67,-0.96,-11.19,-3.50,1.22,-1.45,-39.31,Normal
-0.69,-7.72,-10.90,0.55,0.65,-1.11,-39.31,Normal
-1.65,-3.58,5.77,-0.97,-4.12,0.19,-39.80,Normal
11.82,-4.33,-12.59,-2.42,-1.89,0.18,-39.23,Normal
2.39,-2.08,-6.96,0.41,0.70,0.38,-39.72,Normal
-3.15,-3.46,-8.25,-0.49,-2.89,0.24,-39.39,Normal
2.09,0.98,-9.05,-1.05,1.01,0.71,-39.39,Normal
-5.51,-2.41,-6.17,-1.01,-1.56,0.55,-39.55,Normal
-2.70,-1.15,-7.12,-0.09,-0.77,-0.16,-39.39,Normal
-2.64,-1.68,-7.51,-0.03,-0.01,0.10,-39.39,Normal
-2.69,-1.76,-7.25,0.58,0.58,-0.11,-39.48,Normal
-2.87,-1.62,-6.99,0.25,0.56,-0.05,-39.39,Normal
-2.26,-2.01,-7.27,0.45,0.45,-0.13,-39.89,Normal
-2.51,-1.84,-7.05,0.34,0.04,-0.18,-40.05,Normal
-1.85,-2.14,-6.56,0.12,0.13,-0.08,-39.80,Normal
-1.71,-2.33,-7.17,-0.14,0.14,-0.02,-39.55,Normal
-1.73,-2.33,-6.90,-0.35,0.05,0.05,-39.80,Normal
-1.74,-2.07,-7.29,-0.27,-0.21,0.06,-39.55,Normal
-2.08,-2.38,-7.47,-0.33,-0.08,0.09,-40.05,Normal
-2.00,-2.15,-7.22,-0.22,-0.10,-0.00,-39.80,Normal
-1.95,-2.06,-7.18,-0.10,-0.02,-0.05,-39.72,Normal
-1.89,-2.04,-7.21,-0.10,-0.01,-0.04,-40.47,Normal
-1.92,-2.12,-7.19,-0.12,-0.01,-0.02,-39.89,Normal
-1.93,-2.11,-7.29,-0.13,-0.00,-0.02,-39.64,Normal
-1.90,-2.12,-7.18,-0.14,-0.02,-0.01,-39.97,Normal
-1.91,-2.10,-7.20,-0.10,-0.04,-0.02,-39.55,Normal
-1.99,-2.09,-7.25,-0.11,-0.04,-0.02,-39.48,Normal
-1.87,-2.13,-7.17,-0.10,-0.03,-0.03,-39.48,Normal
-1.90,-2.10,-7.20,-0.10,-0.02,-0.03,-39.48,Normal
-1.92,-2.13,-7.12,-0.13,-0.05,-0.01,-39.55,Normal
-1.92,-2.10,-7.19,-0.14,-0.04,-0.02,-40.72,Normal
-1.96,-2.13,-7.24,-0.14,-0.04,-0.01,-40.55,Normal
-1.92,-2.03,-7.20,-0.14,-0.03,-0.01,-40.47,Normal
-1.89,-2.04,-7.20,-0.13,-0.03,-0.02,-39.97,Normal
-1.97,-2.08,-7.12,-0.13,-0.03,-0.02,-39.72,Normal
-1.86,-2.12,-7.25,-0.11,-0.02,-0.03,-40.05,Normal
-1.83,-2.09,-7.21,-0.12,-0.03,-0.02,-39.55,Normal
-1.91,-2.07,-7.13,-0.12,-0.04,-0.02,-39.64,Normal
-1.92,-2.10,-7.24,-0.12,-0.04,-0.02,-39.39,Normal
-1.90,-2.06,-7.28,-0.12,-0.03,-0.02,-39.48,Normal
-1.82,-2.13,-7.23,-0.12,-0.03,-0.02,-39.72,Normal
-1.89,-2.05,-7.19,-0.12,-0.03,-0.02,-40.30,Normal
-1.90,-2.12,-7.12,-0.12,-0.03,-0.02,-39.72,Normal
-1.86,-2.04,-7.19,-0.12,-0.03,-0.02,-39.31,Normal
-1.91,-2.15,-7.17,-0.12,-0.03,-0.02,-39.80,Normal
-1.92,-2.08,-7.27,-0.12,-0.02,-0.02,-40.47,Normal
-1.87,-2.16,l
-1.86,-2.06,-7.21,-0.12,-0.03,-0.02,-40.55,Normal
-1.92,-2.14,-7.21,-0.12,-0.04,-0.02,-39.39,Normal
-1.87,-2.09,-7.13,-0.12,-0.04,-0.02,-39.23,Normal
-1.88,-2.15,-7.27,-0.12,-0.03,-0.02,-40.30,Normal
-1.84,-2.09,-7.11,-0.13,-0.04,-0.01,-40.05,Normal
-1.91,-2.05,-7.25,-0.13,-0.05,-0.01,-39.72,Normal
-1.90,-2.13,-7.24,-0.14,-0.05,-0.01,-39.39,Normal
-1.91,-2.15,-7.18,-0.12,-0.04,-0.01,-39.55,Normal
-1.93,-2.11,-7.19,-0.12,-0.04,-0.02,-39.39,Normal
-1.92,-2.10,-7.20,-0.12,-0.04,-0.02,-40.22,Normal
-1.93,-2.06,-7.18,-0.12,-0.04,-0.01,-40.30,Normal
-1.92,-2.06,-7.20,-0.13,-0.01,-0.02,-40.47,Normal
-1.85,-2.15,-7.20,-0.13,-0.02,-0.02,-40.14,Normal
-1.92,-2.06,-7.19,-0.13,-0.04,-0.01,-40.47,Normal
-1.90,-2.09,-7.26,-0.14,-0.03,-0.01,-39.64,Normal
-1.90,-2.07,-7.15,-0.13,-0.04,-0.02,-40.22,Normal
-1.90,-2.07,-7.22,-0.12,-0.04,-0.02,-39.97,Normal
-1.89,-2.02,-7.23,-0.15,-0.02,-0.01,-40.30,Normal
-1.83,-2.08,-7.18,-0.12,-0.03,-0.02,-39.55,Normal
-1.89,-2.03,-7.20,-0.12,-0.03,-0.02,-39.39,Normal
-1.90,-2.00,-7.16,-0.12,-0.04,-0.01,-40.30,Normal
-1.90,-2.07,-7.18,-0.13,-0.05,-0.02,-40.05,Normal
-1.91,-2.03,-7.19,-0.13,-0.04,-0.02,-40.47,Normal
-1.87,-2.03,-7.29,-0.14,-0.03,-0.01,-40.22,Normal
-1.95,-2.01,-7.16,-0.13,-0.04,-0.02,-40.30,Normal
-1.91,-2.01,-7.17,-0.12,-0.04,-0.02,-40.30,Normal
-1.96,-2.06,-7.21,-0.12,-0.05,-0.01,-40.22,Normal
-1.92,-2.05,-7.20,-0.12,-0.06,-0.02,-40.14,Normal
-1.85,-1.98,-7.13,-0.14,-0.03,-0.01,-40.55,Normal
-1.96,-2.06,-7.23,-0.13,-0.04,-0.01,-40.14,Normal
-1.88,-2.04,-7.27,-0.14,-0.08,-0.00,-40.47,Normal
-1.93,-2.00,-7.12,-0.18,-0.12,0.03,-40.64,Normal
-2.02,-2.01,-7.24,-0.22,-0.10,0.04,-40.47,Normal
-2.15,-1.95,-7.24,-0.11,-0.01,-0.02,-40.14,Normal
-1.97,-1.94,-7.18,-0.11,0.03,-0.02,-40.30,Normal
-2.01,-1.93,-7.20,-0.10,0.01,-0.03,-40.14,Normal
-1.94,-1.99,-7.17,-0.07,0.01,-0.05,-40.72,Normal
-1.95,-1.96,-7.15,-0.08,-0.00,-0.03,-40.22,Normal
-1.83,-2.06,-7.12,-0.13,-0.03,-0.02,-40.05,Normal
-1.85,-2.01,-7.18,-0.15,-0.04,-0.01,-39.97,Normal
-1.95,-2.00,-7.34,-0.14,-0.06,-0.00,-39.97,Normal
-1.88,-1.98,-7.29,-0.12,-0.07,-0.01,-40.38,Normal
-1.95,-1.95,-7.15,-0.11,-0.02,-0.02,-40.14,Normal
-1.99,-1.63,-6.59,-0.19,-0.10,0.00,-40.22,Normal
-1.77,-2.11,-6.86,-0.10,-0.03,-0.04,-39.97,Normal
-1.89,-2.17,-6.99,-0.11,-0.06,-0.07,-40.55,Normal
-1.96,-2.14,-7.27,-0.06,-0.13,-0.07,-40.22,Normal
-1.97,-2.10,-7.38,-0.08,0.10,0.01,-40.05,Normal
-1.96,-2.30,-7.01,-0.14,0.02,-0.02,-40.05,Normal
-2.00,-2.01,-7.31,-0.05,0.04,-0.01,-40.05,Normal
-1.74,-2.07,-7.37,-0.11,0.09,0.00,-40.47,Normal
-1.82,-2.11,-7.12,-0.11,0.03,-0.02,-40.72,Normal
-1.67,-2.10,-8.22,-0.07,0.10,-0.00,-40.72,Normal
-1.53,-2.65,-8.32,-0.11,0.12,-0.01,-40.55,Normal
-2.36,-1.81,-6.09,-0.09,0.05,-0.02,-40.47,Normal
-0.25,-2.74,-9.43,0.07,0.26,0.02,-40.47,Normal
-1.55,-2.25,-7.37,-0.03,0.04,-0.06,-39.97,Normal
1.17,-3.91,-12.76,-0.12,-0.29,-0.19,-40.38,Normal
