ax,ay,az,gx,gy,gz,Altitude,Activity
6.33,2.18,2.22,0.35,2.49,0.31,-39.64,Normal
6.60,-2.32,3.37,-1.38,0.29,0.88,-39.72,Normal
12.04,0.33,5.20,-0.22,0.07,0.39,-40.05,Normal
9.73,-0.80,4.65,0.22,-0.06,-0.33,-39.97,Normal
8.85,0.82,3.03,-0.10,-0.80,-0.12,-40.14,Normal
10.17,-1.97,3.61,-0.46,-1.05,0.13,-40.22,Normal
9.79,-0.26,2.17,-0.49,-0.06,0.33,-40.22,Normal
10.52,-3.36,1.46,-0.41,-0.43,0.03,-40.05,Normal
9.96,-1.59,2.03,-0.13,-0.37,-0.27,-40.38,Normal
10.20,-0.53,1.64,-0.03,-0.40,-0.23,-39.80,Normal
9.86,-0.55,1.77,-0.07,-0.27,-0.17,-39.89,Normal
10.16,-0.22,0.85,-0.29,-0.22,0.01,-39.64,Normal
10.02,-1.18,1.26,-0.31,-0.27,0.08,-39.89,Normal
10.07,-1.01,1.30,-0.09,-0.15,0.04,-39.89,Normal
10.04,-0.86,1.25,-0.11,-0.11,0.07,-40.14,Normal
10.00,-1.21,1.42,-0.09,-0.08,0.05,-39.72,Normal
10.22,-1.27,1.30,-0.05,-0.13,-0.03,-39.97,Normal
10.10,-1.08,1.33,0.02,-0.08,-0.11,-40.14,Normal
9.89,-0.78,1.13,-0.06,-0.02,-0.09,-39.39,Normal
10.07,-0.76,0.89,-0.15,-0.03,-0.03,-39.39,Normal
10.07,-0.81,1.31,-0.18,-0.07,0.01,-40.22,Normal
10.06,-1.12,0.98,-0.19,-0.00,0.07,-40.22,Normal
10.00,-0.85,1.13,-0.16,-0.03,0.06,-39.39,Normal
10.11,-1.02,1.13,-0.14,-0.00,0.07,-39.97,Normal
9.89,-1.30,1.24,-0.19,-0.02,0.07,-40.05,Normal
10.13,-1.23,1.31,-0.10,-0.04,-0.00,-39.39,Normal
10.01,-1.23,1.27,-0.13,-0.01,-0.01,-39.55,Normal
9.98,-1.18,1.22,-0.10,-0.01,-0.04,-39.55,Normal
10.01,-1.12,1.20,-0.11,-0.03,-0.03,-39.64,Normal
10.03,-1.02,1.18,-0.12,-0.04,-0.02,-39.97,Normal
10.04,-1.01,1.37,-0.11,-0.05,-0.02,-39.89,Normal
9.97,-1.13,1.23,-0.14,-0.03,0.01,-40.05,Normal
10.13,-1.09,1.15,-0.10,-0.03,-0.02,-39.89,Normal
10.03,-1.18,1.22,-0.14,-0.04,-0.01,-39.97,Normal
9.99,-1.13,1.-0.02,-0.01,-39.80,Normal
10.01,-1.09,1.27,-0.12,-0.01,-0.00,-40.05,Normal
10.00,-1.12,1.28,-0.13,-0.03,-0.00,-40.05,Normal
10.08,-1.24,1.37,-0.10,-0.03,-0.02,-39.55,Normal
9.93,-1.24,1.33,-0.13,-0.03,-0.00,-39.48,Normal
9.91,-1.12,1.27,-0.10,-0.02,-0.00,-40.14,Normal
10.02,-1.16,1.24,-0.11,-0.02,0.01,-39.64,Normal
10.06,-1.20,1.39,-0.12,-0.02,0.00,-39.48,Normal
10.07,-1.24,1.33,-0.13,-0.00,0.02,-39.31,Normal
10.12,-1.24,1.30,-0.12,-0.00,-0.00,-39.97,Normal
9.98,-1.14,1.32,-0.12,-0.02,-0.01,-39.80,Normal
10.05,-1.21,1.42,-0.11,-0.04,-0.01,-39.55,Normal
9.93,-1.26,1.38,-0.13,-0.03,0.00,-39.89,Normal
10.00,-1.17,1.34,-0.12,-0.05,-0.00,-40.05,Normal
10.01,-1.28,1.41,-0.12,-0.02,-0.01,-40.05,Normal
9.96,-1.20,1.29,-0.14,-0.05,-0.02,-39.97,Normal
10.03,-1.27,1.36,-0.11,-0.04,-0.02,-40.22,Normal
10.04,-1.32,1.34,-0.14,-0.05,-0.01,-40.05,Normal
9.94,-1.20,1.37,-0.12,-0.04,-0.02,-40.14,Normal
10.03,-1.21,1.35,-0.12,-0.03,-0.01,-40.05,Normal
10.03,-1.32,1.31,-0.14,-0.04,-0.00,-40.14,Normal
9.96,-1.24,1.33,-0.11,-0.03,-0.02,-40.22,Normal
10.02,-1.22,1.40,-0.13,-0.03,-0.02,-40.14,Normal
9.96,-1.25,1.33,-0.12,-0.03,-0.02,-39.97,Normal
10.01,-1.21,1.39,-0.12,-0.04,-0.01,-39.72,Normal
10.02,-1.36,1.41,-0.14,-0.04,-0.01,-40.30,Normal
9.89,-1.24,1.37,-0.13,-0.03,-0.03,-40.05,Normal
10.07,-1.23,1.42,-0.11,-0.03,-0.03,-40.22,Normal
10.10,-1.24,1.29,-0.14,-0.04,-0.02,-39.97,Normal
10.01,-1.23,1.30,-0.14,-0.04,-0.01,-39.97,Normal
9.79,-1.13,1.35,-0.11,-0.02,0.02,-40.30,Normal
9.94,-1.27,1.33,-0.17,0.03,0.08,-40.05,Normal
10.00,-1.26,1.32,-0.14,0.05,0.16,-39.97,Normal
10.07,-1.52,1.32,-0.20,0.11,0.15,-39.97,Normal
9.99,-1.39,1.51,-0.17,0.10,0.10,-40.05,Normal
9.90,-1.66,1.71,-0.22,0.06,0.10,-40.30,Normal
10.09,-1.84,1.69,-0.15,0.01,0.02,-40.05,Normal
9.90,-1.73,1.75,-0.08,-0.08,-0.07,-40.05,Normal
10.10,-1.70,1.62,-0.08,-0.08,-0.10,-39.80,Normal
10.03,-1.55,1.53,-0.03,-0.06,-0.15,-39.89,Normal
9.91,-1.27,1.50,-0.11,-0.02,-0.09,-40.05,Normal
9.99,-1.39,1.54,-0.15,-0.00,-0.02,-40.05,Normal
9.94,-1.47,1.58,-0.12,-0.03,-0.02,-40.14,Normal
10.00,-1.45,1.59,-0.13,-0.04,0.02,-40.05,Normal
9.91,-1.48,1.50,-0.15,-0.02,0.03,-39.80,Normal
9.94,-1.63,1.64,-0.15,-0.04,0.02,-40.22,Normal
9.96,-1.52,1.58,-0.11,-0.02,-0.03,-40.38,Normal
9.74,-1.58,1.49,-0.01,0.05,-0.03,-40.22,Normal
10.05,-1.73,1.58,-0.17,0.02,0.01,-40.22,Normal
10.14,-1.54,1.47,-0.09,0.11,0.02,-39.97,Normal
10.06,-1.33,1.62,-0.26,0.03,0.05,-39.89,Normal
9.58,-1.73,1.96,-0.19,0.02,0.02,-40.05,Normal
10.09,-1.74,2.05,-0.20,-0.01,0.03,-39.89,Normal
