ax,ay,az,gx,gy,gz,Altitude,Activity
5.95,-6.24,9.87,0.18,0.01,0.04,-40.05,Normal
3.98,-5.27,9.95,-0.01,0.08,0.13,-40.05,Normal
6.09,-4.82,9.70,0.25,-0.17,-0.09,-39.80,Normal
5.94,-5.30,9.17,-0.31,0.29,-0.04,-39.97,Normal
5.70,-4.07,5.34,-0.11,0.31,-0.24,-40.05,Normal
5.82,-6.22,8.35,0.01,0.34,-0.11,-39.89,Normal
3.57,-4.59,7.03,-0.44,0.08,0.14,-40.14,Normal
6.17,-7.75,10.10,0.14,-0.33,-0.09,-40.30,Normal
4.82,-5.33,8.32,-0.41,0.02,0.02,-39.89,Normal
5.25,-5.40,8.88,0.04,-0.23,-0.14,-40.88,Normal
5.56,-4.63,9.12,-0.13,-0.05,-0.11,-40.14,Normal
5.51,-4.54,10.10,-0.12,-0.04,-0.10,-40.14,Normal
4.82,-5.01,9.55,-0.11,-0.05,0.08,-40.14,Normal
5.39,-5.50,9.52,-0.09,-0.10,0.11,-39.97,Normal
5.55,-5.56,8.67,-0.10,-0.03,0.00,-39.80,Normal
5.43,-5.09,8.66,-0.17,0.01,-0.07,-39.97,Normal
5.22,-5.42,9.05,-0.15,-0.00,-0.08,-39.80,Normal
5.26,-4.95,9.14,-0.13,-0.07,-0.05,-39.97,Normal
5.47,-5.08,9.09,-0.11,-0.05,-0.02,-39.97,Normal
5.19,-5.43,9.13,-0.13,-0.02,-0.02,-39.89,Normal
5.24,-5.24,9.08,-0.12,-0.02,-0.02,-39.72,Normal
5.40,-5.09,8.99,-0.13,-0.03,-0.01,-40.14,Normal
5.42,-5.17,9.28,-0.09,-0.03,-0.02,-39.89,Normal
5.30,-5.36,9.12,-0.09,-0.06,-0.02,-40.05,Normal
5.31,-5.20,9.20,-0.13,-0.04,-0.02,-39.97,Normal
5.47,-5.20,9.19,-0.11,-0.02,-0.03,-40.14,Normal
5.28,-5.12,9.18,-0.14,-0.01,-0.03,-40.05,Normal
5.32,-5.13,9.05,-0.13,-0.04,-0.02,-39.97,Normal
5.25,-5.24,9.03,-0.12,-0.02,-0.01,-40.14,Normal
5.32,-5.20,9.13,-0.09,-0.06,-0.01,-40.05,Normal
5.31,-5.20,9.07,-0.12,-0.03,-0.02,-40.05,Normal
5.26,-5.07,8.85,-0.14,-0.01,-0.01,-39.80,Normal
5.35,-4.87,8.95,-0.14,-0.02,-0.02,-39.64,Normal
5.30,-5.24,9.13,-0.09,-0.02,-0.03,-39.80,Normal
5.22,-5.16,9.04,-0.13,-0.03,-0.02,-40.05,Normal
5.38,-5.15,9.24,-0.10,-0.03,-0.02,-40.14,Normal
5.23,-5.12,9.15,-0.12,-0.04,-0.02,-40.05,Normal
5.27,-5.11,9.11,-0.14,-0.03,-0.01,-40.30,Normal
5.27,-5.15,9.17,-0.11,-0.03,-0.02,-40.38,Normal
5.28,-5.21,9.07,-0.13,-0.03,-0.02,-39.97,Normal
5.28,-5.08,9.17,-0.13,-0.03,-0.02,-40.05,Normal
5.24,-5.07,9.06,-0.15,-0.02,-0.01,-40.22,Normal
5.19,-4.92,8.93,-0.17,-0.01,-0.00,-40.64,Normal
5.32,-5.15,9.11,-0.10,-0.03,-0.02,-39.97,Normal
5.24,-5.15,9.07,-0.11,-0.03,-0.02,-39.97,Normal
5.35,-5.20,9.22,-0.12,-0.02,-0.03,-40.22,Normal
5.36,-5.18,9.15,-0.12,-0.03,-0.02,-40.30,Normal
5.34,-5.12,9.19,-0.13,-0.04,-0.02,-40.30,Normal
5.32,-5.22,9.17,-0.11,-0.03,-0.02,-40.38,Normal
5.36,-5.15,9.19,-0.12,-0.03,-0.02,-39.97,Normal
5.25,-5.06,9.14,-0.12,-0.03,-0.02,-39.89,Normal
5.27,-5.11,9.06,-0.15,-0.02,-0.01,-40.38,Normal
5.32,-4.85,8.94,-0.10,-0.02,-0.01,-40.30,Normal
5.42,-5.36,9.20,-0.10,-0.04,-0.02,-40.14,Normal
5.15,-5.24,9.12,-0.13,-0.03,-0.02,-40.22,Normal
5.39,-5.07,9.22,-0.11,-0.02,-0.03,-40.05,Normal
5.39,-5.09,9.35,-0.14,-0.02,-0.03,-39.72,Normal
5.21,-5.09,9.14,-0.16,-0.01,-0.02,-40.14,Normal
5.36,-5.38,9.06,-0.10,-0.03,-0.02,-40.30,Normal
5.28,-5.09,9.11,-0.11,-0.05,-0.02,-40.55,Normal
5.34,-5.09,9.34,-0.12,-0.04,-0.02,-40.14,Normal
5.43,-5.05,9.31,-0.14,-0.02,-0.01,-39.64,Normal
5.45,-5.15,9.24,-0.15,0.05,-0.00,-39.80,Normal
5.45,-5.14,9.07,-0.09,0.04,0.03,-40.38,Normal
5.16,-5.46,9.22,5.19,-4.99,9.04,-0.16,-0.03,0.04,-40.14,Normal
5.04,-5.27,9.23,-0.15,-0.02,-0.01,-39.80,Normal
4.87,-5.44,9.28,-0.13,-0.05,-0.01,-39.64,Normal
5.05,-5.14,9.10,-0.11,-0.08,-0.02,-40.14,Normal
5.26,-5.33,9.26,-0.07,-0.09,-0.05,-40.14,Normal
5.12,-5.03,9.14,-0.12,-0.04,-0.03,-39.97,Normal
5.28,-5.12,9.38,-0.15,-0.03,-0.04,-40.22,Normal
5.24,-5.19,9.27,-0.18,0.01,-0.02,-39.97,Normal
5.22,-5.22,9.09,-0.15,-0.02,-0.02,-39.80,Normal
5.14,-5.27,8.99,-0.13,-0.03,-0.01,-39.97,Normal
5.25,-5.24,9.07,-0.11,-0.03,-0.02,-39.80,Normal
5.04,-5.39,9.51,-0.12,-0.03,-0.01,-39.80,Normal
5.11,-5.22,9.26,-0.16,-0.03,-0.00,-39.80,Normal
5.12,-5.10,9.18,-0.14,-0.00,-0.01,-39.64,Normal
5.08,-5.53,9.18,-0.12,-0.07,-0.03,-39.97,Normal
5.18,-5.20,9.17,-0.14,-0.01,-0.02,-40.14,Normal
5.21,-5.11,8.92,-0.00,0.11,-0.01,-40.05,Normal
5.09,-5.05,9.16,0.03,0.37,0.03,-39.97,Normal
4.52,-6.04,10.70,0.42,0.68,-0.00,-40.05,Normal
5.57,-4.54,10.89,0.38,0.75,0.05,-40.14,Normal
4.02,-4.59,10.18,0.18,0.33,0.04,-39.89,Normal
4.18,-4.79,10.52,-0.26,0.16,0.07,-40.14,Normal
4.69,-4.29,9.66,-0.05,0.25,0.11,-39.64,Normal
4.05,-4.96,10.21,0.05,0.25,0.21,-40.22,Normal
