ax,ay,az,gx,gy,gz,Altitude,Activity
0.50,-9.93,1.25,-0.21,-0.01,0.02,-24.37,Normal
0.50,-9.93,1.10,-0.21,-0.08,-0.00,-24.45,Normal
0.53,-9.66,1.11,-0.25,-0.05,0.01,-23.62,Normal
0.51,-9.89,1.26,-0.27,-0.12,-0.01,-23.95,Normal
0.54,-9.79,1.28,-0.26,-0.10,-0.00,-24.28,Normal
0.54,-9.83,1.2-0.09,-0.01,-23.62,Normal
0.54,-9.66,1.18,-0.30,-0.10,-0.01,-24.20,Normal
0.57,-9.72,1.19,-0.34,-0.16,-0.02,-24.12,Normal
0.57,-9.74,1.23,-0.37,-0.17,-0.01,-24.20,Normal
0.65,-9.44,0.89,-0.37,-0.18,-0.02,-24.28,Normal
0.58,-9.39,1.08,-0.47,-0.19,-0.01,-23.87,Normal
0.67,-9.28,1.35,-0.50,-0.32,-0.04,-24.20,Normal
0.15,-8.26,1.24,-0.51,-0.20,-0.03,-24.28,Normal
-0.58,-8.06,1.08,-0.64,-0.25,0.01,-24.03,Normal
-0.71,-9.57,2.41,-0.33,-0.45,-0.03,-24.37,Normal
0.54,-7.05,2.63,0.32,-0.17,-0.16,-24.28,Normal
-0.92,-6.36,2.52,0.24,-0.13,-0.19,-24.20,Normal
-0.91,-8.20,2.31,-0.05,-0.58,-0.26,-24.12,Normal
1.77,-6.60,2.61,-0.45,-0.61,-0.50,-24.62,Normal
0.74,-6.62,4.45,-0.64,-0.53,-0.58,-24.54,Normal
2.27,-3.52,5.45,-0.84,-0.28,-0.11,-24.78,Normal
4.22,-3.67,4.93,-1.87,-0.36,0.19,-25.20,Normal
-3.77,-7.66,5.14,-2.27,1.05,0.89,-25.69,Normal
5.35,1.91,2.36,-2.53,1.00,0.62,-25.45,Normal
2.11,5.87,-1.13,-4.16,-0.13,-0.40,-25.86,Normal
-13.69,-3.54,-17.93,2.27,-4.15,-1.59,-7524.22,Normal
6.91,0.78,-29.21,-4.37,-0.81,0.37,-25.20,Normal
-4.64,-8.19,-15.19,-2.60,-2.02,0.57,-25.28,Normal
2.44,-4.15,-14.71,-1.08,0.86,-0.03,-25.11,Normal
-4.67,-0.82,-9.52,0.62,1.13,0.07,-25.37,Normal
-0.20,-1.98,-4.41,-0.04,-0.49,-0.28,-25.03,Normal
0.07,-1.85,-3.51,-0.39,0.00,0.04,-25.45,Normal
-1.73,-3.32,-9.66,-0.25,0.08,-0.03,-25.03,Normal
-1.69,-3.21,-8.35,-0.44,-0.22,-0.06,-24.95,Normal
-2.44,-2.15,-7.23,-0.02,0.03,-0.07,-25.11,Normal
-1.10,-1.90,-6.56,-0.33,-0.09,-0.09,-25.37,Normal
-0.78,-1.54,-6.87,-0.24,0.11,-0.11,-25.28,Normal
-0.22,-2.61,-7.17,0.16,-0.24,-0.22,-25.11,Normal
-1.77,-3.14,-8.73,-0.07,-0.20,-0.16,-25.37,Normal
-0.97,-3.27,-7.03,0.11,-0.19,-0.10,-25.20,Normal
-0.54,-2.27,-7.25,0.15,-0.15,-0.08,-25.45,Normal
-1.90,-2.75,-7.11,0.01,0.11,0.01,-24.62,Normal
-0.96,-3.15,-8.25,0.05,-0.13,-0.05,-25.37,Normal
-0.10,-2.98,-7.65,-0.01,0.41,0.01,-25.20,Normal
-1.61,-3.15,-7.77,0.08,0.37,0.00,-25.28,Normal
-0.93,-2.58,-6.39,0.08,0.29,0.05,-25.37,Normal
-1.08,-2.15,-6.20,0.06,0.16,0.03,-25.11,Normal
-1.20,-2.87,-6.21,-0.00,-0.11,-0.05,-25.20,Normal
-0.54,-3.18,-6.87,-0.10,-0.14,-0.07,-25.28,Normal
0.06,-3.46,-7.51,-0.19,-0.09,-0.09,-25.45,Normal
-0.61,-3.17,-7.06,-0.14,-0.02,-0.04,-25.20,Normal
-0.54,-3.19,-7.15,-0.11,-0.01,-0.00,-25.53,Normal
-0.48,-3.19,-7.02,-0.09,-0.07,-0.00,-25.53,Normal
-0.73,-2.99,-6.79,-0.11,-0.10,0.01,-25.53,Normal
-0.84,-3.21,-6.99,-0.13,-0.03,0.03,-25.53,Normal
-0.69,-3.16,-7.20,-0.16,-0.05,-0.00,-25.61,Normal
-0.66,-3.12,l
-0.77,-3.02,-7.15,-0.12,-0.01,-0.02,-25.78,Normal
-0.56,-3.16,-7.10,-0.15,0.01,-0.01,-25.61,Normal
-0.74,-3.07,-7.13,-0.15,-0.07,-0.02,-25.03,Normal
-0.73,-3.00,-7.09,-0.13,-0.05,-0.02,-25.20,Normal
-0.64,-3.17,-7.06,-0.13,-0.04,-0.02,-25.69,Normal
-0.59,-3.07,-7.14,-0.14,-0.06,-0.02,-25.37,Normal
-0.90,-3.11,-7.19,-0.12,-0.06,-0.01,-25.45,Normal
-0.95,-3.11,-7.15,-0.13,-0.04,-0.01,-25.37,Normal
-0.72,-3.02,-7.01,-0.13,-0.00,-0.01,-25.20,Normal
-0.64,-3.08,-7.19,-0.12,-0.02,-0.01,-25.11,Normal
-0.65,-3.16,-7.10,-0.15,0.02,-0.00,-24.86,Normal
-0.79,-3.06,-7.31,-0.14,0.03,-0.01,-25.03,Normal
-0.61,-3.18,-7.22,-0.10,-0.01,0.00,-25.11,Normal
-0.71,-2.98,-7.39,-0.15,-0.01,0.01,-25.20,Normal
-0.56,-2.93,-6.72,-0.16,-0.01,0.02,-25.11,Normal
-0.50,-2.94,-7.18,-0.21,-0.06,0.05,-25.11,Normal
-0.57,-2.94,-7.24,-0.11,-0.05,0.02,-25.20,Normal
-0.96,-3.14,-7.13,-0.17,0.02,0.01,-24.86,Normal
-0.28,-2.87,-7.16,-0.15,0.04,-0.00,-25.03,Normal
-0.39,-2.97,-6.84,-0.23,0.05,-0.01,-25.11,Normal
-1.19,-3.30,-7.30,-0.20,0.08,-0.02,-25.11,Normal
-0.00,-2.30,-7.21,-0.03,0.06,-0.00,-25.20,Normal
-1.23,-3.08,-6.94,-0.27,0.00,-0.00,-25.20,Normal
0.44,-2.67,-7.38,-0.14,-0.17,-0.04,-25.53,Normal
-1.00,-3.03,-7.00,-0.04,0.03,-0.01,-25.20,Normal
-0.25,-3.01,-7.53,-0.08,-0.08,-0.05,-25.03,Normal
0.01,-2.88,-7.07,-0.18,-0.12,-0.03,-24.95,Normal
-0.64,-2.91,-7.14,-0.12,-0.05,-0.03,-25.20,Normal
-0.47,-2.94,-7.07,-0.15,0.00,-0.02,-25.37,Normal
-0.25,-2.86,-7.32,-0.19,-0.04,-0.03,-25.28,Normal
-0.36,-2.92,-7.33,-0.16,-0.02,-0.01,-25.20,Normal
-0.65,-3.04,-7.35,-0.11,-0.02,-0.02,-25.45,Normal
-0.38,-3.01,-7.31,-0.17,-0.06,-0.02,-25.03,Normal
-0.28,-2.76,-7.20,-0.15,-0.06,-0.02,-25.03,Normal
-0.61,-2.77,-7.28,-0.14,-0.05,-0.01,-25.37,Normal
-0.43,-2.63,-6.97,-0.11,-0.04,-0.00,-25.45,Normal
-0.46,-3.21,-6.90,-0.19,-0.05,-0.00,-24.86,Normal
-0.43,-2.96,-7.23,-0.10,-0.01,-0.02,-25.28,Normal
-0.12,-2.38,-7.70,-0.16,-0.02,-0.02,-25.03,Normal
-0.19,-2.87,-7.08,-0.13,-0.02,-0.02,-25.69,Normal
-0.38,-2.84,-7.19,-0.17,-0.03,-0.02,-25.45,Normal
-0.30,-2.80,-7.67,-0.11,0.04,-0.01,-26.03,Normal
-0.35,-2.64,-7.20,-0.18,0.01,-0.01,-25.28,Normal
-0.48,-2.87,-7.18,-0.16,-0.01,-0.01,-25.53,Normal
-0.38,-2.71,-7.33,-0.15,-0.04,-0.02,-25.69,Normal
-0.10,-2.48,-7.46,-0.20,0.00,0.01,-25.45,Normal
-0.27,-2.77,-7.27,-0.08,-0.01,-0.02,-25.28,Normal
-0.59,-2.79,-7.42,-0.06,-0.03,-0.02,-24.95,Normal
-0.33,-2.88,-7.07,-0.00,-0.04,-0.02,-25.53,Normal
-0.18,-2.91,-7.39,0.08,0.22,0.01,-25.53,Normal
0.10,-2.74,-7.09,-0.02,0.25,0.03,-25.20,Normal
0.45,-1.68,-7.66,0.45,1.15,0.11,-25.53,Normal
0.74,-2.77,-6.15,-1.22,1.46,0.35,-24.95,Normal
1.49,-3.76,-4.70,0.12,0.45,0.17,-25.45,Normal
1.69,-1.91,-7.84,0.16,0.14,0.08,-25.61,Normal
