ax,ay,az,gx,gy,gz,Altitude,Activity
4.82,0.09,11.07,-0.19,-0.06,0.01,-39.89,Normal
5.01,0.04,10.93,-0.12,-0.07,0.01,-39.72,Normal
5.30,0.20,10.99,-0.14,-0.09,0.02,-39.64,Normal
5.39,-0.01,10.62,-0.13,-0.06,0.01,-39.55,Normal
5.37,0.14,10.76,-0.13,-0.04,0.01,-39.39,Normal
5.21,-0.02,10.94,-0.11,-0.03,-0.01,-39.89,Normal
5.12,0.06,10.80,-0.10,-0.03,-0.02,-39.72,Normal
5.26,0.03,10.75,-0.11,-0.01,-0.02,-39.80,Normal
5.30,0.15,10.91,-0.14,-0.02,-0.03,-39.64,Normal
5.27,0.14,10.91,-0.12,-0.04,-0.02,-39.72,Normal
5.21,0.08,10.93,-0.13,-0.03,-0.02,-39.64,Normal
5.07,0.18,10.89,-0.12,-0.03,-0.00,-39.72,Normal
5.10,0.12,10.77,-0.14,-0.04,0.01,-39.48,Normal
5.17,0.01,10.72,-0.12,-0.04,-0.01,-39.89,Normal
5.23,-0.00,10.81,-0.10,-0.03,-0.02,-39.64,Normal
5.09,0.24,10.85,-0.06,-0.03,-0.03,-39.80,Normal
4.95,-0.18,11.06,-0.05,-0.02,-0.04,-39.80,Normal
5.13,-0.15,10.93,-0.08,0.05,-0.02,-39.72,Normal
5.22,0.18,10.82,-0.11,0.00,-0.02,-39.89,Normal
5.26,0.17,10.71,-0.10,-0.08,-0.02,-39.55,Normal
5.20,0.24,11.06,-0.14,-0.05,-0.01,-39.64,Normal
4.95,0.32,11.17,-0.10,-0.03,-0.00,-39.72,Normal
4.92,0.24,11.02,-0.11,-0.03,-0.01,-39.89,Normal
5.24,0.12,10.70,-0.14,-0.10,-0.00,-40.14,Normal
5.19,0.13,10.83,-0.15,-0.06,0.00,-39.39,Normal
5.09,0.20,10.95,-0.13,-0.04,-0.05,-39.31,Normal
5.18,-0.10,10.73,-0.09,-0.09,-0.01,-39.64,Normal
5.54,0.26,11.05,-0.15,-0.14,0.04,-39.48,Normal
5.14,-0.01,10.54,-0.06,0.02,0.01,-39.39,Normal
5.62,0.23,11.09,-0.13,-0.02,0.01,-39.64,Normal
4.77,-0.09,11.03,-0.16,-0.01,0.02,-39.72,Normal
5.16,0.15,11.15,-0.09,-0.03,0.01,-39.80,Normal
4.94,0.28,10.97,-0.13,0.03,-0.00,-39.48,Normal
5.13,0.04,10.86,-0.14,-0.01,-0.03,-39.48,Normal
5.19,0.04,10.78,-0.18,-0.06,-0.02,-39.64,Normal
5.16,0.03,11.07,-0.15,-0.05,-0.02,-39.64,Normal
5.10,0.07,10.86,-0.13,-0.01,-0.02,-39.64,Normal
5.25,-0.04,10.77,-0.12,-0.02,-0.02,-39.48,Normal
5.18,0.03,10.72,-0.14,-0.02,-0.02,-39.89,Normal
5.18,0.04,10.69,-0.15,-0.02,-0.02,-39.72,Normal
5.05,0.26,10.79,-0.15,-0.01,-0.01,-39.89,Normal
5.09,0.03,10.84,-0.10,0.01,-0.03,-39.80,Normal
5.14,0.02,10.91,-0.07,-0.03,-0.03,-39.80,Normal
5.05,0.12,11.17,-0.11,-0.00,-0.02,-39.48,Normal
5.04,0.05,10.90,-0.13,-0.04,-0.02,-40.30,Normal
5.20,0.03,10.87,-0.16,0.03,-0.00,-39.80,Normal
5.10,0.18,11.03,-0.11,-0.00,-0.02,-40.30,Normal
5.13,0.20,10.86,-0.13,-0.04,-0.02,-40.38,Normal
5.10,0.07,10.86,-0.13,0.01,-0.01,-39.72,Normal
4.93,0.02,10.98,-0.11,-0.02,-0.02,-39.14,Normal
5.08,-0.05,11.14,-0.11,-0.07,-0.03,-39.64,Normal
4.96,-0.06,11.25,-0.14,-0.03,-0.01,-40.22,Normal
4.97,0.16,11.16,-0.14,-0.07,-0.03,-39.80,Normal
4.99,0.15,10.77,-0.14,-0.14,-0.03,-40.05,Normal
5.01,0.09,10.96,-0.13,-0.05,-0.02,-39.97,Normal
4.99,0.11,10.99,-0.13,-0.01,-0.01,-39.64,Normal
5.12,0.10,10.88,-0.11,-0.01,-0.02,-39.72,Normal
4.95,0.22,10.83,-0.09,0.03,-0.02,-39.97,Normal
5.08,0.02,10.86,-0.05,0.16,-0.01,-40.14,Normal
4.92,0.19,12.26,0.39,0.31,-0.06,-40.14,Normal
4.98,0.55,11.56,0.09,0.06,-0.02,-39.80,Normal
4.93,0.32,10.87,0.00,0.16,-0.02,-40.05,Normal
4.78,0.40,10.86,0.08,0.19,0.01,-39.89,Normal
4.37,0.77,11.41,0.17,0.45,0.04,-40.05,Normal
4.01,0.74,11.36,-0.04,0.17,0.05,-40.22,Normal
1.52,-0.26,14.90,-0.11,-0.09,-0.11,-39.97,Normal
