ax,ay,az,gx,gy,gz,Altitude,Activity
1.42,-9.19,-0.59,-0.52,0.35,0.18,-22.79,Normal
1.42,-9.11,-1.02,-0.55,0.34,0.15,-22.54,Normal
1.85,-9.51,-0.92,-0.48,0.34,0.10,-23.12,Normal
1.54,-9.41,-1.11,-0.45,0.32,0.09,-22.87,Normal
1.56,-9.69,-1.27,-0.47,0.24,0.11,-23.04,Normal
1.62,-9.34,-1.16,-0.39,0.31,0.13,-23.04,Normal
1.58,-9.07,-1.26,-0.37,0.25,0.14,-23.04,Normal
1.40,-9.29,-1.40,-0.22,0.21,0.16,-23.45,Normal
1.03,-9.43,-1.45,-0.25,0.02,0.20,-22.79,Normal
1.08,-9.62,-1.39,-0.06,-0.18,0.22,-22.96,Normal
1.12,-9.41,-1.54,0.04,-0.52,0.23,-22.46,Normal
0.76,-9.79,-1.48,0.21,-0.78,0.26,-23.29,Normal
-0.24,-10.13,-1.38,0.45,-1.03,0.25,-22.96,Normal
-0.93,-8.57,-2.36,-0.08,-1.08,0.29,-23.20,Normal
-0.46,-9.30,-1.28,0.24,-0.53,0.23,-23.04,Normal
-0.91,-8.85,-1.24,0.23,0.10,0.29,-22.87,Normal
-1.70,-8.78,-0.57,-0.09,0.12,0.28,-23.37,Normal
-1.65,-9.05,-0.29,0.16,0.53,0.30,-22.54,Normal
-1.65,-9.10,-0.75,0.04,0.57,0.29,-23.12,Normal
-1.46,-9.53,-0.63,-0.01,0.77,0.34,-22.62,Normal
-1.17,-9.44,-0.34,0.11,0.99,0.34,-22.79,Normal
-1.17,-9.19,-0.45,0.07,1.22,0.33,-22.62,Normal
-0.97,-9.27,-0.48,-0.01,1.43,0.33,-22.71,Normal
-1.09,-9.25,-0.52,-0.10,1.62,0.39,-23.04,Normal
-1.22,-9.89,-0.19,-0.13,1.81,0.42,-22.96,Normal
-1.56,-9.19,-0.56,0.12,1.82,0.34,-22.87,Normal
-1.11,-8.39,-0.57,-0.11,1.64,0.37,-23.04,Normal
-1.36,-8.99,-0.48,-0.20,1.70,0.47,-22.79,Normal
-1.70,-8.27,-0.62,-0.29,1.66,0.58,-22.71,Normal
-1.65,-8.06,-0.79,-0.43,1.41,0.63,-22.62,Normal
-1.47,-7.61,-0.91,-0.58,1.12,0.59,-22.29,Normal
-1.53,-8.09,-1.25,-0.61,0.90,0.51,-23.12,Normal
-0.75,-7.80,-1.76,-0.44,0.56,0.38,-23.04,Normal
-0.92,-7.80,-2.08,0.07,0.62,0.35,-22.71,Normal
-0.46,-7.70,-3.46,0.01,0.46,0.35,-22.46,Normal
-0.48,-7.60,-3.56,-0.29,0.28,0.31,-22.71,Normal
-0.48,-8.07,-4.26,-0.74,0.27,0.34,-22.71,Normal
-0.96,-8.42,-3.80,-0.68,0.14,0.34,-22.96,Normal
-1.01,-8.40,-3.56,-0.54,0.03,0.34,-23.29,Normal
-1.37,-8.76,-4.05,-0.19,0.10,0.24,-22.96,Normal
-1.62,-8.92,-4.68,-0.15,-0.09,0.06,-23.29,Normal
-1.97,-9.22,-4.69,-0.19,-0.12,0.01,-22.96,Normal
-1.75,-9.37,-3.91,-0.08,-0.07,0.02,-23.12,Normal
-2.16,-9.49,-3.57,0.21,0.13,-0.04,-23.54,Normal
-2.56,-9.21,-3.62,0.34,0.09,-0.19,-23.45,Normal
-2.62,-9.03,-3.33,0.32,0.15,-0.26,-23.20,Normal
-2.05,-8.97,-2.74,0.39,0.22,-0.39,-23.45,Normal
-1.37,-8.38,-2.27,0.45,0.44,-0.57,-23.37,Normal
-1.55,-8.63,-2.11,0.33,0.43,-0.74,-23.20,Normal
-0.78,-8.25,-1.89,0.08,0.25,-0.82,-23.45,Normal
0.14,-8.48,-1.98,-0.15,0.19,-0.80,-23.54,Normal
0.90,-7.92,-1.59,-0.49,0.14,-0.76,-23.20,Normal
2.28,-8.83,-1.40,-0.48,0.33,-0.75,-23.04,Normal
2.28,-8.98,-1.45,0.00,0.44,-0.85,-23.20,Normal
3.20,-8.59,-1.69,-0.06,0.30,-0.82,-23.12,Normal
3.17,-8.89,-1.69,-0.21,0.35,-0.73,-23.37,Normal
3.63,-8.77,-1.23,-0.11,0.41,-0.65,-23.04,Normal
3.84,-8.26,-1.15,-0.20,0.44,-0.59,-23.95,Normal
3.98,-8.25,-0.98,-0.25,0.49,-0.53,-23.45,Normal
4.55,-7.80,-1.36,-0.28,0.51,-0.50,-23.62,Normal
5.41,-8.30,-1.37,-0.39,0.54,-0.51,-23.20,Normal
5.50,-8.12,-1.57,-0.10,0.50,-0.56,-23.04,Normal
5.94,-7.79,-1.56,-0.32,0.39,-0.44,-23.04,Normal
6.59,-8.03,-1.33,-0.33,0.46,-0.27,-23.29,Normal
6.64,-7.60,-1.05,-0.17,0.53,-0.20,-23.20,Normal
6.16,-7.06,-0.97,-0.27,0.55,-0.16,-23.29,Normal
6.07,-7.35,-0.85,-0.17,0.49,-0.17,-23.29,Normal
6.27,-6.84,-0.86,-0.13,0.40,-0.17,-23.12,Normal
6.70,-6.84,-0.71,-0.22,0.18,-0.22,-23.12,Normal
6.56,-7.09,-0.68,-0.35,-0.08,-0.19,-23.29,Normal
7.37,-6.84,-0.98,-0.36,-0.34,-0.24,-23.12,Normal
7.57,-6.67,-0.74,-0.31,-0.35,-0.22,-23.20,Normal
6.72,-6.53,-1.39,0.29,0.03,-0.37,-23.20,Normal
6.09,-8.25,-2.99,0.20,-0.72,-0.74,-23.29,Normal
6.91,-7.29,-2.49,0.39,-0.28,-0.67,-23.20,Normal
7.49,-8.35,-2.00,0.62,-0.06,-0.76,-23.29,Normal
7.03,-5.54,-1.62,1.00,0.38,-0.62,-23.54,Normal
6.53,-6.63,-1.02,0.89,0.35,-0.39,-23.20,Normal
7.58,-5.77,-0.83,1.19,0.52,-0.29,-23.29,Normal
8.29,-5.86,0.30,1.23,0.38,-0.12,-23.20,Normal
7.07,-6.04,1.23,1.23,0.90,0.23,-23.45,Normal
8.03,-5.64,1.40,1.13,1.27,0.27,-23.20,Normal
6.82,-7.13,3.45,0.84,1.16,0.29,-23.29,Normal
6.77,-5.93,3.59,0.62,0.93,0.40,-23.29,Normal
6.00,-5.90,3.69,0.48,0.93,0.56,-23.12,Normal
6.34,-6.00,3.63,0.05,0.71,0.49,-23.45,Normal
8.26,-6.64,4.36,0.25,0.45,0.45,-23.45,Normal
6.08,-8.00,5.52,-0.17,0.64,0.56,-23.12,Normal
6.87,-7.07,5.63,0.32,0.03,0.58,-23.45,Normal
5.92,-7.40,6.11,-0.01,0.24,0.48,-23.20,Normal
6.70,-8.24,7.37,0.63,0.32,0.29,-23.29,Normal
5.21,-7.65,7.69,0.66,0.81,0.19,-23.87,Normal
3.24,-5.80,7.32,0.43,1.13,0.24,-23.20,Normal
2.08,-6.76,9.22,0.54,0.99,0.13,-23.29,Normal
3.30,-7.52,8.91,0.25,0.87,0.08,-23.12,Normal
2.80,-8.44,9.66,0.30,0.53,-0.25,-23.29,Normal
2.44,-6.79,8.65,0.17,-0.09,-0.24,-23.12,Normal
3.72,-6.61,8.03,0.33,-0.02,-0.24,-23.87,Normal
3.85,-6.85,7.79,0.10,-0.06,-0.14,-23.62,Normal
5.20,-6.62,8.30,0.21,-0.04,-0.20,-23.29,Normal
5.00,-7.13,8.41,-0.03,0.19,-0.24,-23.54,Normal
4.43,-8.35,8.84,0.31,0.23,-0.26,-23.54,Normal
4.63,-6.06,9.45,0.39,0.23,-0.21,-23.45,Normal
4.54,-4.94,9.25,0.26,0.28,-0.17,-23.29,Normal
4.80,-4.75,9.27,0.22,0.24,-0.36,-23.37,Normal
4.26,-5.93,9.97,0.31,0.35,-0.22,-23.45,Normal
3.33,-5.67,10.22,0.37,0.37,-0.10,-23.95,Normal
3.15,-5.14,10.24,0.25,0.08,-0.02,-22.96,Normal
4.06,-4.98,10.18,0.13,0.25,0.03,-23.62,Normal
3.46,-4.42,10.37,0.02,0.27,-0.04,-23.20,Normal
3.95,-5.02,10.66,-0.01,0.26,-0.07,-23.62,Normal
3.52,-4.99,10.56,0.02,0.26,-0.04,-24.28,Normal
3.11,-4.30,10.55,0.01,0.17,-0.02,-24.03,Normal
2.89,-4.21,10.64,-0.08,0.15,0.02,-23.45,Normal
3.03,-4.42,10.77,-0.13,0.03,0.00,-24.03,Normal
3.12,-4.42,10.9,-0.03,-0.01,-24.03,Normal
2.97,-4.45,10.55,-0.35,-0.08,0.00,-23.45,Normal
3.12,-4.92,10.54,-0.29,-0.12,-0.01,-23.20,Normal
3.26,-5.14,10.43,-0.23,-0.10,-0.00,-23.20,Normal
3.38,-5.11,10.41,-0.25,-0.07,0.00,-23.20,Normal
3.34,-5.20,10.35,-0.21,-0.03,0.01,-24.12,Normal
3.18,-4.96,10.38,-0.22,-0.05,0.01,-23.95,Normal
3.21,-5.19,10.32,-0.17,-0.01,0.00,-23.54,Normal
3.15,-5.12,10.38,-0.16,-0.04,-0.01,-24.37,Normal
3.13,-5.23,10.24,-0.14,-0.03,-0.01,-23.87,Normal
3.22,-5.24,10.35,-0.14,-0.02,-0.01,-24.12,Normal
3.18,-5.41,10.50,-0.13,-0.01,-0.01,-23.04,Normal
3.14,-5.20,10.32,-0.18,-0.03,-0.01,-23.54,Normal
3.13,-5.27,10.34,-0.12,-0.04,-0.02,-24.12,Normal
3.22,-5.13,10.37,-0.11,-0.04,-0.02,-24.20,Normal
3.21,-5.17,10.32,-0.13,-0.02,-0.01,-24.28,Normal
3.16,-5.26,103.21,-5.19,10.30,-0.13,-0.04,-0.02,-24.12,Normal
3.24,-5.14,10.36,-0.12,-0.04,-0.01,-23.54,Normal
3.15,-5.15,10.26,-0.14,-0.04,-0.01,-23.37,Normal
3.20,-5.18,10.30,-0.13,-0.03,-0.01,-24.20,Normal
3.20,-5.49,10.65,-0.11,-0.01,-0.01,-24.03,Normal
3.12,-5.19,10.29,-0.16,-0.03,-0.01,-23.62,Normal
3.20,-5.32,10.29,-0.14,-0.04,-0.01,-23.87,Normal
3.08,-5.16,10.22,-0.11,-0.03,-0.02,-23.54,Normal
3.10,-5.10,10.27,-0.14,-0.02,-0.01,-24.03,Normal
3.16,-5.26,10.32,-0.15,-0.06,-0.01,-23.87,Normal
3.12,-5.34,10.22,-0.13,-0.04,-0.02,-23.87,Normal
3.22,-5.27,10.28,-0.11,-0.02,-0.01,-23.87,Normal
3.15,-5.15,10.36,-0.14,-0.05,-0.02,-23.62,Normal
3.16,-5.31,10.23,-0.13,-0.04,-0.02,-23.37,Normal
3.11,-5.28,10.23,-0.13,-0.04,-0.01,-23.87,Normal
3.18,-5.17,10.20,-0.15,-0.02,-0.01,-23.87,Normal
3.12,-5.12,9.96,-0.18,-0.05,-0.01,-23.95,Normal
3.18,-5.37,10.32,-0.14,-0.04,-0.02,-23.62,Normal
3.12,-5.32,10.24,-0.12,-0.04,-0.02,-24.20,Normal
3.19,-5.30,10.27,-0.12,-0.03,-0.02,-23.87,Normal
3.15,-5.34,10.26,-0.12,-0.03,-0.01,-23.87,Normal
3.07,-5.33,10.29,-0.13,-0.04,-0.01,-23.45,Normal
3.13,-5.38,10.32,-0.12,-0.03,-0.01,-23.87,Normal
3.18,-5.32,10.24,-0.12,-0.05,-0.02,-23.54,Normal
3.18,-5.28,10.25,-0.13,-0.04,-0.02,-23.62,Normal
3.16,-5.30,10.34,-0.12,-0.04,-0.02,-23.45,Normal
3.16,-5.29,10.27,-0.11,-0.04,-0.02,-23.45,Normal
3.21,-5.56,10.54,-0.09,-0.03,-0.02,-23.87,Normal
3.15,-5.23,10.35,-0.15,-0.03,-0.01,-23.87,Normal
3.20,-5.37,10.18,-0.11,-0.04,-0.02,-23.87,Normal
3.15,-5.24,10.25,-0.10,-0.04,-0.02,-23.45,Normal
3.17,-5.21,10.31,-0.12,-0.03,-0.02,-23.37,Normal
3.15,-5.31,10.25,-0.12,-0.05,-0.02,-23.45,Normal
3.17,-5.24,10.24,-0.13,-0.04,-0.02,-23.12,Normal
3.16,-5.36,10.19,-0.12,-0.04,-0.02,-23.12,Normal
3.17,-5.23,10.26,-0.12,-0.04,-0.02,-23.20,Normal
3.18,-5.19,10.29,-0.13,-0.03,-0.01,-23.45,Normal
3.16,-5.25,10.31,-0.12,-0.03,-0.01,-23.37,Normal
3.20,-5.36,10.19,-0.11,-0.03,-0.02,-23.95,Normal
3.22,-5.42,10.44,-0.08,-0.02,-0.02,-23.87,Normal
3.11,-5.42,10.33,-0.13,-0.02,-0.01,-23.29,Normal
3.10,-5.39,10.19,-0.11,-0.04,-0.02,-23.45,Normal
3.09,-5.17,10.32,-0.12,-0.03,-0.02,-24.28,Normal
3.08,-5.29,10.29,-0.12,-0.03,-0.02,-24.03,Normal
3.12,-5.21,10.28,-0.12,-0.06,-0.02,-23.95,Normal
3.09,-5.31,10.23,-0.13,-0.03,-0.01,-24.12,Normal
3.16,-5.35,10.18,-0.12,-0.03,-0.02,-24.03,Normal
3.18,-5.33,10.16,-0.12,-0.04,-0.01,-23.95,Normal
3.08,-5.29,10.32,-0.12,-0.04,-0.02,-23.87,Normal
3.10,-5.26,10.21,-0.12,-0.04,-0.01,-23.37,Normal
3.12,-5.34,10.22,-0.12,-0.04,-0.02,-23.87,Normal
3.14,-5.32,10.33,-0.09,-0.02,-0.01,-23.54,Normal
3.09,-5.38,10.39,-0.12,-0.02,-0.01,-24.03,Normal
3.13,-5.39,10.26,-0.11,-0.03,-0.01,-23.95,Normal
3.12,-5.25,10.19,-0.13,-0.03,-0.01,-23.29,Normal
3.12,-5.35,10.35,-0.13,-0.03,-0.01,-23.62,Normal
3.10,-5.23,10.09,-0.13,-0.05,-0.02,-23.87,Normal
3.13,-5.34,10.27,-0.13,-0.03,-0.01,-23.62,Normal
3.07,-5.28,10.29,-0.13,-0.04,-0.01,-23.37,Normal
3.15,-5.31,10.28,-0.13,-0.04,-0.02,-23.04,Normal
3.10,-5.31,10.28,-0.13,-0.04,-0.01,-23.37,Normal
3.15,-5.36,102,1028,0.1,-0.04,-0.02,-23.54,Normal
3.12,-5.34,10.27,-0.11,-0.04,-0.02,-24.03,Normal
3.15,-5.28,10.25,-0.12,-0.04,-0.02,-23.45,Normal
3.03,-5.37,10.25,-0.12,-0.03,-0.02,-24.03,Normal
3.04,-5.39,10.27,-0.13,-0.05,-0.02,-23.87,Normal
3.15,-5.37,10.35,-0.11,-0.03,-0.02,-22.96,Normal
3.09,-5.35,10.29,-0.12,-0.05,-0.02,-23.29,Normal
3.13,-5.28,10.20,-0.14,-0.04,-0.02,-23.45,Normal
3.04,-5.36,10.21,-0.12,-0.03,-0.02,-23.29,Normal
3.10,-5.33,10.35,-0.14,-0.04,-0.01,-23.20,Normal
3.07,-5.34,10.22,-0.14,-0.04,-0.01,-23.62,Normal
3.12,-5.38,10.25,-0.15,-0.03,-0.00,-23.37,Normal
3.11,-5.51,10.40,-0.11,-0.03,0.00,-23.62,Normal
3.07,-5.37,10.26,-0.21,-0.03,0.02,-23.62,Normal
3.09,-5.36,10.22,-0.20,-0.06,0.02,-23.29,Normal
3.11,-5.21,10.18,-0.26,-0.06,0.03,-23.95,Normal
3.18,-5.33,10.25,-0.31,-0.07,0.05,-23.54,Normal
3.24,-5.22,10.24,-0.36,-0.10,0.03,-23.62,Normal
3.21,-5.61,10.05,-0.45,-0.08,0.06,-24.03,Normal
3.33,-5.96,10.04,-0.46,-0.07,0.05,-24.20,Normal
3.17,-6.11,9.86,-0.48,-0.07,0.06,-24.12,Normal
3.06,-5.87,9.68,-0.55,-0.08,0.10,-23.87,Normal
3.13,-6.15,9.91,-0.58,-0.08,0.12,-23.45,Normal
2.86,-6.08,9.64,-0.78,-0.07,0.14,-23.62,Normal
3.05,-6.78,9.62,-0.77,-0.09,0.10,-23.29,Normal
2.82,-6.48,9.24,-0.82,-0.14,0.11,-24.12,Normal
2.82,-6.91,8.71,-0.98,-0.20,0.19,-23.62,Normal
3.10,-8.01,8.36,-1.20,-0.23,0.20,-23.37,Normal
2.94,-8.35,7.47,-1.30,-0.31,0.20,-23.95,Normal
2.85,-8.82,7.17,-1.39,-0.34,0.24,-23.87,Normal
3.09,-9.05,6.76,-1.36,-0.36,0.33,-23.95,Normal
3.71,-8.91,6.39,-1.16,-0.23,0.32,-23.54,Normal
2.82,-9.38,5.78,-1.36,0.06,0.41,-23.87,Normal
2.81,-9.06,5.03,-1.28,-0.05,0.40,-23.54,Normal
2.29,-9.62,4.40,-1.37,0.24,0.49,-23.45,Normal
2.10,-9.09,3.41,-1.38,0.22,0.48,-23.45,Normal
1.54,-9.96,3.32,-1.36,0.19,0.49,-23.45,Normal
1.64,-9.39,1.74,-1.69,0.23,0.60,-23.87,Normal
1.34,-10.08,1.06,-1.56,0.40,0.65,-23.45,Normal
0.59,-9.57,0.38,-1.45,0.47,0.66,-23.62,Normal
0.35,-9.88,-0.01,-1.38,0.60,0.67,-23.45,Normal
-0.17,-9.54,-0.65,-1.09,0.55,0.65,-23.45,Normal
-0.13,-9.66,-0.41,-0.88,0.33,0.57,-23.87,Normal
-0.09,-9.17,-1.02,-0.88,0.29,0.57,-22.96,Normal
-0.20,-9.37,-1.00,-0.84,0.23,0.59,-23.54,Normal
-0.53,-9.27,-1.18,-0.81,0.17,0.59,-23.62,Normal
-1.05,-8.94,-1.47,-0.71,0.12,0.54,-23.87,Normal
-0.86,-8.78,-1.78,-0.75,0.12,0.53,-23.87,Normal
-1.22,-9.10,-2.44,-0.83,0.01,0.55,-23.87,Normal
-1.09,-7.47,-2.93,-0.71,-0.02,0.58,-23.45,Normal
-0.79,-7.91,-3.31,-0.66,0.18,0.65,-23.95,Normal
-1.44,-7.28,-3.46,-0.80,0.39,0.77,-23.37,Normal
-1.78,-7.60,-3.69,-0.67,0.26,0.75,-23.87,Normal
-2.15,-7.45,-3.80,-0.46,0.17,0.75,-23.62,Normal
-2.56,-7.80,-4.66,0.26,0.31,0.61,-23.54,Normal
-3.66,-7.85,-5.99,0.38,0.52,0.57,-23.62,Normal
-3.81,-7.72,-6.16,-0.24,0.87,0.69,-23.29,Normal
-3.45,-8.46,-7.00,-0.23,0.54,0.45,-23.45,Normal
-2.53,-6.24,-7.13,-0.05,0.57,0.25,-23.45,Normal
-2.63,-6.45,-5.63,-0.45,0.77,0.05,-23.29,Normal
-2.89,-7.21,-5.10,-0.34,0.81,-0.05,-23.04,Normal
-3.29,-6.71,-5.03,-0.13,0.60,-0.10,-23.29,Normal
-1.96,-5.71,-5.04,0.06,0.73,-0.10,-23.20,Normal
-1.08,-5.96,-4.92,0.26,0.61,-0.25,-23.95,Normal
-0.77,-5.75,-4.67,0.39,0.70,-0.28,-23.37,Normal
-0.86,-5.73,-4.35,0.58,0.66,-0.26,-23.29,Normal
-0.53,-6.03,-4.56,0.65,0.40,-0.28,-23.37,Normal
0.16,-6.63,-4.73,0.59,0.13,-0.32,-23.29,Normal
0.30,-7.20,-4.12,0.44,-0.01,-0.33,-23.45,Normal
0.24,-7.40,-3.40,0.47,-0.38,-0.42,-23.20,Normal
0.31,-7.56,-3.29,0.48,-0.55,-0.40,-23.29,Normal
0.34,-7.67,-3.05,0.42,-0.79,-0.42,-23.29,Normal
0.71,-7.73,-2.83,0.43,-1.04,-0.50,-23.54,Normal
1.00,-7.84,-2.83,0.33,-1.23,-0.57,-23.12,Normal
0.72,-8.34,-2.73,0.28,-1.38,-0.65,-23.29,Normal
-0.08,-9.28,-3.17,0.53,-1.67,-0.81,-23.29,Normal
-0.63,-9.54,-3.26,-0.16,-1.54,-0.63,-23.45,Normal
-1.76,-8.11,-2.26,0.38,-1.82,-0.79,-23.12,Normal
-1.84,-8.71,-2.82,0.30,-2.09,-0.82,-23.20,Normal
-1.81,-8.63,-2.49,0.31,-2.27,-0.84,-23.29,Normal
-1.88,-8.65,-1.97,0.28,-2.61,-0.88,-23.29,Normal
-1.19,-8.66,-2.05,0.33,-3.01,-1.01,-23.04,Normal
-0.73,-8.59,-1.85,0.22,-3.00,-1.00,-23.04,Normal
-0.73,-8.93,-1.57,0.03,-2.89,-0.98,-23.20,Normal
-0.82,-9.05,-1.18,-0.12,-2.88,-0.99,-23.20,Normal
-1.11,-9.05,-1.05,-0.10,-2.66,-0.90,-23.29,Normal
-0.96,-9.03,-0.95,0.04,-2.58,-0.84,-22.79,Normal
-0.45,-9.40,-1.14,0.00,-2.55,-0.82,-22.96,Normal
0.70,-9.48,-1.18,-0.12,-2.58,-0.86,-23.04,Normal
2.41,-8.74,-1.16,-0.32,-2.48,-0.85,-23.20,Normal
1.58,-9.79,-0.51,-0.31,-2.06,-0.79,-23.12,Normal
3.06,-9.96,-1.18,-0.14,-2.07,-0.77,-22.87,Normal
2.34,-9.60,-0.73,-0.10,-1.54,-0.69,-22.79,Normal
2.16,-9.26,-0.91,-0.16,-1.46,-0.55,-22.87,Normal
2.31,-9.23,-1.15,-0.00,-1.43,-0.51,-22.87,Normal
1.94,-9.16,-0.79,0.00,-1.23,-0.39,-23.04,Normal
1.98,-9.37,-0.95,0.09,-1.15,-0.38,-23.12,Normal
1.78,-9.44,-0.37,0.03,-1.03,-0.37,-22.96,Normal
1.86,-9.42,-0.72,-0.04,-0.66,-0.27,-22.96,Normal
1.49,-9.72,-0.24,-0.09,-0.48,-0.18,-22.79,Normal
0.79,-9.51,-0.24,-0.24,-0.36,-0.05,-22.96,Normal
1.13,-9.28,-0.17,-0.20,-0.22,-0.00,-23.04,Normal
1.08,-9.60,-0.52,-0.09,-0.08,-0.01,-22.87,Normal
0.81,-9.41,-0.62,-0.25,-0.05,0.01,-23.04,Normal
0.45,-10.14,-0.09,-0.26,-0.06,0.05,-22.96,Normal
0.56,-9.77,0.03,0.07,-0.00,0.04,-22.79,Normal
0.73,-9.44,-0.48,0.09,0.05,0.05,-22.96,Normal
0.79,-9.49,-0.36,-0.09,0.00,0.05,-22.96,Normal
0.63,-9.71,-0.13,-0.14,-0.03,0.04,-22.87,Normal
0.55,-9.69,-0.05,-0.03,0.04,0.04,-23.04,Normal
0.45,-9.66,-0.23,-0.08,-0.02,0.05,-22.96,Normal
0.56,-9.64,-0.12,-0.10,-0.02,0.05,-22.79,Normal
0.40,-9.70,-0.19,-0.05,-0.04,0.02,-22.79,Normal
0.68,-9.62,-0.10,-0.06,-0.08,-0.01,-22.87,Normal
0.64,-9.73,-0.00,-0.07,-0.07,-0.04,-22.87,Normal
0.53,-9.97,0.14,-0.09,-0.09,-0.03,-22.96,Normal
0.84,-9.69,0.40,0.02,-0.03,-0.03,-22.96,Normal
0.64,-9.42,0.02,-0.06,-0.00,-0.02,-22.87,Normal
0.71,-9.82,0.28,-0.11,0.02,0.00,-23.37,Normal
0.71,-9.68,0.18,-0.09,0.05,0.01,-23.20,Normal
0.54,-9.79,0.18,-0.14,0.02,0.02,-22.71,Normal
0.66,-9.71,0.32,-0.11,0.04,0.02,-23.04,Normal
0.61,-9.75,0.17,-0.12,0.00,0.01,-22.79,Normal
0.62,-9.75,0.13,-0.14,-0.02,0.01,-23.04,Normal
0.75,-9.72,0.16,-0.08,-0.04,-0.01,-22.96,Normal
0.74,-9.64,-0.03,-0.10,-0.02,-0.02,-23.04,Normal
0.73,-9.73,0.21,-0.11,-0.02,-0.02,-22.71,Normal
0.67,-9.66,0.06,-0.11,0.00,-0.01,-22.87,Normal
