ax,ay,az,gx,gy,gz,Altitude,Activity
1.02,-7.81,0.54,-2.60,0.22,2.18,-39.72,Normal
2.28,0.16,2.00,0.08,-0.64,2.05,-39.80,Normal
1.36,0.96,-1.03,-2.40,1.60,2.45,-39.72,Normal
4.21,-0.59,-0.38,-3.76,1.17,1.51,-40.05,Normal
1.86,-7.01,-17.67,0.61,4.37,0.97,-39.89,Normal
-8.86,-16.58,-16.22,4.37,4.37,-2.94,-39.97,Normal
-1.06,-9.70,-1.49,4.37,3.20,-2.18,-39.80,Normal
-0.40,-17.59,-22.59,-4.37,-0.25,4.37,-40.05,Normal
2.62,-8.35,-9.37,3.81,-4.37,1.41,-40.22,Normal
3.88,-7.51,-1.98,1.67,-4.37,4.37,-40.14,Normal
8.43,0.11,-24.19,-4.37,-1.27,-0.48,-40.55,Normal
-7.87,-15.57,-4.30,-4.37,2.15,4.37,-40.30,Normal
-2.77,-7.85,-2.70,-1.23,0.63,-0.76,-40.14,Normal
-0.55,-3.52,-5.95,-0.53,-0.09,-0.63,-39.72,Normal
-2.69,-5.47,-2.06,1.64,-1.29,-0.12,-39.89,Normal
-2.89,-4.21,-8.97,0.72,-1.16,-0.09,-39.97,Normal
-3.25,-5.90,-2.94,-0.76,0.48,0.66,-40.05,Normal
-2.73,-5.82,-8.67,-0.86,-0.04,-0.20,-39.89,Normal
-2.70,-6.53,-6.56,-3.47,1.77,0.15,-40.05,Normal
-2.49,-7.28,-8.79,-4.04,2.73,-0.71,-40.30,Normal
-4.45,-5.32,-4.22,-1.37,3.26,0.64,-40.22,Normal
0.53,-1.92,-1.66,0.64,0.54,-0.45,-40.05,Normal
3.92,-2.54,-10.78,-0.66,-1.68,-1.70,-40.38,Normal
-2.87,-2.90,-7.75,0.32,-0.12,-0.72,-40.30,Normal
0.64,-1.32,-6.25,-1.59,-1.24,-1.82,-39.89,Normal
-6.87,-4.86,-7.02,0.58,-0.71,-0.38,-40.14,Normal
1.27,0.09,-6.39,-1.11,-0.74,-0.76,-40.30,Normal
1.05,-1.78,-7.73,-0.45,-0.45,-1.15,-39.80,Normal
-2.38,-2.03,-7.03,-0.25,-0.34,-1.75,-39.64,Normal
-2.91,-1.48,-4.37,-0.77,-2.78,-2.07,-40.05,Normal
-5.10,-2.16,-3.93,0.89,-3.10,-1.84,-40.14,Normal
-5.32,-4.45,-3.81,4.37,-0.95,0.73,-39.97,Normal
-3.51,-2.46,-23.54,-4.37,-3.33,-3.28,-40.38,Normal
-6.32,-6.92,-5.89,-0.16,4.37,-1.02,-39.97,Normal
-0.40,-5.32,-9.38,-3.10,2.15,-1.53,-40.05,Normal
0.17,-0.34,-12.43,0.33,3.22,-1.87,-39.72,Normal
2.90,0.62,-0.10,-0.89,0.93,-1.26,-39.55,Normal
1.47,0.19,2.82,1.70,-4.37,0.15,-40.05,Normal
-5.61,-4.35,4.59,4.37,-4.37,0.52,-39.89,Normal
-10.23,-3.58,-2.30,-4.37,-1.68,2.14,-40.14,Normal
-7.27,1.57,-4.35,-3.58,-2.87,1.18,-40.22,Normal
-7.81,0.73,-3.38,0.54,1.01,-0.30,-40.14,Normal
-7.77,-2.64,-4.58,2.30,0.90,-0.04,-39.89,Normal
-5.91,-1.54,-1.79,-0.13,0.83,-0.51,-40.22,Normal
-6.74,-2.38,-3.68,-0.54,-0.40,0.20,-40.30,Normal
-7.34,-2.09,-3.91,-0.55,-0.33,-0.05,-39.80,Normal
-6.93,-2.27,-3.96,0.09,0.37,-0.17,-40.14,Normal
-6.77,-2.52,-3.89,-0.22,-0.05,0.05,-39.89,Normal
-7.13,-2.13,-4.11,-0.17,-0.09,0.02,-40.30,Normal
-6.93,-2.29,-3.90,-0.06,0.01,0.05,-39.80,Normal
-7.08,-2.22,-4.02,-0.16,-0.10,0.09,-39.89,Normal
-7.04,-2.26,-3.91,-0.02,0.00,0.10,-40.30,Normal
-7.12,-2.15,-3.92,-0.22,-0.08,0.06,-39.80,Normal
-7.05,-2.04,-3.98,-0.12,-0.00,-0.05,-40.14,Normal
-6.98,-2.22,-3.96,-0.11,0.05,-0.06,-39.80,Normal
-7.01,-2.18,-4.04,-0.14,-0.04,-0.02,-40.22,Normal
-7.07,-2.08,-4.01,-0.11,-0.02,-0.02,-40.47,Normal
-7.04,-2.16,-4.01,-0.15,-0.08,0.00,-40.14,Normal
-7.08,-2.15,-4.03,-0.12,-0.03,-0.00,-40.05,Normal
-7.07,-2.11,-4.02,-0.14,-0.05,-0.02,-39.89,Normal
-7.02,-2.11,-4.12,-0.13,-0.02,0.01,-39.97,Normal
-7.02,-2.12,-4.00,-0.12,-0.02,-0.01,-40.05,Normal
-7.01,-2.15,-4.01,-0.12,0.02,-0.00,-39.80,Normal
-7.04,-2.08,-4.02,-0.14,-0.03,-0.00,-40.05,Normal
-6.95,-2.14,-3.98,-0.12,-0.02,-0.02,-40.30,Normal
-6.97,-2.08,-4.09,-0.13,0.00,-0.00,-39.89,Normal
-7.03,-2.10,-4.10,-0.14,0.01,-0.00,-40.05,Normal
-6.96,-2.17,-4.15,-0.13,0.03,-0.01,-39.80,Normal
-6.88,-2.11,-4.10,-0.14,0.00,0.00,-39.72,Normal
-6.95,-2.10,-4.18,-0.14,-0.02,-0.01,-39.80,Normal
-6.91,-2.02,-4.10,-0.11,-0.01,-0.01,-39.80,Normal
-6.88,-2.06,-4.20,-0.13,-0.03,-0.00,-40.22,Normal
-6.91,-2.04,-4.11,-0.13,0.01,0.01,-39.80,Normal
-6.85,-2.03,-4.16,-0.13,0.01,-0.01,-39.80,Normal
-6.97,-2.07,-4.17,-0.15,-0.01,-0.02,-40.14,Normal
-6.89,-2.04,-4.19,-0.14,0.03,-0.04,-39.80,Normal
-6.88,-2.03,-3.98,-0.15,0.02,-0.04,-39.89,Normal
-6.83,-2.01,-4.27,-0.13,0.01,-0.03,-39.97,Normal
-6.86,-2.04,-4.30,-0.13,-0.00,-0.02,-39.89,Normal
-6.79,-2.09,-4.30,-0.13,0.00,-0.01,-40.05,Normal
-6.78,-2.03,-4.33,-0.13,0.01,0.00,-40.14,Normal
-6.80,-2.04,-4.40,-0.12,0.02,-0.00,-39.80,Normal
-6.81,-2.05,-4.42,-0.13,-0.02,0.01,-40.05,Normal
-6.85,-2.01,-4.38,-0.12,-0.03,-0.01,-39.80,Normal
-6.76,-2.03,-4.30,-0.13,-0.05,-0.01,-40.05,Normal
-6.78,-2.00,-4.34,-0.12,-0.03,-0.02,-40.22,Normal
-6.79,-1.99,-4.34,-0.12,-0.05,-0.00,-40.14,Normal
-6.79,-2.07,-4.40,-0.11,-0.04,-0.01,-39.89,Normal
-6.73,-1.91,-4.32,-0.12,-0.04,-0.01,-40.05,Normal
-6.76,-2.00,-4.31,-0.12,-0.04,-0.01,-39.97,Normal
-6.74,-2.05,-4.35,-0.12,-0.03,-0.01,-40.22,Normal
-6.84,-1.97,-4.33,-0.13,-0.04,-0.03,-40.14,Normal
-6.79,-1.97,-4.30,-0.14,-0.02,-0.03,-39.80,Normal
-6.81,-1.99,-4.35,-0.12,-0.03,-0.01,-40.05,Normal
-6.74,-1.92,-4.31,-0.12,-0.04,0.00,-39.89,Normal
-6.79,-1.94,-4.39,-0.12,-0.04,0.01,-40.14,Normal
-6.80,-1.92,-4.34,-0.13,-0.05,0.04,-40.14,Normal
-6.82,-1.92,-4.35,-0.12,-0.05,0.04,-39.89,Normal
-6.77,-1.90,-4.35,-0.09,-0.02,-0.02,-39.80,Normal
-6.83,-1.92,-4.34,-0.14,-0.03,0.04,-39.80,Normal
-6.88,-1.90,-4.28,-0.12,-0.03,0.00,-40.05,Normal
-6.83,-1.90,-4.29,-0.12,-0.03,-0.04,-39.80,Normal
-6.82,-1.87,-4.41,-0.12,-0.05,-0.02,-40.14,Normal
-6.94,-2.26,-4.35,0.23,0.15,-0.03,-39.64,Normal
-6.81,-2.15,-4.52,-0.14,-0.08,0.02,-39.97,Normal
-5.80,-1.14,-4.31,-0.45,-0.09,-0.05,-40.38,Normal
-6.80,-1.91,-4.27,-0.09,0.03,-0.02,-40.55,Normal
-6.86,-1.92,-4.42,0.04,0.05,-0.07,-40.38,Normal
-6.66,-1.84,-4.25,0.11,0.06,-0.11,-40.05,Normal
-6.41,-2.00,-4.15,-0.16,-0.03,-0.03,-40.55,Normal
-6.73,-2.23,-4.27,0.26,0.11,0.01,-40.30,Normal
-6.79,-1.92,-4.64,-0.12,-0.06,-0.03,-40.30,Normal
-6.40,-2.00,-4.42,0.14,0.06,-0.10,-40.30,Normal
-7.30,-2.15,-4.65,0.22,0.32,-0.16,-40.30,Normal
-6.17,-2.72,-4.64,0.21,0.43,-0.16,-40.47,Normal
-6.34,-2.49,-4.54,-0.01,0.09,-0.14,-5069.21,Normal
-6.28,-2.81,-4.31,-0.02,0.04,-0.04,-40.05,Normal
