ax,ay,az,gx,gy,gz,Altitude,Activity
1.89,-9.66,1.07,-0.38,-0.43,-0.01,-63.34,Normal
2.00,-9.45,1.15,-0.42,-0.43,-0.05,-63.50,Normal
1.91,-9.59,0.84,-0.44,-0.42,-0.08,-63.17,Normal
1.86,-9.58,0.73,-0.47,-0.46,-0.08,-63.66,Normal
1.96,-9.29,0.62,-0.51,-0.51,-0.10,-63.50,Normal
2.19,-9.32,0.19,-0.49,-0.54,-0.14,-63.66,Normal
2.51,-9.40,-0.01,-0.45,-0.66,-0.17,-63.25,Normal
2.17,-9.26,-0.20,-0.53,-0.70,-0.15,-63.34,Normal
1.69,-9.69,0.22,-0.24,-0.95,-0.07,-63.58,Normal
2.06,-9.08,-0.05,-0.18,-0.91,-0.02,-63.66,Normal
2.69,-8.58,-0.70,-0.44,-0.88,-0.03,-63.25,Normal
3.10,-8.91,-0.87,-0.71,-0.74,-0.07,-63.58,Normal
1.07,-9.38,0.29,-0.84,-0.67,-0.02,-63.41,Normal
0.28,-7.71,-1.98,-0.28,-0.31,0.13,-63.34,Normal
-5.82,-11.69,-1.87,-1.58,0.05,0.02,-63.66,Normal
0.41,-6.51,-3.40,-0.92,0.44,0.18,-63.41,Normal
1.70,-12.29,-4.13,-0.78,-0.23,0.27,-63.41,Normal
0.66,-8.33,-4.05,-0.66,0.05,0.39,-63.41,Normal
0.45,-8.64,-3.79,-0.46,0.23,0.46,-63.66,Normal
0.89,-7.68,-4.25,-0.46,0.27,0.43,-63.58,Normal
0.52,-7.49,-3.93,-0.31,0.42,0.45,-63.50,Normal
0.53,-7.70,-3.87,-0.28,0.48,0.39,-63.66,Normal
0.01,-7.80,-3.91,-0.20,0.49,0.29,-63.41,Normal
0.08,-7.94,-3.92,-0.08,0.49,0.19,-63.25,Normal
0.88,-7.62,-3.8mal-0.52,-8.07,-4.48,-0.10,0.37,0.05,-63.83,Normal
0.77,-8.44,-3.37,-0.02,0.33,0.04,-63.50,Normal
0.71,-7.40,-3.73,0.07,0.11,-0.09,-63.83,Normal
0.44,-8.39,-3.71,-0.08,0.16,-0.06,-63.41,Normal
0.89,-7.90,-3.29,0.08,0.08,-0.08,-63.58,Normal
0.76,-7.84,-3.28,-0.01,0.07,-0.10,-63.58,Normal
0.83,-8.21,-3.02,0.01,0.02,-0.10,-63.25,Normal
0.94,-7.78,-3.02,-0.04,-0.03,-0.11,-63.66,Normal
0.92,-8.10,-2.90,-0.07,-0.09,-0.14,-63.83,Normal
1.25,-8.10,-3.14,-0.07,-0.14,-0.17,-63.66,Normal
1.29,-8.34,-3.10,-0.10,-0.15,-0.18,-63.83,Normal
1.17,-8.28,-3.08,-0.11,-0.15,-0.17,-63.91,Normal
0.95,-8.30,-2.83,-0.07,-0.15,-0.17,-63.83,Normal
0.89,-7.55,-2.88,-0.05,-0.21,-0.17,-63.58,Normal
0.84,-7.92,-2.30,0.04,-0.23,-0.22,-63.75,Normal
0.48,-7.31,-1.89,0.16,-0.42,-0.23,-63.75,Normal
0.84,-7.47,-1.71,0.27,-0.60,-0.26,-63.66,Normal
0.18,-7.62,-1.67,0.55,-0.83,-0.31,-63.91,Normal
0.70,-8.16,-0.71,0.91,-1.07,-0.36,-63.83,Normal
1.65,-7.43,-1.17,1.39,-1.09,-0.45,-63.75,Normal
2.51,-5.05,0.04,1.42,-0.97,-0.46,-64.16,Normal
1.59,-3.11,3.04,1.05,-0.45,-0.19,-63.91,Normal
3.35,-3.20,4.37,-0.05,-0.51,0.30,-63.66,Normal
1.09,-1.37,3.56,-0.96,-0.71,0.63,-64.00,Normal
0.07,-7.86,-5.36,-1.49,-0.66,0.46,-64.33,Normal
-3.39,-20.38,-10.08,-1.78,1.44,0.57,-64.41,Normal
-4.05,-16.85,-9.61,-2.54,-0.50,0.33,-64.00,Normal
-2.60,-15.57,-14.58,0.07,-1.07,-0.27,-64.16,Normal
-5.10,-16.85,-7.30,-0.38,-0.57,-0.09,-64.24,Normal
-1.49,-11.92,-4.08,0.79,-1.40,-0.57,-65.15,Normal
1.06,-6.11,-1.55,2.50,-0.74,-1.07,-65.32,Normal
-0.53,-3.43,-3.33,1.12,0.03,-0.90,-65.40,Normal
-0.34,-6.83,-1.20,0.33,0.07,-0.81,-64.41,Normal
0.34,-10.54,-1.68,-0.03,0.29,-0.62,-64.33,Normal
1.92,-11.59,-0.17,0.13,0.35,-0.18,-65.32,Normal
1.22,-9.47,0.36,1.30,0.28,-0.06,-64.08,Normal
1.01,-8.36,0.43,1.14,0.01,-0.21,-64.16,Normal
1.15,-8.85,1.91,0.53,-0.82,-0.48,-64.24,Normal
1.19,-8.99,1.65,0.70,-0.76,-0.54,-64.99,Normal
1.02,-8.99,2.24,0.69,-0.69,-0.39,-64.08,Normal
2.16,-9.94,3.03,0.86,-0.72,-0.28,-63.91,Normal
2.79,-9.70,2.93,0.71,-0.64,-0.15,-64.33,Normal
3.06,-10.78,4.27,0.41,-0.67,-0.06,-64.49,Normal
3.58,-10.34,3.75,0.43,-0.44,0.01,-65.24,Normal
2.57,-9.78,3.22,0.33,-0.18,-0.08,-64.49,Normal
2.23,-9.55,3.74,0.42,0.06,-0.16,-64.24,Normal
2.29,-8.95,4.16,0.35,-0.03,-0.32,-65.07,Normal
2.49,-8.95,4.30,0.24,-0.06,-0.44,-64.66,Normal
2.79,-9.46,4.07,0.06,-0.06,-0.49,-64.58,Normal
2.82,-9.40,4.40,0.06,-0.05,-0.35,-64.99,Normal
3.07,-9.65,4.49,0.06,-0.05,-0.20,-64.16,Normal
3.21,-9.40,4.73,0.13,-0.07,-0.07,-64.16,Normal
3.44,-9.37,4.92,0.16,0.03,-0.05,-64.90,Normal
3.51,-9.04,4.59,0.03,0.16,-0.03,-65.07,Normal
3.38,-9.40,5.27,0.01,0.15,0.00,-64.82,Normal
3.37,-9.23,5.08,-0.05,0.07,0.02,-64.24,Normal
3.19,-9.33,5.00,-0.11,0.04,0.05,-64.66,Normal
3.17,-9.31,5.19,-0.09,0.03,0.03,-64.99,Normal
3.19,-9.27,5.14,-0.08,-0.00,-0.01,-64.33,Normal
3.24,-9.20,5.16,-0.10,-0.01,-0.05,-64.90,Normal
3.15,-9.52,5.27,-0.07,-0.02,-0.04,-64.33,Normal
3.16,-9.40,5.25,-0.08,-0.02,-0.01,-64.90,Normal
2.96,-8.96,5.14,-0.10,0.02,0.00,-63.83,Normal
2.76,-9.23,5.00,-0.14,0.06,0.01,-64.82,Normal
2.66,-9.19,5.09,-0.17,0.06,0.02,-64.82,Normal
2.62,-9.44,5.12,-0.14,0.05,0.03,-64.08,Normal
2.61,-9.06,4.87,-0.14,0.00,0.02,-64.82,Normal
2.61,-9.17,4.99,-0.13,-0.03,-0.00,-64.82,Normal
2.74,-9.34,5.08,-0.12,-0.04,-0.01,-64.82,Normal
2.75,-9.34,4.95,-0.13,-0.06,-0.02,-64.58,Normal
2.73,-9.30,5.04,-0.13,-0.05,-0.02,-64.58,Normal
2.81,-9.31,5.11,-0.11,-0.04,-0.01,-64.74,Normal
2.72,-9.19,5.11,-0.11,-0.02,-0.01,-64.74,Normal
2.76,-9.28,5.23,-0.12,-0.02,-0.01,-64.41,Normal
2.62,-9.43,5.32,-0.12,-0.02,-0.01,-64.33,Normal
2.81,-9.31,5.03,-0.13,-0.01,-0.01,-64.33,Normal
2.71,-9.29,5.16,-0.10,-0.02,-0.01,-64.74,Normal
2.71,-9.21,5.11,-0.11,-0.02,-0.01,-64.08,Normal
2.72,-9.32,5.16,-0.11,-0.03,-0.02,-64.58,Normal
2.61,-9.23,5.10,-0.13,-0.03,-0.02,-64.24,Normal
2.70,-9.28,5.09,-0.12,-0.04,-0.02,-64.41,Normal
2.72,-9.35,5.17,-0.11,-0.03,-0.01,-64.33,Normal
2.67,-9.27,5.16,-0.11,-0.03,-0.02,-64.90,Normal
2.75,-9.30,5.16,-0.12,-0.03,-0.02,-64.41,Normal
2.67,-9.27,5.16,-0.11,-0.03,-0.01,-64.41,Normal
2.65,-9.43,5.41,-0.10,-0.04,-0.02,-64.58,Normal
2.69,-9.40,5.19,-0.13,-0.01,-0.02,-64.82,Normal
2.68,-9.26,4.98,-0.10,-0.02,-0.01,-64.58,Normal
2.62,-9.23,5.14,-0.12,-0.03,-0.01,-64.41,Normal
2.72,-9.27,5.18,-0.12,-0.05,-0.02,-64.58,Normal
2.60,-9.27,5.24,-0.13,-0.04,-0.02,-64.74,Normal
2.65,-9.26,5.06,-0.13,-0.03,-0.02,-64.41,Normal
2.63,-9.28,5.20,-0.11,-0.03,-0.01,-64.33,Normal
2.70,-9.24,5.18,-0.12,-0.04,-0.02,-64.58,Normal
2.74,-9.19,5.07,-0.12,-0.03,-0.02,-64.82,Normal
2.69,-9.29,5.11,-0.12,-0.04,-0.02,-64.82,Normal
2.60,-9.25,5.12,-0.12,-0.04,-0.02,-64.58,Normal
2.69,-9.35,5.19,-0.11,-0.05,-0.01,-64.90,Normal
2.60,-9.03,5.16,-0.13,-0.04,-0.02,-64.41,Normal
2.69,-9.47,5.27,-0.13,-0.03,-0.03,-64.74,Normal
2.66,-9.16,5.08,-0.13,-0.02,-0.00,-64.58,Normal
2.61,-9.23,5.22,-0.12,-0.03,-0.02,-64.41,Normal
2.74,-9.32,5.20,-0.12,-0.05,-0.02,-64.99,Normal
2.68,-9.30,5.09,-0.14,-0.06,-0.01,-64.82,Normal
2.62,-9.25,5.10,-0.12,-0.03,-0.01,-64.90,Normal
2.71,-9.25,5.13,-0.10,-0.05,-0.01,-64.74,Normal
2.72,-9.31,5.15,-0.12,-0.04,-0.01,-64.24,Normal
2.65,-9.26,5.12,-0.12,-0.05,-0.02,-64.33,Normal
2.65,-9.28,5.05,-0.13,-0.04,-0.02,-64.41,Normal
2.62,-9.28,5.07,-0.12,-0.04,-0.01,-64.58,Normal
2.63,-9.24,5.06,-0.13,-0.04,-0.02,-64.74,Normal
2.68,-9.26,5.18,-0.12,-0.04,-0.01,-64.49,Normal
2.67,-9.24,5.17,-0.13,-0.05,-0.02,-64.66,Normal
2.69,-9.28,5.15,-0.12,-0.03,-0.02,-64.16,Normal
2.70,-9.17,4.93,-0.15,-0.02,-0.01,-64.08,Normal
2.74,-9.25,4.77,-0.17,-0.04,-0.02,-64.66,Normal
2.66,-9.39,5.10,-0.12,-0.02,-0.02,-64.49,Normal
2.64,-9.31,5.17,-0.13,-0.01,-0.00,-64.66,Normal
2.64,-9.22,5.06,-0.11,-0.02,-0.02,-64.49,Normal
2.64,-9.28,5.15,-0.13,-0.04,-0.02,-64.33,Normal
2.68,-9.21,5.13,-0.14,-0.05,-0.01,-64.33,Normal
2.65,-9.33,5.21,-0.12,-0.04,-0.01,-64.33,Normal
2.75,-9.26,5.06,-0.12,-0.05,-0.02,-64.24,Normal
2.62,-9.30,5.21,-0.12,-0.03,-0.02,-64.16,Normal
2.63,-9.27,5.18,-0.12,-0.04,-0.02,-64.16,Normal
2.67,-9.27,5.14,-0.12,-0.04,-0.02,-64.49,Normal
2.64,-9.31,5.17,-0.12,-0.04,-0.02,-64.41,Normal
2.71,-9.23,5.13,-0.12,-0.04,-0.01,-64.49,Normal
2.63,-9.30,5.11,-0.12,-0.05,-0.02,-64.08,Normal
2.55,-9.11,5.03,-0.12,-0.08,-0.04,-64.33,Normal
2.72,-9.37,5.30,-0.14,-0.08,-0.05,-64.24,Normal
2.64,-9.23,5.31,-0.17,-0.18,-0.06,-64.24,Normal
2.77,-9.43,5.04,-0.21,-0.22,-0.07,-64.58,Normal
2.89,-9.01,4.75,-0.19,-0.15,-0.04,-64.24,Normal
2.86,-9.31,4.99,-0.14,-0.05,-0.02,-64.00,Normal
2.88,-9.20,4.93,-0.17,-0.06,-0.02,-63.83,Normal
2.72,-9.28,4.82,-0.16,-0.05,-0.01,-64.16,Normal
2.81,-9.36,4.81,-0.13,-0.05,-0.02,-64.58,Normal
2.71,-9.33,4.95,-0.11,-0.04,-0.02,-64.00,Normal
2.94,-9.25,4.86,-0.12,-0.05,-0.02,-64.08,Normal
2.78,-9.35,4.90,-0.13,-0.04,-0.02,-64.08,Normal
2.81,-9.17,4.94,-0.11,-0.06,-0.03,-64.00,Normal
2.99,-9.37,4.83,-0.09,0.03,-0.01,-63.91,Normal
2.85,-9.16,4.88,-0.11,0.01,-0.01,-64.16,Normal
2.75,-9.33,5.10,-0.09,0.02,-0.01,-64.33,Normal
2.79,-9.34,4.91,-0.12,0.01,-0.01,-63.91,Normal
2.80,-9.16,4.95,-0.10,0.01,-0.00,-64.33,Normal
2.76,-9.23,4.76,-0.11,0.05,0.01,-64.49,Normal
2.78,-9.25,4.87,-0.14,0.02,-0.01,-64.49,Normal
2.70,-9.42,5.17,-0.08,0.03,-0.01,-64.58,Normal
2.78,-9.17,5.11,-0.13,-0.03,-0.01,-64.33,Normal
2.78,-9.31,4.92,-0.10,-0.02,-0.02,-64.00,Normal
2.67,-9.30,5.26,-0.12,0.04,0.00,-64.49,Normal
2.84,-9.25,4.85,-0.15,0.13,0.03,-64.58,Normal
2.58,-9.45,5.34,-0.22,0.17,0.04,-64.24,Normal
2.69,-9.13,4.71,-0.02,0.24,0.01,-64.49,Normal
3.16,-8.63,4.36,-0.02,0.22,-0.00,-64.00,Normal
