ax,ay,az,gx,gy,gz,Altitude,Activity
-1.20,-4.37,10.24,0.36,-0.46,-0.07,-62.92,Normal
0.06,-5.26,10.46,0.35,-0.41,-0.07,-62.92,Normal
-0.23,-4.83,11.26,0.23,-0.36,-0.14,-62.75,Normal
-0.35,-4.26,10.88,0.04,-0.09,-0.12,-62.75,Normal
-0.60,-5.02,10.64,-0.21,-0.12,-0.05,-62.67,Normal
0.01,-4.71,11.49,-0.14,0.06,-0.12,-62.75,Normal
-0.39,-4.30,11.28,-0.21,0.14,-0.16,-62.59,Normal
-1.63,-3.99,10.03,-0.61,0.07,-0.14,-63.34,Normal
-0.23,-8.31,11.11,-0.38,0.24,0.14,-62.67,Normal
-1.52,-4.99,10.61,0.11,0.04,-0.05,-62.51,Normal
-0.56,-5.33,9.87,-0.15,-0.14,-0.08,-63.17,Normal
-1.15,-5.47,10.98,-0.12,-0.16,0.05,-62.75,Normal
-0.96,-4.78,10.98,-0.07,-0.11,0.22,-62.75,Normal
-0.68,-3.85,11.38,-0.26,-0.06,0.57,-63.00,Normal
0.90,-5.18,10.36,-0.32,0.22,0.66,-62.75,Normal
0.94,-4.23,10.65,-0.64,0.62,0.60,-63.34,Normal
-1.28,-7.51,10.16,-0.76,0.89,0.64,-62.42,Normal
-2.83,-7.43,9.54,-0.47,0.79,0.28,-62.67,Normal
-2.65,-6.03,8.95,-0.12,0.73,0.11,-62.75,Normal
-3.31,-4.67,9.15,-0.22,0.66,-0.02,-62.75,Normal
-4.32,-5.54,9.60,-0.38,0.53,-0.04,-62.84,Normal
-4.23,-5.53,9.57,-0.33,0.72,0.05,-63.50,Normal
-4.17,-6.12,9.34,-0.38,0.78,0.25,-63.34,Normal
-4.13,-5.56,8.83,-0.46,0.77,0.31,-62.84,Normal
-4.75,-5.64,8.29,-0.71,0.59,0.36,-63.09,Normal
-5.18,-6.32,7.42,-0.78,0.39,0.35,-62.59,Normal
-5.53,-6.73,7.14,-0.49,0.19,0.21,-63.00,Normal
-6.13,-6.11,7.26,-0.41,0.16,0.23,-62.92,Normal
-5.94,-6.16,7.23,-0.70,0.26,0.38,-62.84,Normal
-6.11,-6.60,6.77,-0.68,0.03,0.42,-63.17,Normal
-5.92,-6.14,5.79,0.05,-0.11,0.10,-63.09,Normal
-8.00,-5.88,8.06,0.10,-0.43,-0.14,-62.92,Normal
-5.30,-6.61,7.69,0.17,-0.37,-0.21,-62.92,Normal
-4.90,-6.01,7.75,0.15,-0.24,-0.19,-62.67,Normal
-4.98,-5.89,7.78,-0.06,-0.15,-0.08,-62.67,Normal
-5.11,-6.25,7.93,-0.08,-0.14,-0.09,-62.67,Normal
-5.02,-6.17,8.03,-0.07,-0.08,-0.08,-63.25,Normal
-5.14,-6.32,7.98,-0.09,-0.04,-0.04,-63.09,Normal
-5.19,-6.45,7.91,-0.07,0.00,0.04,-62.84,Normal
-5.20,-6.13,7.83,-0.09,-0.00,0.02,-63.00,Normal
-5.22,-6.33,7.74,-0.06,-0.02,-0.02,-63.09,Normal
-5.23,-5.88,7.85,-0.07,-0.01,-0.03,-62.92,Normal
-5.33,-6.13,8.02,-0.08,-0.03,-0.03,-62.84,Normal
-5.04,-6.19,7.82,-0.10,-0.03,-0.03,-62.59,Normal
-5.41,-6.24,8.15,-0.06,-0.02,-0.06,-63.09,Normal
-5.42,-5.97,7.74,-0.07,-0.05,-0.07,-62.67,Normal
-5.27,-5.81,7.93,-0.05,-0.04,-0.09,-62.51,Normal
-5.10,-6.09,7.94,-0.14,-0.04,-0.04,-62.92,Normal
-5.28,-6.24,7.83,-0.07,-0.03,-0.03,-62.92,Normal
-5.29,-6.13,7.89,-0.01,-0.04,-0.04,-62.84,Normal
-5.08,-5.82,7.77,-0.01,-0.09,-0.08,-62.92,Normal
-5.28,-6.22,8.23,-0.02,-0.06,-0.06,-62.84,Normal
-5.11,-6.01,8.09,-0.01,-0.05,-0.06,-63.09,Normal
-5.19,-5.88,8.16,-0.03,-0.03,-0.03,-63.00,Normal-5.09,-5.72,8.21,-0.07,-0.06,-0.04,-62.84,Normal-4.82,-5.89,8.04,-0.14,-0.05,-0.03,-62.84,Normal
-5.20,-6.06,8.41,-0.13,-0.07,-0.04,-62.75,Normal
-5.01,-5.99,8.21,-0.17,-0.05,-0.02,-62.84,Normal-5.02,-5.94,8.13,-0.15,-0.02,0.00,-62.92,Normal
-5.07,-5.95,8.19,-0.13
-4.99,-5.95,8.13,-0.14,-0.03,-0.01,-63.09,Normal-5.21,-6.08,8.26,-0.12,-0.02,-0.01,-62.92,Normal
-5.13,-5.93,8.06,-0.17
-5.06,-6.21,8.15,-0.11
-5.00,-5.88,8.13,-0.11,-0.04,-0.01,-62.75,Normal
-5.21,-6.05,8.10,-0.12
-5.02,-5.90,8.06,-0.12
-5.01,-6.00,8.06,-0.16,-0.05,-0.03,-63.34,Normal
-5.00,-6.05,8.28,-0.11,-0.04,-0.02,-63.34,Normal
-5.01,-6.11,8.24,-0.13,-0.04,-0.02,-62.92,Normal
-5.13,-5.96,8.23,-0.12,-0.03,-0.01,-63.17,Normal
-5.04,-5.94,8.09,-0.14,-0.03,-0.00,-63.34,Normal
-5.11,-5.96,8.07,-0.11,-0.03,-0.01,-63.25,Normal
-5.11,-5.99,8.22,-0.12,-0.03,-0.01,-62.59,Normal
-5.22,-6.22,8.25,-0.11,-0.04,-0.01,-62.42,Normal
-5.05,-5.99,8.19,-0.15,-0.04,-0.02,-62.92,Normal
-4.98,-6.01,7.99,-0.14,-0.05,-0.02,-63.34,Normal
-5.01,-5.96,8.14,-0.14,-0.03,0.00,-62.84,Normal
-5.09,-6.10,8.12,-0.14,-0.03,0.01,-62.59,Normal
-5.20,-5.99,8.27,-0.15,-0.03,-0.02,-62.84,Normal
-5.10,-6.02,8.01,-0.17,-0.05,-0.03,-63.17,Normal
-5.06,-6.03,8.03,-0.13,-0.05,-0.04,-62.75,Normal
-5.20,-6.14,8.12,-0.14,-0.06,-0.04,-63.25,Normal
-5.08,-6.09,8.12,-0.14,-0.05,-0.03,-62.92,Normal
-5.04,-6.08,8.01,-0.14,-0.05,-0.02,-62.84,Normal
-4.99,-6.09,7.95,-0.14,-0.04,-0.02,-63.34,Normal
-5.07,-6.15,8.05,-0.13,-0.04,-0.02,-62.67,Normal
-5.01,-6.00,8.06,-0.12,-0.05,-0.02,-63.09,Normal
-5.14,-6.22,8.21,-0.12,-0.05,-0.02,-62.42,Normal
-5.08,-6.11,8.17,-0.11,-0.05,-0.02,-63.17,Normal
-5.08,-6.11,8.09,-0.15,-0.03,-0.01,-63.25,Normal
-5.08,-6.14,8.03,-0.12,-0.04,-0.02,-63.09,Normal
-5.05,-6.09,8.09,-0.12,-0.04,-0.02,-63.34,Normal
-5.04,-6.10,8.10,-0.11,-0.05,-0.02,-62.67,Normal
-5.06,-6.06,8.04,-0.12,-0.06,-0.02,-62.84,Normal
-4.99,-6.13,8.10,-0.12,-0.06,-0.03,-63.17,Normal
-4.98,-6.10,8.05,-0.08,-0.07,-0.04,-63.09,Normal
-4.90,-6.19,8.28,-0.04,-0.08,-0.06,-63.09,Normal
-5.07,-5.92,8.24,0.00,-0.15,-0.11,-63.25,Normal
-5.00,-6.14,8.25,0.02,-0.19,-0.15,-63.25,Normal
-5.08,-6.26,8.36,0.23,-0.22,-0.21,-63.09,Normal
-5.08,-5.96,8.31,0.20,-0.25,-0.20,-63.17,Normal
-4.92,-6.27,8.38,0.26,-0.38,-0.24,-62.84,Normal
-4.40,-6.16,8.67,0.38,-0.44,-0.28,-62.84,Normal
-4.24,-5.93,8.92,0.37,-0.45,-0.25,-63.09,Normal
-3.98,-5.90,9.45,0.41,-0.45,-0.25,-62.84,Normal
-3.90,-5.33,9.72,0.31,-0.43,-0.23,-62.84,Normal
-3.61,-5.48,9.77,0.13,-0.60,-0.23,-62.92,Normal
-2.99,-5.01,10.01,0.10,-0.59,-0.28,-63.00,Normal
-2.98,-5.24,10.20,0.05,-0.61,-0.25,-63.00,Normal
-2.54,-4.95,10.18,0.08,-0.55,-0.21,-63.00,Normal
-2.53,-5.38,10.43,0.05,-0.54,-0.19,-63.09,Normal
-1.60,-5.14,10.44,0.13,-0.51,-0.22,-63.00,Normal
-1.68,-4.69,1
-1.59,-4.96,10.96,0.02,-0.54,-0.20,-62.84,Normal
-0.93,-4.83,10.80,0.03,-0.45,-0.19,-62.75,Normal
-0.89,-4.73,10.98,0.02,-0.41,-0.16,-62.51,Normal
-0.57,-5.12,10.85,0.01,-0.27,-0.28,-62.67,Normal
-1.05,-4.40,10.75,-0.11,-0.24,-0.25,-62.51,Normal
-0.83,-5.21,10.98,-0.14,-0.42,-0.39,-63.09,Normal
-0.34,-4.64,10.75,-0.11,-0.42,-0.50,-62.59,Normal
-0.58,-4.42,11.12,-0.15,-0.46,-0.50,-63.00,Normal
0.49,-5.05,10.66,-0.30,-0.56,-0.72,-62.59,Normal
0.15,-5.27,11.09,-0.07,-0.64,-0.92,-63.09,Normal
1.47,-4.43,11.16,-0.09,-1.15,-1.20,-62.92,Normal
1.72,-4.32,11.30,-0.14,-1.08,-1.25,-62.26,Normal
2.85,-3.86,10.95,-0.30,-1.21,-1.33,-63.17,Normal
4.04,-3.65,10.15,-0.40,-1.19,-1.32,-62.67,Normal
5.04,-3.28,10.45,-0.39,-0.79,-1.16,-62.84,Normal
5.85,-3.93,9.68,-0.19,-0.76,-0.98,-62.51,Normal
5.99,-3.14,10.03,-0.22,-0.13,-0.75,-62.75,Normal
6.66,-3.35,9.53,-0.11,0.11,-0.62,-62.75,Normal
5.98,-1.86,9.13,-0.49,0.54,-0.37,-62.75,Normal
4.62,-3.17,10.03,-0.67,0.47,0.12,-63.00,Normal
5.13,-2.13,10.16,-0.95,0.64,0.36,-63.17,Normal
3.78,-3.50,10.51,-1.14,0.40,0.62,-62.67,Normal
3.85,-5.25,11.08,-1.33,0.14,0.56,-62.51,Normal
3.39,-6.93,10.60,-0.75,-0.09,0.42,-62.59,Normal
1.99,-7.26,9.02,-1.09,-0.27,0.41,-62.59,Normal
2.94,-6.79,7.99,-0.54,-0.50,0.15,-62.92,Normal
1.80,-6.84,9.12,-0.46,-1.07,0.25,-62.17,Normal
4.46,-7.36,9.20,-0.52,-1.32,0.34,-62.92,Normal
5.27,-6.55,9.40,-0.60,-1.46,0.49,-62.59,Normal
5.34,-8.55,8.37,-1.28,-1.80,0.31,-62.51,Normal
5.81,-8.23,5.65,-1.06,-1.79,0.10,-62.51,Normal
4.69,-9.91,5.24,-1.05,-2.14,-0.49,-62.26,Normal
4.01,-6.31,2.59,-0.10,-2.10,-0.93,-62.92,Normal
5.49,-5.23,4.29,-0.20,-1.72,-0.84,-63.17,Normal
5.60,-6.50,2.99,-0.56,-0.76,-0.56,-62.59,Normal
6.65,-7.77,2.70,0.02,-0.23,-0.61,-62.34,Normal
7.55,-7.93,3.43,0.04,0.10,-0.62,-62.92,Normal
8.40,-7.66,3.35,0.17,0.16,-0.57,-63.09,Normal
9.37,-6.71,3.78,0.33,0.14,-0.66,-63.00,Normal
8.93,-5.73,4.57,0.44,0.06,-0.61,-62.84,Normal
8.48,-4.61,4.98,0.35,-0.03,-0.37,-62.92,Normal
8.58,-5.11,5.04,0.32,-0.27,-0.47,-62.67,Normal
8.08,-4.35,4.70,0.63,0.04,-0.47,-62.92,Normal
7.50,-4.11,4.41,-0.01,0.10,-0.44,-62.92,Normal
8.81,-6.55,5.44,-0.29,-0.32,-0.69,-62.75,Normal
9.47,-3.87,4.78,0.02,-0.38,-0.90,-62.84,Normal
8.85,-3.42,3.86,-0.13,-0.36,-0.80,-62.92,Normal
9.72,-3.77,3.58,0.15,-0.33,-0.75,-62.75,Normal
9.65,-3.43,4.11,1.07,0.07,-0.70,-62.67,Normal
10.30,-3.33,3.87,1.06,0.31,-0.36,-63.00,Normal
8.83,0.11,2.90,0.86,-0.64,-0.03,-62.92,Normal
9.78,-0.53,4.04,0.71,0.57,0.30,-62.59,Normal
8.92,-1.94,7.03,0.21,0.43,0.54,-62.67,Normal
9.84,-2.30,6.88,0.19,-0.12,0.40,-62.59,Normal
